Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,93.64453289026218,18.38638524492989,4.795937658188597,7.699999999999996e-2,9.571189044720909e-4,"cx0_1: 1.104e-2"
Q1,71.87744264247323,74.44360939753123,4.9400524646125366,2.0000000000000018e-2,7.905106316268604e-4,"cx1_0: 1.104e-2, cx1_2: 9.525e-3, cx1_3: 1.220e-2"
Q2,119.00376640663228,132.64217543752818,4.833248947323251,1.100000000000001e-2,8.516731747760731e-4,"cx2_1: 9.525e-3"
Q3,84.19610632617025,93.26660304780745,4.807984911885475,2.100000000000002e-2,8.609795918767375e-4,"cx3_1: 1.220e-2, cx3_4: 8.269e-3"
Q4,109.69002950678022,48.00431056556681,4.749898230041202,1.6000000000000014e-2,1.554727963760863e-3,"cx4_3: 8.269e-3"
