Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.300357086148072,48.206656812414174,21.848630247720383,5.459999999999998e-2,0.0002921540394614548,"cx0_1: 9.450e-3 "
1,5.080790140199629,89.18155439999902,139.61078208755012,1.7000000000000015e-2,0.00040610020637453834,"cx1_3: 1.034e-2 , cx1_2: 1.077e-2 , cx1_0: 9.450e-3 "
2,5.322283555192287,62.060940820775215,82.42382623667561,2.980000000000005e-2,0.0006081350891327204,"cx2_1: 1.077e-2 "
3,5.163732687877598,62.05586508931378,15.938351440525343,2.970000000000006e-2,0.0007691921210064563,"cx3_4: 1.516e-2 , cx3_1: 1.034e-2 "
4,5.052585900361649,87.88580522660237,82.31601171272989,2.089999999999992e-2,0.000811084850079483,"cx4_3: 1.516e-2 "
