Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.113285817566751,74.33681006028604,125.86010300467457,4.7223202546442424e-4,4.7223202546442424e-4,2.950000000000008e-2,"cx0_1: 1.102e-2 "
1,5.161152461345136,78.33733253008349,95.39841946382772,5.309221829501179e-4,5.309221829501179e-4,1.629999999999998e-2,"cx1_0: 1.102e-2 , cx1_4: 9.283e-3 , cx1_2: 1.086e-2 "
2,5.310951208113901,57.800844463852975,85.46094896261314,3.9375307144694357e-4,3.9375307144694357e-4,4.5700000000000074e-2,"cx2_3: 1.278e-2 , cx2_1: 1.086e-2 "
3,5.460040341211792,63.27733825229555,71.40209920439439,9.52706794174752e-4,9.52706794174752e-4,2.639999999999998e-2,"cx3_2: 1.278e-2 , cx3_5: 1.151e-2 "
4,5.3535248541764675,72.09088410419936,52.5502733641178,1.250452054748148e-3,1.250452054748148e-3,9.099999999999997e-2,"cx4_7: 5.858e-2 , cx4_1: 9.283e-3 "
5,5.303493575364128,81.39520857719407,93.34681776685281,6.034381612874535e-4,6.034381612874535e-4,1.5800000000000036e-2,"cx5_3: 1.151e-2 , cx5_8: 7.761e-3 "
6,5.136348524957118,99.53107852259627,14.54626401296732,2.7745710018249256e-4,2.7745710018249256e-4,1.100000000000001e-2,"cx6_7: 6.849e-3 "
7,5.202520416176682,96.80385384780158,119.12660537292136,2.499858390885572e-4,2.499858390885572e-4,1.419999999999999e-2,"cx7_4: 5.858e-2 , cx7_6: 6.849e-3 , cx7_10: 6.952e-3 "
8,5.174619212994582,82.40346061616481,122.26143941624242,2.55831821268333e-4,2.55831821268333e-4,1.760000000000006e-2,"cx8_9: 8.236e-3 , cx8_11: 7.457e-3 , cx8_5: 7.761e-3 "
9,5.253698736075692,113.21691488137164,80.90314505105852,2.3477191927397115e-4,2.3477191927397115e-4,1.419999999999999e-2,"cx9_8: 8.236e-3 "
10,5.42660809794206,80.4496941495226,107.21600223780895,2.676116008712368e-4,2.676116008712368e-4,1.4699999999999935e-2,"cx10_12: 1.247e-2 , cx10_7: 6.952e-3 "
11,5.390189223675649,61.18621357854919,79.87537743203636,3.3492608267491887e-4,3.3492608267491887e-4,3.869999999999996e-2,"cx11_8: 7.457e-3 , cx11_14: 7.624e-3 "
12,5.263118855581521,54.45489405719577,93.44418844367257,2.233245404532999e-4,2.233245404532999e-4,1.429999999999998e-2,"cx12_15: 8.519e-3 , cx12_10: 1.247e-2 , cx12_13: 7.889e-3 "
13,5.038191623986065,128.90224703077772,49.460826300315446,3.425023065714996e-4,3.425023065714996e-4,1.5700000000000047e-2,"cx13_12: 7.889e-3 , cx13_14: 7.992e-3 "
14,5.205027382858501,87.19010281199527,121.29378634855775,2.24603568943626e-4,2.24603568943626e-4,1.5199999999999991e-2,"cx14_11: 7.624e-3 , cx14_13: 7.992e-3 "
15,5.125408061137158,114.7078872185795,153.69026347972596,3.1722555399945555e-4,3.1722555399945555e-4,1.760000000000006e-2,"cx15_12: 8.519e-3 "
