Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.282832563617494,43.47535284024095,23.21516505095941,3.0899999999999928e-2,0.0010262584421360744,"cx0_2: 1.556e-2 , cx0_1: 2.015e-2 "
1,5.247625885805206,55.52593812981154,22.962659010060054,3.859999999999997e-2,0.0013806782888701205,"cx1_2: 2.093e-2 , cx1_0: 2.015e-2 "
2,5.033496397263586,47.44671574304259,55.65525605038775,7.769999999999999e-2,0.0006242565283383902,"cx2_4: 1.554e-2 , cx2_3: 1.418e-2 , cx2_1: 2.093e-2 , cx2_0: 1.556e-2 "
3,5.292248970732994,56.555499383161575,37.116582924130995,5.04e-2,0.00044535968469268996,"cx3_4: 1.231e-2 , cx3_2: 1.418e-2 "
4,5.078468251673959,51.746396137462604,32.54310342073045,2.4399999999999977e-2,0.0005149888254244736,"cx4_2: 1.554e-2 , cx4_3: 1.231e-2 "
