Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.910718803031042,137.0247346383328,74.4044069162135,2.3639827588152167e-4,2.3639827588152167e-4,1.1200000000000099e-2,"cx0_1: 6.168e-3 "
1,4.834685568972042,138.691126816872,21.202407834569073,2.056069200873522e-4,2.056069200873522e-4,4.689999999999994e-2,"cx1_4: 8.985e-3 , cx1_2: 7.857e-3 , cx1_0: 6.168e-3 "
2,4.982352888250257,112.95603473386747,122.8007707513762,2.2994220444239155e-4,2.2994220444239155e-4,1.9199999999999995e-2,"cx2_3: 7.224e-3 , cx2_1: 7.857e-3 "
3,5.104893758986923,76.28029601770882,53.5568486635412,3.5086767934004997e-4,3.5086767934004997e-4,1.0399999999999965e-2,"cx3_5: 9.978e-3 , cx3_2: 7.224e-3 "
4,5.003741769216936,129.76871267592668,176.5627453957477,1.692569295657486e-4,1.692569295657486e-4,8.499999999999952e-3,"cx4_7: 7.251e-3 , cx4_1: 8.985e-3 "
5,5.033090080101677,79.88264682776634,64.01643753520675,2.5558090406025015e-4,2.5558090406025015e-4,9.90000000000002e-3,"cx5_8: 6.557e-3 , cx5_3: 9.978e-3 "
6,4.951027562938749,151.2614961074733,25.58210992220384,6.667491384243908e-4,6.667491384243908e-4,6.05e-2,"cx6_7: 2.333e-2 "
7,4.905736866278654,109.98353894906151,89.3274850412832,3.801033000969062e-4,3.801033000969062e-4,5.5499999999999994e-2,"cx7_10: 1.750e-2 , cx7_6: 2.333e-2 , cx7_4: 7.251e-3 "
8,4.908183127105988,94.19724778470913,105.91688791394145,2.4334818792620314e-4,2.4334818792620314e-4,1.2299999999999978e-2,"cx8_5: 6.557e-3 , cx8_11: 8.438e-3 , cx8_9: 7.373e-3 "
9,5.044620141918931,108.87295653082637,88.86462017738224,4.7842111503569243e-4,4.7842111503569243e-4,3.269999999999995e-2,"cx9_8: 7.373e-3 "
10,5.081937744543099,118.6342506817142,102.95884383137104,3.1847219762508197e-4,3.1847219762508197e-4,1.9400000000000084e-2,"cx10_7: 1.750e-2 , cx10_12: 7.200e-3 "
11,5.0341453204749635,123.84483853302605,45.53546188811302,2.609929462308184e-4,2.609929462308184e-4,1.0000000000000009e-2,"cx11_14: 1.052e-2 , cx11_8: 8.438e-3 "
12,4.972274682896036,92.1362828579394,151.44801429232047,2.72803217791413e-4,2.72803217791413e-4,4.2300000000000004e-2,"cx12_13: 8.076e-3 , cx12_10: 7.200e-3 , cx12_15: 1.218e-2 "
13,4.868258252933305,155.53193782929375,79.0188272558851,1.7932516746697703e-4,1.7932516746697703e-4,1.1299999999999977e-2,"cx13_12: 8.076e-3 , cx13_14: 6.683e-3 "
14,4.9609631854566985,124.46417789598377,87.5093636050713,1.6824545981321224e-4,1.6824545981321224e-4,9.600000000000053e-3,"cx14_16: 8.338e-3 , cx14_11: 1.052e-2 , cx14_13: 6.683e-3 "
15,5.033898762425596,111.50390666097655,131.29042251746932,2.8020791197982215e-4,2.8020791197982215e-4,2.0499999999999963e-2,"cx15_18: 1.354e-2 , cx15_12: 1.218e-2 "
16,5.085537610207978,77.03164075947173,61.08422949191972,5.028167619004989e-4,5.028167619004989e-4,8.299999999999974e-3,"cx16_19: 1.215e-2 , cx16_14: 8.338e-3 "
17,5.072224508001222,83.73304880942577,97.5659928028747,3.805582056945086e-4,3.805582056945086e-4,1.21e-2,"cx17_18: 8.153e-3 "
18,4.981055320997638,70.96617144638938,26.26581425217891,3.5155845233915346e-4,3.5155845233915346e-4,3.620000000000001e-2,"cx18_21: 1.645e-2 , cx18_15: 1.354e-2 , cx18_17: 8.153e-3 "
19,4.983182033496806,72.92630951320346,127.39477535327177,1.9080820676257727e-4,1.9080820676257727e-4,1.2399999999999967e-2,"cx19_22: 5.886e-3 , cx19_16: 1.215e-2 , cx19_20: 7.734e-3 "
20,5.082198998020963,98.19822951712966,122.9366491277479,4.4712613156717e-4,4.4712613156717e-4,1.4399999999999968e-2,"cx20_19: 7.734e-3 "
21,5.072920808552271,124.07243141184708,55.625169232549325,3.977141519092398e-4,3.977141519092398e-4,2.310000000000001e-2,"cx21_18: 1.645e-2 , cx21_23: 1.068e-2 "
22,5.056977615017175,115.27049215437943,158.30674925623308,2.8078487686759407e-4,2.8078487686759407e-4,3.8000000000000034e-2,"cx22_19: 5.886e-3 , cx22_25: 1.535e-2 "
23,4.972847417241649,90.59250842952807,34.61487020325801,2.6366734507422064e-4,2.6366734507422064e-4,2.50999999999999e-2,"cx23_21: 1.068e-2 , cx23_24: 8.886e-3 "
24,5.05150494411585,121.15151245252184,72.11455100846644,2.0940812324576525e-4,2.0940812324576525e-4,3.73e-2,"cx24_23: 8.886e-3 , cx24_25: 8.134e-3 "
25,4.9341927321566725,65.48037978268773,67.1974975667391,3.0659210182630895e-4,3.0659210182630895e-4,9.90000000000002e-3,"cx25_26: 7.474e-3 , cx25_22: 1.535e-2 , cx25_24: 8.134e-3 "
26,4.99994692694691,101.31612312464158,152.48246531133665,2.0511376080352737e-4,2.0511376080352737e-4,8.000000000000007e-3,"cx26_25: 7.474e-3 "
