Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.114858853097398,50.81589489291796,68.65269225699117,3.1299999999999994e-2,0.00045556233623835114,"cx0_14: 2.249e-2 , cx0_1: 1.758e-2 "
1,5.235719387688634,67.73771043260517,63.068631945399865,8.719999999999994e-2,0.0006840404788880113,"cx1_13: 4.039e-2 , cx1_2: 9.304e-3 , cx1_0: 1.758e-2 "
2,5.0384632715300395,59.750452575771085,77.24578420999158,2.5500000000000078e-2,0.0004978520521043007,"cx2_12: 7.642e-2 , cx2_3: 4.108e-2 , cx2_1: 9.304e-3 "
3,4.894590590731133,66.21388462223544,8.049518594354904,4.4399999999999995e-2,0.000790025088493768,"cx3_11: 5.103e-2 , cx3_4: 3.068e-2 , cx3_2: 4.108e-2 "
4,5.021572347625941,72.17263937532898,73.52033820205067,6.659999999999999e-2,0.0007490956713053986,"cx4_10: 2.428e-2 , cx4_5: 3.182e-2 , cx4_3: 3.068e-2 "
5,5.073083786128063,20.291088437682358,36.51546107817491,5.359999999999998e-2,0.0028766214032816028,"cx5_9: 3.580e-2 , cx5_6: 5.040e-2 , cx5_4: 3.182e-2 "
6,4.929432016913028,67.80690275600608,68.29109686658231,3.269999999999995e-2,0.0017766587484505459,"cx6_8: 2.223e-2 , cx6_5: 5.040e-2 "
7,4.982614356713075,37.12898329861947,14.04331934745391,3.920000000000001e-2,0.0019734318082485214,"cx7_8: 3.112e-2 "
8,4.751540037578321,93.76656001613836,116.631750756594,5.230000000000001e-2,0.0009458313688916147,"cx8_6: 2.223e-2 , cx8_9: 3.919e-2 , cx8_7: 3.112e-2 "
9,4.97344645230098,44.2602525200228,59.79988573970103,9.340000000000004e-2,0.0016811860201117212,"cx9_5: 3.580e-2 , cx9_10: 3.464e-2 , cx9_8: 3.919e-2 "
10,4.9447880480511195,59.69024246111501,62.61413749511838,4.1100000000000025e-2,0.001631088270470384,"cx10_4: 2.428e-2 , cx10_11: 2.258e-2 , cx10_9: 3.464e-2 "
11,4.997419484951003,65.65238400158597,87.60331282424741,1.784e-1,0.0005280408031155828,"cx11_3: 5.103e-2 , cx11_12: 1.658e-2 , cx11_10: 2.258e-2 "
12,4.763384669936419,67.98046190520047,58.198883653771105,1.0630000000000006e-1,0.001007348933165546,"cx12_2: 7.642e-2 , cx12_13: 2.052e-2 , cx12_11: 1.658e-2 "
13,4.974293615375841,30.369865880763616,28.221058393216097,8.819999999999995e-2,0.0018587060733104713,"cx13_14: 3.014e-2 , cx13_1: 4.039e-2 , cx13_12: 2.052e-2 "
14,5.006792101037022,38.450606285774874,51.18833265808183,5.820000000000003e-2,0.0007929754018795915,"cx14_0: 2.249e-2 , cx14_13: 3.014e-2 "
