Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Single-qubit Pauli-X error ,CNOT error ,Gate time (ns)
Q0,121.71,17.05,4.797,-0.31157,7.510e-2,0.0736,0.0766,5813.333,4.135e-4,4.135e-4,4.135e-4,0_1:1.201e-2,0_1:519.111
Q1,111.69,132.02,4.94,-0.30543,2.250e-2,0.0354,0.0096,5813.333,5.020e-4,5.020e-4,5.020e-4,1_3:9.297e-3; 1_2:6.590e-3; 1_0:1.201e-2,1_3:497.778; 1_2:227.556; 1_0:554.667
Q2,101.82,68.98,4.834,-0.31029,1.460e-2,0.0232,0.006,5813.333,4.003e-4,4.003e-4,4.003e-4,2_1:6.590e-3,2_1:263.111
Q3,116.72,85.88,4.808,-0.31069,2.150e-2,0.027,0.016,5813.333,6.149e-4,6.149e-4,6.149e-4,3_4:7.130e-3; 3_1:9.297e-3,3_4:270.222; 3_1:462.222
Q4,86.8,46.85,4.75,-0.3123,3.330e-2,0.044,0.0226,5813.333,6.308e-4,6.308e-4,6.308e-4,4_3:7.130e-3,4_3:305.778
