Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Single-qubit Pauli-X error ,CNOT error ,Gate time (ns)
Q0,96.44,71.23,4.969,-0.33763,2.950e-2,0.0368,0.0222,3022.222,2.247e-4,2.247e-4,2.247e-4,0_1:8.187e-3,0_1:320
Q1,82.05,67.42,4.77,-0.32742,4.010e-2,0.0522,0.028,3022.222,3.281e-4,3.281e-4,3.281e-4,1_2:2.026e-2; 1_0:8.187e-3,1_2:1109.333; 1_0:355.556
Q2,62.69,161.8,5.015,-0.33772,2.130e-2,0.0288,0.0138,3022.222,4.004e-4,4.004e-4,4.004e-4,2_3:8.731e-3; 2_1:2.026e-2,2_3:376.889; 2_1:1144.889
Q3,46.02,86.91,5.259,-0.33282,2.840e-2,0.0414,0.0154,3022.222,3.601e-4,3.601e-4,3.601e-4,3_4:1.157e-2; 3_2:8.731e-3,3_4:476.444; 3_2:341.333
Q4,53.53,99.07,4.998,-0.33936,2.170e-2,0.025,0.0184,3022.222,2.925e-4,2.925e-4,2.925e-4,4_3:1.157e-2,4_3:512
