Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.090167234445013,88.57848970762537,106.79794866226273,2.3078387665829674e-4,2.3078387665829674e-4,4.139999999999999e-2,"cx0_1: 1.656e-2 "
1,5.245306068285918,78.05043996837796,63.76578004446572,4.110884185250172e-4,4.110884185250172e-4,3.200000000000003e-2,"cx1_3: 1.394e-2 , cx1_2: 1.069e-2 , cx1_0: 1.656e-2 "
2,5.360982724462909,69.32578590725382,38.623766504632776,2.969675038967522e-4,2.969675038967522e-4,2.400000000000002e-2,"cx2_1: 1.069e-2 "
3,5.170821930361107,53.61400062698815,56.469814445204655,6.730368432933634e-4,6.730368432933634e-4,3.400000000000003e-2,"cx3_4: 1.475e-2 , cx3_1: 1.394e-2 "
4,5.2582999816725895,110.55756502325885,131.6820368187947,3.3113055580526814e-4,3.3113055580526814e-4,2.059999999999995e-2,"cx4_3: 1.475e-2 "
