Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,104.40391810923437,12.732041894855987,4.795969754978359,6.1999999999999944e-2,9.033876384075883e-4,"cx0_1: 1.168e-2"
Q1,98.08053088151182,93.53319976367959,4.940044086847423,8.000000000000007e-3,1.029210356214551e-3,"cx1_0: 1.168e-2, cx1_2: 1.485e-2, cx1_3: 1.259e-2"
Q2,88.83114902361334,101.96130369057876,4.833249748117782,1.6000000000000014e-2,1.0406782605177035e-3,"cx2_1: 1.485e-2"
Q3,99.74694949951545,109.7270183975932,4.807990619731532,2.9000000000000026e-2,1.2443136394847559e-3,"cx3_1: 1.259e-2, cx3_4: 1.206e-2"
Q4,111.5364404937015,43.171013344409836,4.749899914768894,1.100000000000001e-2,1.335177420354168e-3,"cx4_3: 1.206e-2"
