Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.968706555299005,82.45497955728707,71.9967756409708,2.3063396487851343e-4,2.3063396487851343e-4,2.410000000000001e-2,"cx0_1: 8.048e-3 "
1,4.770102934748205,95.05742750746921,92.41903025738229,3.8797065626683657e-4,3.8797065626683657e-4,3.859999999999997e-2,"cx1_2: 1.790e-2 , cx1_0: 8.048e-3 "
2,5.015170527833776,72.21812034825814,87.2695661338246,2.97097648557662e-4,2.97097648557662e-4,2.1299999999999986e-2,"cx2_3: 7.743e-3 , cx2_1: 1.790e-2 "
3,5.259268848569149,72.85115996746794,115.71768845656747,2.9448979097207483e-4,2.9448979097207483e-4,2.4599999999999955e-2,"cx3_4: 8.074e-3 , cx3_2: 7.743e-3 "
4,4.997611478955723,102.68398803692071,127.02298775977181,2.7609681040769324e-4,2.7609681040769324e-4,2.200000000000002e-2,"cx4_3: 8.074e-3 "
