Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.029683800143303,91.50818013700852,127.99823574016317,2.0273223010786796e-4,2.0273223010786796e-4,2.2299999999999986e-2,"cx0_1: 8.145e-3 "
1,5.128323624856516,85.84627319390667,107.72796352392116,3.104019620411829e-4,3.104019620411829e-4,2.8699999999999948e-2,"cx1_0: 8.145e-3 , cx1_3: 9.843e-3 , cx1_2: 6.773e-3 "
2,5.247564002442757,127.49681572750131,91.47825070060524,2.2967444518206712e-4,2.2967444518206712e-4,2.6000000000000023e-2,"cx2_1: 6.773e-3 "
3,5.30333478227289,84.18479850327513,62.48344184461716,2.6654610698106755e-4,2.6654610698106755e-4,3.1200000000000006e-2,"cx3_4: 1.713e-2 , cx3_1: 9.843e-3 "
4,5.091787993798268,17.605238708469663,16.07255283111895,7.428445940280798e-4,7.428445940280798e-4,5.879999999999996e-2,"cx4_3: 1.713e-2 "
