Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.114622927389685,62.0908603568623,101.94557027611009,5.135844693909597e-4,5.135844693909597e-4,2.5499999999999967e-2,"cx0_14: 2.492e-2 , cx0_1: 1.605e-2 "
1,5.2350209731948185,51.626377118840416,53.552364555644935,6.418375979352059e-4,6.418375979352059e-4,9.250000000000003e-2,"cx1_13: 4.103e-2 , cx1_2: 1.070e-2 , cx1_0: 1.605e-2 "
2,5.038361173864575,50.1136699061223,63.35111426670833,5.177649494770251e-4,5.177649494770251e-4,3.259999999999996e-2,"cx2_12: 4.687e-2 , cx2_3: 2.493e-2 , cx2_1: 1.070e-2 "
3,4.894450617883335,68.98619086978259,18.794907124542796,4.7338632691454704e-4,4.7338632691454704e-4,6.540000000000001e-2,"cx3_11: 3.261e-2 , cx3_4: 2.488e-2 , cx3_2: 2.493e-2 "
4,5.022029946238853,47.90414605119376,55.45572416146682,8.669360175108224e-4,8.669360175108224e-4,6.0699999999999976e-2,"cx4_10: 2.633e-2 , cx4_5: 3.316e-2 , cx4_3: 2.488e-2 "
5,5.073156520482664,19.696833912103138,26.428287434553216,2.7982705401892955e-3,2.7982705401892955e-3,4.4399999999999995e-2,"cx5_9: 3.395e-2 , cx5_6: 5.142e-2 , cx5_4: 3.316e-2 "
6,4.929504881825995,67.98098716036111,71.96193563937432,1.0535458158767942e-3,1.0535458158767942e-3,2.9299999999999993e-2,"cx6_8: 3.303e-2 , cx6_5: 5.142e-2 "
7,4.983244329494566,39.54378179312303,24.350859597021593,1.7434875321010956e-3,1.7434875321010956e-3,6.719999999999993e-2,"cx7_8: 2.294e-2 "
8,4.751453553704107,110.56181487166324,88.13903045754044,4.3215176530029636e-4,4.3215176530029636e-4,3.170000000000006e-2,"cx8_6: 3.303e-2 , cx8_9: 2.070e-2 , cx8_7: 2.294e-2 "
9,4.9735087829629,46.14026880608786,90.76594894350974,1.2503356204506349e-3,1.2503356204506349e-3,3.83e-2,"cx9_5: 3.395e-2 , cx9_10: 2.609e-2 , cx9_8: 2.070e-2 "
10,4.94469855316796,55.65850888003065,61.22165069950973,1.1594371422221366e-3,1.1594371422221366e-3,3.839999999999999e-2,"cx10_4: 2.633e-2 , cx10_11: 2.234e-2 , cx10_9: 2.609e-2 "
11,4.997458508388028,50.11265705810803,76.43430695590416,5.835476298489691e-4,5.835476298489691e-4,4.069999999999996e-2,"cx11_3: 3.261e-2 , cx11_12: 2.059e-2 , cx11_10: 2.234e-2 "
12,4.763629199160989,74.63300188616603,64.50992948115031,1.2421499267619904e-3,1.2421499267619904e-3,4.379999999999995e-2,"cx12_2: 4.687e-2 , cx12_13: 2.771e-2 , cx12_11: 2.059e-2 "
13,4.973579893533503,29.507849083573497,26.953491084366625,2.1926260416124323e-3,2.1926260416124323e-3,5.489999999999995e-2,"cx13_14: 4.072e-2 , cx13_1: 4.103e-2 , cx13_12: 2.771e-2 "
14,5.007394181783164,35.89240150096017,51.9127629192762,7.391300669220503e-4,7.391300669220503e-4,5.0899999999999945e-2,"cx14_0: 2.492e-2 , cx14_13: 4.072e-2 "
