Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,34.33531196475739,17.406097462785688,5.1001426872453886,3.049999999999997e-2,6.694989618174385e-3,
Q1,69.26271039534421,119.5983560084905,5.238522130483888,3.839999999999999e-2,1.3678499874429706e-2,"CX1_0: 4.982e-2, CX1_2: 4.935e-2"
Q2,65.62807911263128,134.2992677642097,5.032575871907173,4.279999999999995e-2,6.8068708807880185e-3,"CX2_3: 4.006e-2"
Q3,73.53640007930109,62.16980811566245,4.896242740298526,4.11999999999999e-2,3.495322459447503e-3,
Q4,48.6473721259472,17.340974711150125,5.030540260862803,1.008e-1,7.250147950261798e-3,"CX4_3: 7.000e-2, CX4_10: 1.152e-1"
Q5,26.70089505384828,47.29882432651457,5.067163320415768,6.600000000000006e-2,4.940622777596104e-3,"CX5_4: 1.148e-1, CX5_6: 6.882e-2, CX5_9: 5.616e-2"
Q6,54.98082921350578,73.08222618506454,4.923827455231679,3.520000000000001e-2,2.6579802436027533e-3,"CX6_8: 3.967e-2"
Q7,43.077077544596115,81.84264797539537,4.97454161268023,8.689999999999998e-2,2.7063685446822028e-3,"CX7_8: 3.512e-2"
Q8,65.31486000050148,90.56243542815422,4.739554035243701,3.489999999999993e-2,3.5943421950147547e-3,
Q9,42.405247309039446,69.23234130035074,4.963380306741759,4.139999999999999e-2,5.827547728069704e-3,"CX9_8: 4.633e-2, CX9_10: 6.853e-2"
Q10,48.257393472689536,45.37400074467733,4.945061257358752,6.820000000000004e-2,6.100562604234305e-3,
Q11,65.91356766182132,98.02652031528964,5.00499889054834,5.8499999999999996e-2,3.269310487963417e-3,"CX11_3: 3.358e-2, CX11_10: 5.598e-2, CX11_12: 5.062e-2"
Q12,53.8033619373276,103.10515933636316,4.759975922341236,6.309999999999993e-2,8.518279938796391e-3,"CX12_2: 8.132e-2"
Q13,21.47086149340437,28.02796805635462,4.968530780610575,5.499999999999994e-2,1.625165253928451e-2,"CX13_1: 1.308e-1, CX13_12: 7.179e-2"
