Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.0717169110383695,92.0271794762605,127.96810528015287,4.432101747785104e-4,4.432101747785104e-4,2.4899999999999922e-2,"cx0_1: 1.258e-2 "
1,5.020819687257467,47.58671115359547,77.22297037328572,3.601324517734211e-4,3.601324517734211e-4,1.9299999999999984e-2,"cx1_4: 1.244e-2 , cx1_2: 1.424e-2 , cx1_0: 1.258e-2 "
2,4.81841386211475,67.94079706061103,92.28566563678508,3.7471210035175997e-4,3.7471210035175997e-4,1.7800000000000038e-2,"cx2_3: 6.524e-2 , cx2_1: 1.424e-2 "
3,4.894727248231744,70.02757707048802,59.17983569066994,1.8307855690161525e-3,1.8307855690161525e-3,1.2799999999999923e-2,"cx3_5: 1.404e-2 , cx3_2: 6.524e-2 "
4,5.085009254869315,82.70162349952136,83.71035060360019,5.402198843276815e-4,5.402198843276815e-4,2.0499999999999963e-2,"cx4_7: 1.362e-2 , cx4_1: 1.244e-2 "
5,4.804198874503833,124.04135548545612,29.50993183560482,4.076127103752385e-4,4.076127103752385e-4,2.1110000000000007e-1,"cx5_8: 1.292e-2 , cx5_3: 1.404e-2 "
6,5.201561135682865,42.86846151930673,59.86518684230697,4.3372226891749016e-4,4.3372226891749016e-4,1.090000000000002e-2,"cx6_7: 1.106e-2 "
7,5.142375618350829,95.37603316295404,45.33190320328742,4.5594131349571535e-4,4.5594131349571535e-4,2.200000000000002e-2,"cx7_10: 1.025e-2 , cx7_6: 1.106e-2 , cx7_4: 1.362e-2 "
8,5.068798976174808,100.04016095395285,88.11155560838736,3.3621040751001004e-4,3.3621040751001004e-4,1.6000000000000014e-2,"cx8_11: 7.748e-3 , cx8_9: 9.556e-3 , cx8_5: 1.292e-2 "
9,5.170238482293785,102.77704743737496,126.36657564806747,5.307487355762433e-4,5.307487355762433e-4,1.1600000000000055e-2,"cx9_8: 9.556e-3 "
10,4.919314179033781,67.52099674182594,49.839716962268824,3.941058307653323e-4,3.941058307653323e-4,1.21e-2,"cx10_12: 1.864e-2 , cx10_7: 1.025e-2 "
11,4.959295097417155,85.87925689903733,92.95540698114723,2.826600428754611e-4,2.826600428754611e-4,2.42e-2,"cx11_8: 7.748e-3 , cx11_14: 1.198e-2 "
12,5.042155570178757,17.977586136949185,78.72473839768364,8.168374634987618e-4,8.168374634987618e-4,2.960000000000007e-2,"cx12_15: 1.290e-2 , cx12_10: 1.864e-2 , cx12_13: 1.712e-2 "
13,5.113725063912886,69.74941874968238,151.39240575779957,5.305489190000524e-4,5.305489190000524e-4,1.0399999999999965e-2,"cx13_12: 1.712e-2 , cx13_14: 1.184e-2 "
14,4.898872438216649,46.67502363614976,71.60327449968068,4.2335886258468026e-4,4.2335886258468026e-4,1.0399999999999965e-2,"cx14_16: 1.962e-2 , cx14_13: 1.184e-2 , cx14_11: 1.198e-2 "
15,4.849705660366571,43.040165187845965,59.588178033937155,4.4517246972343715e-4,4.4517246972343715e-4,1.0289999999999999e-1,"cx15_12: 1.290e-2 , cx15_18: 2.404e-2 "
16,5.020763999757115,103.23663659176285,59.52468571304082,1.3548909460913004e-3,1.3548909460913004e-3,4.800000000000004e-2,"cx16_14: 1.962e-2 , cx16_19: 1.316e-2 "
17,5.050722559590579,50.87486862995093,96.09505471085463,2.257449043329314e-3,2.257449043329314e-3,3.320000000000001e-2,"cx17_18: 2.925e-2 "
18,4.936705121254483,81.44945726270802,86.47637750206025,4.924913544526447e-4,4.924913544526447e-4,1.7200000000000104e-2,"cx18_17: 2.925e-2 , cx18_15: 2.404e-2 , cx18_21: 1.419e-2 "
19,4.762808525440336,72.08140240395225,62.28166047255546,5.398463921873026e-4,5.398463921873026e-4,9.199999999999986e-3,"cx19_22: 1.275e-2 , cx19_20: 1.322e-2 , cx19_16: 1.316e-2 "
20,5.038631416830751,92.44581970789218,66.35631518270363,3.63712415866369e-4,3.63712415866369e-4,1.8900000000000028e-2,"cx20_19: 1.322e-2 "
21,4.834633198369855,88.85491561001055,36.01556127305475,4.6144450648100794e-4,4.6144450648100794e-4,5.789999999999995e-2,"cx21_23: 1.394e-2 , cx21_18: 1.419e-2 "
22,4.989606216329268,96.85834536720763,45.130674482846295,2.9318286458973803e-4,2.9318286458973803e-4,1.29999999999999e-2,"cx22_19: 1.275e-2 , cx22_25: 7.596e-3 "
23,5.126337959260502,81.18078212616821,89.89145523322443,2.9025956596901825e-4,2.9025956596901825e-4,1.4699999999999935e-2,"cx23_24: 1.753e-2 , cx23_21: 1.394e-2 "
24,4.978697920369316,113.32042588843642,137.5005377451284,3.701998032165939e-4,3.701998032165939e-4,1.1500000000000066e-2,"cx24_25: 8.793e-3 , cx24_23: 1.753e-2 "
25,4.852034190246308,109.79830544132327,68.90643815547743,2.7301315682939486e-4,2.7301315682939486e-4,3.3400000000000096e-2,"cx25_22: 7.596e-3 , cx25_26: 8.015e-3 , cx25_24: 8.793e-3 "
26,4.958284656949012,108.40599167731722,113.01307441265816,3.248329882669986e-4,3.248329882669986e-4,6.899999999999906e-3,"cx26_25: 8.015e-3 "
