Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.968660974327475,159.4179600285186,70.60421917994178,2.50999999999999e-2,0.00017215624359454075,"cx0_1: 6.285e-3 "
1,4.7700807542350665,132.03173856937894,74.44571048404418,3.269999999999995e-2,0.0002601826678959506,"cx1_2: 1.864e-2 , cx1_0: 6.285e-3 "
2,5.0151529685362535,66.8399143405763,92.08814907815567,2.629999999999999e-2,0.0004482179785015825,"cx2_3: 9.520e-3 , cx2_1: 1.864e-2 "
3,5.259259763999879,70.06274133972701,131.559443932115,2.290000000000003e-2,0.00027972098899497306,"cx3_4: 8.092e-3 , cx3_2: 9.520e-3 "
4,4.9976367755566375,84.84832167964045,123.56516070682274,4.03e-2,0.0003247573612658538,"cx4_3: 8.092e-3 "
