Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.1148564130338565,60.63570260454149,109.61027596399737,3.639999999999999e-2,0.00041119188100784593,"cx0_14: 2.845e-2 , cx0_1: 1.881e-2 "
1,5.235713586122091,55.19096195339715,57.81040786310472,8.709999999999996e-2,0.0007991151468568459,"cx1_13: 4.542e-2 , cx1_2: 1.151e-2 , cx1_0: 1.881e-2 "
2,5.038463270599155,68.21937128692791,63.15283101480828,3.1100000000000017e-2,0.0010929269935922923,"cx2_12: 7.653e-2 , cx2_3: 3.233e-2 , cx2_1: 1.151e-2 "
3,4.894588801105854,56.74050398312301,16.358214956037976,5.04e-2,0.0010170154798371787,"cx3_11: 3.462e-2 , cx3_4: 3.265e-2 , cx3_2: 3.233e-2 "
4,5.021574139869532,57.55681210325856,55.86476609645427,3.6799999999999944e-2,0.0007303063837892657,"cx4_10: 4.256e-2 , cx4_5: 2.790e-2 , cx4_3: 3.265e-2 "
5,5.073086986838121,20.48481017149703,36.008704184338896,4.2200000000000015e-2,0.002309328995881881,"cx5_9: 3.612e-2 , cx5_6: 5.726e-2 , cx5_4: 2.790e-2 "
6,4.929429053365887,44.49194519312293,42.54930169377551,2.8299999999999992e-2,0.0020289750739011284,"cx6_8: 3.451e-2 , cx6_5: 5.726e-2 "
7,4.9826198493188745,33.97397752753217,15.433245145388375,4.349999999999998e-2,0.002451151212346502,"cx7_8: 2.655e-2 "
8,4.751544385959086,101.09578076404989,146.15869051134143,8.319999999999994e-2,0.0004515763930803557,"cx8_6: 3.451e-2 , cx8_9: 2.087e-2 , cx8_7: 2.655e-2 "
9,4.973445643688187,39.479714818779485,67.75198433826253,8.010000000000006e-2,0.001513035601101537,"cx9_5: 3.612e-2 , cx9_10: 3.468e-2 , cx9_8: 2.087e-2 "
10,4.944788455138215,63.48611470922015,78.8595953041161,3.0899999999999928e-2,0.0021675930638537363,"cx10_4: 4.256e-2 , cx10_11: 2.613e-2 , cx10_9: 3.468e-2 "
11,4.997421063709137,66.6519388737895,94.75537433345785,1.8269999999999997e-1,0.000512831240323848,"cx11_3: 3.462e-2 , cx11_12: 1.530e-2 , cx11_10: 2.613e-2 "
12,4.763381686724729,67.6876043584955,58.401202874640035,9.959999999999991e-2,0.0012313557795710572,"cx12_2: 7.653e-2 , cx12_13: 2.336e-2 , cx12_11: 1.530e-2 "
13,4.974293614934616,28.983019565873853,25.428943299353797,8.37e-2,0.0020181730072168975,"cx13_14: 3.983e-2 , cx13_1: 4.542e-2 , cx13_12: 2.336e-2 "
14,5.006789193274357,30.440559281529755,54.640209926436235,6.020000000000003e-2,0.0006504777690986016,"cx14_0: 2.845e-2 , cx14_13: 3.983e-2 "
