Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,132.0121793035579,51.467719024749044,4.819467919855917,1.9000000000000017e-2,9.193843301342555e-4,"cx0_1: 7.957e-3"
Q1,87.94579364142544,31.889686192093514,4.891097811760529,2.200000000000002e-2,6.348860540511282e-4,"cx1_0: 7.957e-3, cx1_2: 7.207e-3, cx1_3: 1.033e-2"
Q2,133.59418727567407,101.1856951153875,4.716861024258314,1.4000000000000012e-2,6.146639688550525e-4,"cx2_1: 7.207e-3"
Q3,73.78207021625808,61.441968764866225,4.789035900553653,3.8000000000000034e-2,9.408069531590735e-4,"cx3_1: 1.033e-2, cx3_4: 7.650e-3"
Q4,93.75033719380303,35.33519493147521,5.023697515581817,4.600000000000004e-2,6.479921229388305e-4,"cx4_3: 7.650e-3"
