Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,102.0531540157194,18.38638524492989,4.79596516547867,6.399999999999995e-2,1.2020641951131605e-3,"cx0_1: 9.279e-3"
Q1,110.42720005097384,109.41427065644973,4.940050889403299,1.5000000000000013e-2,7.683038027408615e-4,"cx1_0: 9.279e-3, cx1_2: 8.351e-3, cx1_3: 1.189e-2"
Q2,71.09171004731238,111.40299958879838,4.833248958208449,1.8000000000000016e-2,1.0081837168510624e-3,"cx2_1: 8.351e-3"
Q3,94.12844918647826,127.73980597126797,4.807988671368806,2.7000000000000024e-2,9.143122122726397e-4,"cx3_1: 1.189e-2, cx3_4: 7.109e-3"
Q4,124.55041736564543,36.9067826331496,4.749894101001109,1.5000000000000013e-2,1.3638162142440128e-3,"cx4_3: 7.109e-3"
