Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,61.59901505836788,34.80378901348132,5.286299732678873,1.8000000000000016e-2,1.4056382092498736e-3,"cx0_1: 1.536e-2, cx0_2: 1.939e-2"
Q1,61.00210274264352,47.748566028875615,5.237861868849082,1.4499999999999957e-2,1.2218397663612693e-3,"cx1_0: 1.536e-2, cx1_2: 2.360e-2"
Q2,53.248435429097256,57.24001942479548,5.030270418653657,8.000000000000007e-3,1.097058445975526e-3,"cx2_0: 1.939e-2, cx2_1: 2.360e-2, cx2_3: 1.434e-2, cx2_4: 1.319e-2"
Q3,42.49892738748286,26.666288266257187,5.296052437360778,1.0000000000000009e-2,8.7136114257446e-4,"cx3_2: 1.434e-2, cx3_4: 1.299e-2"
Q4,62.06447466292832,46.683608738446274,5.0846792244181245,2.1500000000000075e-2,7.399593687208104e-4,"cx4_2: 1.319e-2, cx4_3: 1.299e-2"
