Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.838199292329928,56.65887566529493,92.50569658348545,4.455766136079307e-4,4.455766136079307e-4,9.560000000000002e-2,"cx0_10: 1.577e-2 , cx0_1: 1.320e-2 "
1,4.681079850059285,37.77005857322914,46.53204608676477,5.139555010510026e-4,5.139555010510026e-4,2.7100000000000013e-2,"cx1_0: 1.320e-2 , cx1_2: 1.493e-2 "
2,4.946567152986136,54.94423070793825,84.76558229195716,5.148330623950485e-4,5.148330623950485e-4,4.519999999999991e-2,"cx2_1: 1.493e-2 , cx2_3: 1.500e-2 "
3,4.76570238119153,38.02059294698313,44.7698460068043,9.806404816462624e-4,9.806404816462624e-4,2.739999999999998e-2,"cx3_2: 1.500e-2 , cx3_4: 1.000e+0 "
4,4.710174402274004,65.32609635461108,91.14665951043709,8.282179773709146e-4,8.282179773709146e-4,1.760000000000006e-2,"cx4_5: 1.193e-2 , cx4_11: 1.144e-2 , cx4_3: 1.000e+0 "
5,4.574258680643141,42.13874361146225,30.085226446219433,4.051994062348418e-4,4.051994062348418e-4,3.9100000000000024e-2,"cx5_4: 1.193e-2 , cx5_6: 1.007e-2 "
6,4.758335879144529,46.1888433158245,53.23286833507186,4.1193054188751513e-4,4.1193054188751513e-4,2.3399999999999976e-2,"cx6_5: 1.007e-2 , cx6_7: 1.150e-2 "
7,4.63015722653611,80.90542234862056,140.5684778968888,3.523751908320244e-4,3.523751908320244e-4,1.990000000000003e-2,"cx7_6: 1.150e-2 , cx7_8: 1.206e-2 "
8,4.778073011281127,50.3991325980712,67.81072239337281,8.631376869563304e-4,8.631376869563304e-4,3.520000000000001e-2,"cx8_9: 1.891e-2 , cx8_7: 1.206e-2 , cx8_12: 1.000e+0 "
9,4.929226684882586,65.3770050666766,94.59863876999894,5.325559972904212e-4,5.325559972904212e-4,1.2699999999999934e-2,"cx9_8: 1.891e-2 "
10,4.688247739732699,65.52237485396931,126.24594515527419,2.6272376047653957e-4,2.6272376047653957e-4,4.970000000000008e-2,"cx10_0: 1.577e-2 , cx10_13: 1.000e+0 "
11,4.76391603652766,74.37308947097597,105.90948999379832,9.184144082731043e-4,9.184144082731043e-4,1.0470000000000002e-1,"cx11_17: 1.314e-2 , cx11_4: 1.144e-2 "
12,4.939146435987138,53.97224856897061,76.376040111353,5.145786342177952e-4,5.145786342177952e-4,1.4399999999999968e-2,"cx12_21: 2.219e-2 , cx12_8: 1.000e+0 "
13,4.8402184495701395,84.03497847712823,56.52641221803164,2.7610251701079466e-4,2.7610251701079466e-4,5.449999999999999e-2,"cx13_14: 3.079e-2 , cx13_10: 1.000e+0 "
14,4.632068937267222,40.17642352754678,7.075770983735928,1.3467250778557672e-3,1.3467250778557672e-3,1.7210000000000003e-1,"cx14_15: 3.391e-2 , cx14_13: 3.079e-2 "
15,4.802977827993597,70.736486212657,111.8132890712953,6.221093588335128e-4,6.221093588335128e-4,9.529999999999994e-2,"cx15_14: 3.391e-2 , cx15_16: 1.368e-2 , cx15_24: 9.642e-3 "
16,4.649011384195982,75.72631897284785,123.65389780946165,3.386962730633628e-4,3.386962730633628e-4,1.0749999999999993e-1,"cx16_15: 1.368e-2 , cx16_17: 1.000e+0 "
17,4.877030200025756,54.748884907058425,66.58232129903489,6.10490923030421e-4,6.10490923030421e-4,3.3299999999999996e-2,"cx17_11: 1.314e-2 , cx17_16: 1.000e+0 , cx17_18: 1.000e+0 "
18,4.817097700634536,58.39882278994627,89.83207728114604,4.807980771320972e-4,4.807980771320972e-4,1.7800000000000038e-2,"cx18_19: 1.213e-2 , cx18_17: 1.000e+0 "
19,4.998804443113605,57.27671715479163,58.13621142091909,6.216128021884953e-4,6.216128021884953e-4,2.1110000000000007e-1,"cx19_20: 1.346e-2 , cx19_18: 1.213e-2 , cx19_25: 2.302e-2 "
20,4.842875717013101,63.008116733765355,36.720065326139206,3.674876787723253e-4,3.674876787723253e-4,1.100000000000001e-2,"cx20_21: 9.102e-3 , cx20_19: 1.346e-2 "
21,4.779518084570574,76.68604783214086,90.36045600052353,3.9808033214386686e-4,3.9808033214386686e-4,1.6699999999999937e-2,"cx21_12: 2.219e-2 , cx21_22: 1.973e-2 , cx21_20: 9.102e-3 "
22,4.934832877329613,63.27501515036484,110.99104087578839,4.330872288724153e-4,4.330872288724153e-4,1.849999999999996e-2,"cx22_21: 1.973e-2 , cx22_23: 1.000e+0 "
23,4.797138482315077,28.540883550038814,48.73522208401378,1.094012332784841e-3,1.094012332784841e-3,5.020000000000002e-2,"cx23_26: 1.000e+0 , cx23_22: 1.000e+0 "
24,5.012299442850769,76.4463938723971,105.82662568367519,3.6568499867077777e-4,3.6568499867077777e-4,1.3000000000000012e-2,"cx24_29: 2.045e-2 , cx24_15: 9.642e-3 "
25,4.8594615936731484,25.48103331562408,35.424520186307895,1.6310322440676486e-3,1.6310322440676486e-3,4.420000000000002e-2,"cx25_33: 1.925e-2 , cx25_19: 2.302e-2 "
26,4.720574634752201,72.19470571417384,96.22126483935101,3.185784817842324e-4,3.185784817842324e-4,1.7299999999999982e-2,"cx26_23: 1.000e+0 , cx26_37: 1.000e+0 "
27,4.799698127702288,69.982967355726,122.49731157267868,3.738171329962022e-4,3.738171329962022e-4,3.720000000000001e-2,"cx27_38: 1.341e-2 , cx27_28: 1.000e+0 "
28,4.895831504247881,27.972485507686265,27.294871297536456,1.0309319497152588e-3,1.0309319497152588e-3,2.080000000000004e-2,"cx28_29: 2.202e-2 , cx28_27: 1.000e+0 "
29,4.7857172759391355,74.93359042467728,106.4593923066295,4.93949415335451e-4,4.93949415335451e-4,2.3600000000000065e-2,"cx29_28: 2.202e-2 , cx29_24: 2.045e-2 , cx29_30: 1.000e+0 "
30,4.8902466093765575,71.01640045199922,59.205182793819326,3.451323519083451e-4,3.451323519083451e-4,9.500000000000064e-3,"cx30_31: 1.148e-2 , cx30_29: 1.000e+0 "
31,5.029858292382482,34.644013949516264,73.26713613435203,4.017984419494422e-4,4.017984419494422e-4,1.2900000000000023e-2,"cx31_32: 1.438e-2 , cx31_30: 1.148e-2 , cx31_39: 1.000e+0 "
32,4.897998816816396,47.2892589142432,73.45100940911279,1.8312111821082698e-3,1.8312111821082698e-3,8.650000000000002e-2,"cx32_31: 1.438e-2 , cx32_33: 1.123e-2 "
33,4.646788172239584,69.00159636543184,78.09496652121089,3.582648995611609e-4,3.582648995611609e-4,2.1399999999999975e-2,"cx33_34: 7.454e-3 , cx33_32: 1.123e-2 , cx33_25: 1.925e-2 "
34,4.780692346094961,63.38683279175149,77.71828763741506,2.7727988556941637e-4,2.7727988556941637e-4,1.1400000000000077e-2,"cx34_33: 7.454e-3 , cx34_35: 1.100e-2 "
35,4.697386239085189,63.094879507748246,95.78876039387869,3.044226971074162e-4,3.044226971074162e-4,1.6100000000000003e-2,"cx35_34: 1.100e-2 , cx35_36: 1.357e-2 , cx35_40: 1.217e-2 "
