Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Single-qubit U2 error,CNOT error
,4.822067260609588,107.73475843729636,53.654143342936564,3.479999999999994e-2,3.004066460134816e-4,"cx0_1: 1.037e-2 "
1,4.759941033656681,117.64220264660482,101.10346177929655,1.21e-2,2.4187928853505066e-4,"cx1_3: 1.164e-2 , cx1_2: 1.049e-2 , cx1_0: 1.037e-2 "
2,4.907312164327887,117.50823724146849,183.61297665424232,1.1700000000000044e-2,2.806437071815227e-4,"cx2_1: 1.049e-2 "
3,4.87896071223645,90.43078060022216,117.39968055141846,1.429999999999998e-2,3.002050072106931e-4,"cx3_5: 8.728e-3 , cx3_1: 1.164e-2 "
4,4.870905193233141,113.00421916357462,30.763180673044985,2.0000000000000018e-2,2.449429129113379e-4,"cx4_5: 7.268e-3 "
5,4.9639700127737605,117.98709691075226,170.26004270693466,1.0699999999999932e-2,2.828738404227347e-4,"cx5_6: 7.489e-3 , cx5_4: 7.268e-3 , cx5_3: 8.728e-3 "
6,5.176996689582338,67.09317703661367,120.33610633812953,1.6000000000000014e-2,2.7558432944546266e-4,"cx6_5: 7.489e-3 "
