Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.027877511611397,56.45712029383563,56.83163328817754,3.150475478241157e-4,3.150475478241157e-4,1.639999999999997e-2,"cx0_1: 8.917e-3 "
1,4.972130724872434,92.109555422968,203.33379572765844,2.5735992557626366e-4,2.5735992557626366e-4,1.32000000000001e-2,"cx1_4: 8.652e-3 , cx1_2: 9.646e-3 , cx1_0: 8.917e-3 "
2,4.7793758947576395,114.66245480313871,71.86435843277114,2.1789993965312074e-4,2.1789993965312074e-4,1.1299999999999977e-2,"cx2_3: 7.888e-3 , cx2_1: 9.646e-3 "
3,4.849572910599621,122.78971615570237,166.85541379376934,2.0092484079284933e-4,2.0092484079284933e-4,1.7400000000000082e-2,"cx3_5: 2.440e-2 , cx3_2: 7.888e-3 "
4,4.750784297894861,132.42266506367764,37.2305994448753,3.585572814185491e-4,3.585572814185491e-4,3.0100000000000016e-2,"cx4_7: 8.789e-3 , cx4_1: 8.652e-3 "
5,4.704881786456968,147.1800385924886,159.7014576506933,1.9571930784083755e-4,1.9571930784083755e-4,1.6799999999999926e-2,"cx5_8: 6.722e-3 , cx5_3: 2.440e-2 "
6,4.857668168792297,133.59186444486986,138.81020643967315,2.2941620279779456e-4,2.2941620279779456e-4,3.869999999999996e-2,"cx6_7: 3.299e-2 "
7,4.704900240403561,68.30213785604387,45.15611310735229,3.6664335245079326e-4,3.6664335245079326e-4,8.379999999999999e-2,"cx7_10: 1.156e-2 , cx7_4: 8.789e-3 , cx7_6: 3.299e-2 "
8,4.769315345961846,73.24502248657919,158.5929830464518,2.3715114458125474e-4,2.3715114458125474e-4,1.9100000000000006e-2,"cx8_5: 6.722e-3 , cx8_11: 8.408e-3 , cx8_9: 6.500e-3 "
9,4.8643868800598655,136.00276958415324,126.81305275315472,2.2428072135160902e-4,2.2428072135160902e-4,6.459999999999999e-2,"cx9_8: 6.500e-3 "
10,4.854526796214182,125.73461591845408,133.8917232066678,2.7827209586442445e-4,2.7827209586442445e-4,1.1199999999999988e-2,"cx10_7: 1.156e-2 , cx10_12: 8.980e-3 "
11,4.854113614746312,102.84175427113776,173.2928529563587,3.853697543939003e-4,3.853697543939003e-4,3.63e-2,"cx11_14: 8.160e-3 , cx11_8: 8.408e-3 "
12,4.744474888137009,47.94777753003124,19.304404966072063,3.73536527395793e-4,3.73536527395793e-4,6.369999999999998e-2,"cx12_13: 1.984e-2 , cx12_15: 1.068e-2 , cx12_10: 8.980e-3 "
13,4.846316578150951,110.78940038040038,121.42694237499906,5.603343674534175e-4,5.603343674534175e-4,1.770000000000005e-2,"cx13_14: 1.081e-2 , cx13_12: 1.984e-2 "
14,4.782466564460439,87.6565359464343,67.02443766615784,1.9208821237693002e-4,1.9208821237693002e-4,2.9100000000000015e-2,"cx14_13: 1.081e-2 , cx14_11: 8.160e-3 , cx14_16: 7.690e-3 "
15,4.833418147254438,103.45278174814864,115.11459428379428,3.559810973318476e-4,3.559810973318476e-4,6.869999999999998e-2,"cx15_12: 1.068e-2 , cx15_18: 1.527e-2 "
16,4.999851480132124,92.9882235065864,81.32940799329603,4.2265690172408563e-4,4.2265690172408563e-4,2.1500000000000075e-2,"cx16_19: 1.101e-2 , cx16_14: 7.690e-3 "
17,4.752447218649011,125.32336159661487,158.91569496062547,2.0725944833752612e-4,2.0725944833752612e-4,2.2199999999999998e-2,"cx17_18: 1.096e-2 "
18,4.629201860858054,126.56839092452483,54.44380481035849,6.094229556665241e-4,6.094229556665241e-4,4.489999999999994e-2,"cx18_21: 1.027e-2 , cx18_17: 1.096e-2 , cx18_15: 1.527e-2 "
19,4.7566498607754415,102.68878919433675,184.34702601734293,1.9245859901828572e-4,1.9245859901828572e-4,2.0199999999999996e-2,"cx19_22: 9.270e-3 , cx19_20: 1.032e-2 , cx19_16: 1.101e-2 "
20,4.886499060697377,96.7598450670165,133.4977392049718,2.86564796584675e-4,2.86564796584675e-4,7.919999999999994e-2,"cx20_19: 1.032e-2 "
21,4.680577120029069,125.07250553617723,160.31942371111998,2.2755436052737844e-4,2.2755436052737844e-4,3.049999999999997e-2,"cx21_23: 1.170e-2 , cx21_18: 1.027e-2 "
22,4.85441203856946,92.51934121022447,110.90744093397551,2.817165288338901e-4,2.817165288338901e-4,1.869999999999994e-2,"cx22_19: 9.270e-3 , cx22_25: 1.088e-2 "
23,4.732167079043977,91.95940859385507,71.07813035338238,2.3211223009234324e-4,2.3211223009234324e-4,2.4499999999999966e-2,"cx23_24: 1.106e-2 , cx23_21: 1.170e-2 "
24,4.828491705642538,111.73496998092541,189.09887426683883,3.2470305522545797e-4,3.2470305522545797e-4,1.5800000000000036e-2,"cx24_25: 1.715e-2 , cx24_23: 1.106e-2 "
25,4.729956428920446,101.69304340896777,40.94341450815592,4.397927097877198e-4,4.397927097877198e-4,4.5499999999999985e-2,"cx25_26: 1.006e-2 , cx25_24: 1.715e-2 , cx25_22: 1.088e-2 "
26,4.847543382273088,75.06947738760601,124.96353431526369,2.4317290869572882e-4,2.4317290869572882e-4,1.0599999999999943e-2,"cx26_25: 1.006e-2 "
