Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.968657860224125,72.70953444870119,39.05386464587605,4.5600000000000085e-2,0.0007112124113534575,"cx0_1: 9.068e-3 "
1,4.770073694314396,117.5924503643951,90.21981686227528,2.6599999999999957e-2,0.00022155957123479948,"cx1_2: 1.845e-2 , cx1_0: 9.068e-3 "
2,5.015155260113058,59.49413904630739,94.5406853184021,2.0199999999999996e-2,0.0003510420993981516,"cx2_3: 7.150e-3 , cx2_1: 1.845e-2 "
3,5.259277718680768,75.79794085830578,101.93319190608179,2.0499999999999963e-2,0.00031725751237087385,"cx3_4: 1.016e-2 , cx3_2: 7.150e-3 "
4,4.997620663920789,73.55215428123302,130.3011275501519,3.859999999999997e-2,0.00046973099855167626,"cx4_3: 1.016e-2 "
