Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.11462223448076,55.205928674273586,59.13855031205219,3.269999999999995e-2,0.0004778681663402303,"cx0_14: 2.968e-2 , cx0_1: 2.591e-2 "
1,5.234937021252022,41.61769335582743,26.440183029327034,4.84e-2,0.0010613325257525718,"cx1_13: 4.017e-2 , cx1_2: 2.131e-2 , cx1_0: 2.591e-2 "
2,5.038362813889711,64.17329495950707,78.3068158784903,5.410000000000004e-2,0.000637621636359821,"cx2_12: 4.078e-2 , cx2_3: 2.170e-2 , cx2_1: 2.131e-2 "
3,4.89444237872602,62.68137334438448,18.98443777402966,4.9699999999999966e-2,0.0004591255563783122,"cx3_11: 2.906e-2 , cx3_4: 1.873e-2 , cx3_2: 2.170e-2 "
4,5.022094922727896,64.8648515562664,68.14005196603992,4.689999999999994e-2,0.0010961881309804096,"cx4_10: 3.052e-2 , cx4_5: 3.404e-2 , cx4_3: 1.873e-2 "
5,5.073225679955457,21.29464771718789,30.64948494306515,5.030000000000001e-2,0.003156173509807829,"cx5_9: 3.957e-2 , cx5_6: 7.127e-2 , cx5_4: 3.404e-2 "
6,4.9294622874111935,70.9242060276344,81.92986087098042,3.2399999999999984e-2,0.0009026105234056264,"cx6_8: 2.054e-2 , cx6_5: 7.127e-2 "
7,4.9832458648942355,37.76844639660259,24.979669318008792,3.249999999999997e-2,0.0017971162831601922,"cx7_8: 2.564e-2 "
8,4.751432104197863,125.2311587671316,75.50555525772187,3.600000000000003e-2,0.0005482485309690019,"cx8_6: 2.054e-2 , cx8_9: 2.608e-2 , cx8_7: 2.564e-2 "
9,4.973516531968264,44.73638848881081,58.82210437556295,7.400000000000007e-2,0.0017452892901078179,"cx9_5: 3.957e-2 , cx9_10: 3.113e-2 , cx9_8: 2.608e-2 "
10,4.944699240495134,45.27759327596134,49.35197288338941,3.1000000000000028e-2,0.0012709850616369645,"cx10_4: 3.052e-2 , cx10_11: 2.389e-2 , cx10_9: 3.113e-2 "
11,4.9974444399553075,62.75592013946776,58.41747039849854,3.770000000000007e-2,0.000618793078611682,"cx11_3: 2.906e-2 , cx11_12: 4.841e-2 , cx11_10: 2.389e-2 "
12,4.763652843552224,23.0282607622555,34.6242488819026,1.867000000000001e-1,0.0020902970206483204,"cx12_2: 4.078e-2 , cx12_13: 8.009e-2 , cx12_11: 4.841e-2 "
13,4.973582478892575,28.415057283729208,25.563615430523623,6.869999999999998e-2,0.002343791974143349,"cx13_14: 3.548e-2 , cx13_1: 4.017e-2 , cx13_12: 8.009e-2 "
14,5.00739097300005,41.46371054917019,51.77528280717282,9.160000000000001e-2,0.0008885416970124953,"cx14_0: 2.968e-2 , cx14_13: 3.548e-2 "
