Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.029679879754019,135.53692294562975,143.1158597214284,2.1199999999999997e-2,0.00018584143850986675,"cx0_1: 7.025e-3 "
1,5.128319616015503,87.84092330340148,121.55551682991036,1.629999999999998e-2,0.00020693009632253705,"cx1_0: 7.025e-3 , cx1_3: 8.794e-3 , cx1_2: 4.820e-3 "
2,5.247564116204075,115.23159263634098,99.69750167688245,1.849999999999996e-2,0.0001954004391433627,"cx2_1: 4.820e-3 "
3,5.30333817658359,90.56276693604285,63.48320623531858,3.069999999999995e-2,0.00033615179342891076,"cx3_4: 1.780e-2 , cx3_1: 8.794e-3 "
4,5.091783796531412,21.201768835112752,18.11075706249655,5.5199999999999916e-2,0.0007279557974832003,"cx4_3: 1.780e-2 "
