Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.000434420407027,112.74902096362696,134.116630421653,3.742113531452023e-4,3.742113531452023e-4,3.749999999999998e-2,"cx0_1: 2.272e-2 "
1,4.843700976265754,84.67006745808538,54.08603891079758,2.5367189433933465e-4,2.5367189433933465e-4,9.389999999999998e-2,"cx1_2: 1.021e-2 , cx1_0: 2.272e-2 "
2,4.78291561533139,161.60515397864975,212.33752234935028,1.6267570229476313e-4,1.6267570229476313e-4,1.9299999999999984e-2,"cx2_3: 7.909e-3 , cx2_1: 1.021e-2 "
3,4.8580744473594235,148.97341547574993,177.3544694593268,4.8411410033815717e-4,4.8411410033815717e-4,2.4399999999999977e-2,"cx3_4: 1.090e-2 , cx3_2: 7.909e-3 "
4,4.978323980372707,111.08817783743447,91.85472404124397,3.147741470199083e-4,3.147741470199083e-4,3.600000000000003e-2,"cx4_3: 1.090e-2 "
