Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,71.89211543468836,24.54224025179035,5.100155484718327,2.8000000000000025e-2,4.842650777797108e-3,
Q1,65.08502444782798,107.81916035419768,5.238518797188165,4.810000000000003e-2,1.7761415315662887e-2,"CX1_0: 4.399e-2, CX1_2: 4.189e-2"
Q2,74.30439407370247,129.2491131487374,5.032578873388521,4.8899999999999944e-2,7.512643630014582e-3,"CX2_3: 6.190e-2"
Q3,35.583768744917826,25.300008169325796,4.896241642527388,7.780000000000009e-2,9.31954419775105e-3,
Q4,50.49307959058766,23.85508683067645,5.029847946774447,4.139999999999999e-2,1.8782927904190116e-2,"CX4_3: 5.490e-2, CX4_10: 6.836e-2"
Q5,27.68472829976816,51.92528095082223,5.0671618215698535,6.559999999999999e-2,4.524647126193715e-3,"CX5_4: 9.596e-2, CX5_6: 6.055e-2, CX5_9: 5.146e-2"
Q6,76.4537033588737,83.60524726808725,4.92382756183228,4.150000000000009e-2,2.8352192569769397e-3,"CX6_8: 4.159e-2"
Q7,38.897017132640514,64.09191215227808,4.974565155306263,1.1880000000000002e-1,3.2174574871467465e-3,"CX7_8: 3.322e-2"
Q8,63.33910265741253,87.2503183617196,4.7395530712644485,4.489999999999994e-2,3.5983201298168677e-3,
Q9,50.945954740223485,80.55454004278212,4.963381505623833,4.420000000000002e-2,6.5910511241074055e-3,"CX9_8: 4.731e-2, CX9_10: 4.398e-2"
Q10,48.21371287662247,53.29401676345082,4.9450615772870545,4.400000000000004e-2,4.686859549702493e-3,
Q11,58.56520253707342,98.01553640936774,5.005006039393179,2.5500000000000078e-2,3.192475241861392e-3,"CX11_3: 5.723e-2, CX11_10: 3.901e-2, CX11_12: 4.003e-2"
Q12,76.86149122445985,119.35949760817674,4.760086469657569,3.969999999999996e-2,6.090435028133889e-3,"CX12_2: 7.467e-2"
Q13,14.447726642246199,20.14083823309233,4.968513570867175,1.0640000000000005e-1,1.8032363445349642e-2,"CX13_1: 1.152e-1, CX13_12: 4.780e-2"
