Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,69.03194676922102,67.31209291822157,5.28630383579777,1.5000000000000013e-2,8.806347983042246e-4,"cx0_1: 1.281e-2, cx0_2: 1.378e-2"
Q1,40.12958900106401,37.89884164170683,5.237855970714726,1.649999999999996e-2,1.1697859417964032e-3,"cx1_0: 1.281e-2, cx1_2: 1.777e-2"
Q2,62.17202429007916,69.18948805592409,5.030269275580347,1.1500000000000066e-2,6.564680973965487e-4,"cx2_0: 1.378e-2, cx2_1: 1.777e-2, cx2_3: 1.210e-2, cx2_4: 1.182e-2"
Q3,63.83620659423875,33.005434535958514,5.296035227400196,1.4000000000000012e-2,7.146361214543442e-4,"cx3_2: 1.210e-2, cx3_4: 1.091e-2"
Q4,60.10935065646276,50.68645491946889,5.084712210758945,1.649999999999996e-2,7.610703071995867e-4,"cx4_2: 1.182e-2, cx4_3: 1.091e-2"
