Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.796557133194727,79.83353926311933,15.858107837310747,7.140000000000002e-2,0.00043101836084323097,"cx0_1: 9.982e-3 "
1,4.940127568588168,77.32111992345047,86.94692430796526,1.540000000000008e-2,0.0005039839541423934,"cx1_3: 9.884e-3 , cx1_2: 6.971e-3 , cx1_0: 9.982e-3 "
2,4.833512743345752,92.01727269412737,128.23144983599477,1.770000000000005e-2,0.0003810766060044475,"cx2_1: 6.971e-3 "
3,4.807962029070223,106.34082891919152,97.58813685134946,1.970000000000005e-2,0.0005280798683628059,"cx3_4: 7.511e-3 , cx3_1: 9.884e-3 "
4,4.749676254858623,104.18522485903475,55.8951474602113,3.509999999999991e-2,0.000514550576934313,"cx4_3: 7.511e-3 "
