Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.073464582335737,73.71007075992874,120.8037306653614,2.344818366196151e-4,2.344818366196151e-4,2.6899999999999924e-2,"cx0_1: 6.909e-3 "
1,4.9438523126346166,124.5631865178545,46.91087962029884,2.559518512534548e-4,2.559518512534548e-4,2.4899999999999922e-2,"cx1_2: 1.148e-2 , cx1_4: 6.478e-3 , cx1_0: 6.909e-3 "
2,4.668167651838608,126.09008969445425,135.40524011928974,1.906264172439324e-4,1.906264172439324e-4,4.579999999999995e-2,"cx2_1: 1.148e-2 , cx2_3: 5.946e-3 "
3,4.887316612361293,154.0538823167306,201.32279650419792,1.8257777031059093e-4,1.8257777031059093e-4,2.6899999999999924e-2,"cx3_5: 6.745e-3 , cx3_2: 5.946e-3 "
4,5.016358396821119,110.13189790454142,166.91993279271966,1.8672369394009042e-4,1.8672369394009042e-4,1.8799999999999928e-2,"cx4_7: 5.629e-3 , cx4_1: 6.478e-3 "
5,4.95053894521135,119.5898102240476,150.0009357706591,2.208258654132635e-4,2.208258654132635e-4,1.959999999999995e-2,"cx5_3: 6.745e-3 , cx5_8: 2.185e-2 "
6,4.970621161095841,93.79627065473112,125.86051688904581,2.383750363204926e-4,2.383750363204926e-4,1.5900000000000025e-2,"cx6_7: 1.223e-2 "
7,4.889863381158308,190.4414791840283,176.4215844064271,1.6013809654162606e-4,1.6013809654162606e-4,1.639999999999997e-2,"cx7_10: 5.640e-3 , cx7_6: 1.223e-2 , cx7_4: 5.629e-3 "
8,4.769865651721445,122.56430468744985,63.11306281252898,2.520939680063176e-4,2.520939680063176e-4,8.120000000000005e-2,"cx8_11: 1.158e-2 , cx8_5: 2.185e-2 , cx8_9: 1.119e-2 "
9,4.9488659744738825,82.09998188682596,48.420870430943204,2.3861911686736973e-4,2.3861911686736973e-4,3.0899999999999928e-2,"cx9_8: 1.119e-2 "
10,4.966303111020227,123.67309786888357,140.15980948727045,2.345141072953327e-4,2.345141072953327e-4,3.8899999999999935e-2,"cx10_12: 6.312e-3 , cx10_7: 5.640e-3 "
11,4.664644426458808,151.24233127489208,121.22473389559484,3.57379646783568e-4,3.57379646783568e-4,1.8000000000000016e-2,"cx11_8: 1.158e-2 , cx11_14: 4.287e-3 "
12,4.741454402828135,109.6507012331431,71.68189642499601,3.7449811727148795e-4,3.7449811727148795e-4,4.830000000000001e-2,"cx12_13: 1.182e-2 , cx12_10: 6.312e-3 , cx12_15: 6.074e-3 "
13,4.87906258501498,110.85124834193621,149.26539553529372,1.9288939980024815e-4,1.9288939980024815e-4,1.859999999999995e-2,"cx13_12: 1.182e-2 , cx13_14: 4.650e-3 "
14,4.774811556849112,189.77640719272293,255.5375290947602,1.726930279684792e-4,1.726930279684792e-4,1.0089999999999999e-1,"cx14_11: 4.287e-3 , cx14_13: 4.650e-3 , cx14_16: 5.094e-3 "
15,4.860835808585392,114.58946552116264,143.41571424555966,1.883679669975544e-4,1.883679669975544e-4,7.750000000000001e-2,"cx15_18: 4.909e-3 , cx15_12: 6.074e-3 "
16,4.978327389417017,110.57473329956642,134.70171484230502,2.181835376471753e-4,2.181835376471753e-4,1.32000000000001e-2,"cx16_19: 1.157e-2 , cx16_14: 5.094e-3 "
17,5.000294921282549,80.70635761294658,40.5317558704746,2.062536844765908e-4,2.062536844765908e-4,2.200000000000002e-2,"cx17_18: 4.416e-3 "
18,4.772455344614227,98.25570539079985,38.42105545106173,1.89884857454546e-4,1.89884857454546e-4,2.3500000000000076e-2,"cx18_21: 7.883e-3 , cx18_17: 4.416e-3 , cx18_15: 4.909e-3 "
19,4.807763727832104,144.10340311745742,194.73730954978208,2.3402435288552098e-4,2.3402435288552098e-4,2.2599999999999953e-2,"cx19_16: 1.157e-2 , cx19_22: 5.864e-3 , cx19_20: 6.279e-3 "
20,5.04504354669898,91.41152349288191,118.72308273156446,2.2619078805539042e-4,2.2619078805539042e-4,2.3800000000000043e-2,"cx20_19: 6.279e-3 "
21,4.941030097370317,102.59989944761122,133.15892004316603,2.974894311520793e-4,2.974894311520793e-4,2.32e-2,"cx21_18: 7.883e-3 , cx21_23: 8.545e-3 "
22,4.9068045763761985,109.62442928683369,182.5337063355365,2.0153958422694756e-4,2.0153958422694756e-4,2.3599999999999954e-2,"cx22_19: 5.864e-3 , cx22_25: 6.399e-3 "
23,4.891603496876816,132.79504813174867,194.46764118256874,2.3732469043721274e-4,2.3732469043721274e-4,1.9000000000000017e-2,"cx23_24: 9.095e-3 , cx23_21: 8.545e-3 "
24,4.664247562694606,118.89550336546351,48.60647746777941,2.0108771973482013e-4,2.0108771973482013e-4,2.9100000000000015e-2,"cx24_23: 9.095e-3 , cx24_25: 7.373e-3 "
25,4.742061397853499,196.94848386095583,78.33920185881641,1.8188090839907136e-4,1.8188090839907136e-4,4.13e-2,"cx25_22: 6.399e-3 , cx25_26: 4.801e-3 , cx25_24: 7.373e-3 "
26,4.961664542326571,70.52870183575392,167.78104462631816,2.1259409790934668e-4,2.1259409790934668e-4,3.249999999999997e-2,"cx26_25: 4.801e-3 "
