Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.114620288937647,58.98789728859368,92.11643444265061,4.2649467694987845e-4,4.2649467694987845e-4,2.7900000000000036e-2,"cx0_14: 2.986e-2 , cx0_1: 1.911e-2 "
1,5.235044046175993,44.546849476500185,47.998935647919076,1.0627998346941186e-3,1.0627998346941186e-3,4.7699999999999965e-2,"cx1_13: 5.033e-2 , cx1_2: 1.212e-2 , cx1_0: 1.911e-2 "
2,5.0383516299850015,62.862119584342615,89.16368786981118,8.454695991970213e-4,8.454695991970213e-4,3.600000000000003e-2,"cx2_12: 4.629e-2 , cx2_3: 3.504e-2 , cx2_1: 1.212e-2 "
3,4.894442502208525,54.05921995320968,17.9257557811491,4.687142728985847e-4,4.687142728985847e-4,5.180000000000007e-2,"cx3_11: 3.480e-2 , cx3_4: 1.565e-2 , cx3_2: 3.504e-2 "
4,5.022029946793027,55.72524669549611,66.19449371731736,8.311217595231314e-4,8.311217595231314e-4,4.7699999999999965e-2,"cx4_10: 2.574e-2 , cx4_5: 2.714e-2 , cx4_3: 1.565e-2 "
5,5.0731545326351695,15.131951779189434,23.67854812074798,3.4801543667473426e-3,3.4801543667473426e-3,4.800000000000004e-2,"cx5_9: 3.723e-2 , cx5_6: 5.388e-2 , cx5_4: 2.714e-2 "
6,4.9294638852432815,55.03698477544899,72.4703242528632,1.372576919281345e-3,1.372576919281345e-3,2.0240000000000002e-1,"cx6_8: 3.185e-2 , cx6_5: 5.388e-2 "
7,4.983244266452782,37.22308559941505,21.11793816864653,2.2892273999779583e-3,2.2892273999779583e-3,3.51999999999999e-2,"cx7_8: 2.443e-2 "
8,4.751446120384807,124.1825373491501,56.14328085160751,6.148144889759819e-4,6.148144889759819e-4,2.4399999999999977e-2,"cx8_6: 3.185e-2 , cx8_9: 2.441e-2 , cx8_7: 2.443e-2 "
9,4.973518716591253,47.24454350354599,68.1582321617461,1.743682813234642e-3,1.743682813234642e-3,4.0899999999999936e-2,"cx9_5: 3.723e-2 , cx9_10: 3.004e-2 , cx9_8: 2.441e-2 "
10,4.944696803632068,68.70419395334443,59.361133929366275,1.4340615108054161e-3,1.4340615108054161e-3,5.269999999999997e-2,"cx10_4: 2.574e-2 , cx10_11: 2.917e-2 , cx10_9: 3.004e-2 "
11,4.997447270877193,50.11265705810803,81.69556429937012,6.017588491728655e-4,6.017588491728655e-4,4.510000000000003e-2,"cx11_3: 3.480e-2 , cx11_12: 2.103e-2 , cx11_10: 2.917e-2 "
12,4.763629510827328,80.86774473779272,81.72892782273958,7.116993963764629e-4,7.116993963764629e-4,2.8100000000000014e-2,"cx12_2: 4.629e-2 , cx12_13: 2.700e-2 , cx12_11: 2.103e-2 "
13,4.973580477119138,26.22030474442841,27.87875203536771,2.090451521701037e-3,2.090451521701037e-3,6.130000000000002e-2,"cx13_14: 3.863e-2 , cx13_1: 5.033e-2 , cx13_12: 2.700e-2 "
14,5.007395011301539,45.331602739109364,26.957904090441556,1.0380605479092667e-3,1.0380605479092667e-3,8.099999999999996e-2,"cx14_0: 2.986e-2 , cx14_13: 3.863e-2 "
