Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.282827206815828,51.45446594602842,23.393572025086595,2.9200000000000004e-2,0.0021054037595573554,"cx0_2: 2.086e-2 , cx0_1: 2.036e-2 "
1,5.2476278139541455,40.021138457474365,23.706913221406026,3.0000000000000027e-2,0.0015703724262797526,"cx1_2: 2.532e-2 , cx1_0: 2.036e-2 "
2,5.033492144663598,67.79529738019312,63.90023292451602,8.06e-2,0.0010026494855090323,"cx2_4: 1.743e-2 , cx2_3: 1.675e-2 , cx2_1: 2.532e-2 , cx2_0: 2.086e-2 "
3,5.292259559927606,66.99773103321368,33.454785456791946,5.820000000000003e-2,0.0004543520656786259,"cx3_4: 1.494e-2 , cx3_2: 1.675e-2 "
4,5.0784688142310985,61.15052792311632,35.1125877737094,3.0299999999999994e-2,0.0004186578608230338,"cx4_2: 1.743e-2 , cx4_3: 1.494e-2 "
