Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.029684976222992,99.3573782746972,134.03050223858907,1.7900000000000027e-2,0.00019367245092017063,"cx0_1: 6.517e-3 "
1,5.128318099881219,108.44356410062181,141.2939437494164,1.629999999999998e-2,0.00026566375729000075,"cx1_0: 6.517e-3 , cx1_3: 8.868e-3 , cx1_2: 6.104e-3 "
2,5.247565982478286,96.67419749890912,109.41433309624448,2.2399999999999975e-2,0.00023259268353752286,"cx2_1: 6.104e-3 "
3,5.303332842063153,97.92089101860833,34.46742238127087,4.410000000000003e-2,0.00039550652076063075,"cx3_4: 2.382e-2 , cx3_1: 8.868e-3 "
4,5.091780211634851,22.1364610410625,18.55071850867059,4.349999999999998e-2,0.0006783396917119669,"cx4_3: 2.382e-2 "
