Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.114860057530672,44.09828634557662,59.503176748949286,4.289999999999994e-2,0.000538788176019559,"cx0_14: 2.255e-2 , cx0_1: 1.576e-2 "
1,5.235696214449634,30.56871354680802,46.452431067129815,9.050000000000002e-2,0.0014715138096318145,"cx1_13: 4.882e-2 , cx1_2: 8.145e-3 , cx1_0: 1.576e-2 "
2,5.038466614646677,78.32127450414573,99.74834875823954,2.6599999999999957e-2,0.0005367762186357955,"cx2_12: 4.914e-2 , cx2_3: 2.398e-2 , cx2_1: 8.145e-3 "
3,4.894582356290368,54.425183477907986,16.484392049612925,4.3099999999999916e-2,0.0006836823466937031,"cx3_11: 3.112e-2 , cx3_4: 1.962e-2 , cx3_2: 2.398e-2 "
4,5.0215760121680395,58.75629629825416,44.101306683374794,5.489999999999995e-2,0.0009986814607957626,"cx4_10: 3.559e-2 , cx4_5: 3.052e-2 , cx4_3: 1.962e-2 "
5,5.073079282139374,21.062023620564766,39.07438659451597,5.630000000000002e-2,0.002362656773435669,"cx5_6: 4.628e-2 , cx5_4: 3.052e-2 , cx5_9: 5.783e-2 "
6,4.929432313987836,70.7362274201005,73.555923514331,3.059999999999996e-2,0.0014461075251229849,"cx6_8: 2.278e-2 , cx6_5: 4.628e-2 "
7,4.982615138296752,40.37835125571314,14.440582128433796,4.2300000000000004e-2,0.0019636889830681546,"cx7_8: 2.567e-2 "
8,4.751543604124823,99.5284699641795,140.81399940670732,5.5199999999999916e-2,0.0006771436779366008,"cx8_6: 2.278e-2 , cx8_9: 3.681e-2 , cx8_7: 2.567e-2 "
9,4.973447159410629,32.320488835597,39.93361830526634,7.86e-2,0.0025336168583751555,"cx9_10: 4.975e-2 , cx9_8: 3.681e-2 , cx9_5: 5.783e-2 "
10,4.944786761920661,53.33540896760484,47.83119730333331,3.909999999999991e-2,0.0022008229199908923,"cx10_4: 3.559e-2 , cx10_11: 2.721e-2 , cx10_9: 4.975e-2 "
11,4.997425801113417,59.312020405078336,90.25631780779122,1.927000000000001e-1,0.0004071475790447734,"cx11_3: 3.112e-2 , cx11_12: 1.625e-2 , cx11_10: 2.721e-2 "
12,4.76338147486661,73.77575853750062,67.1752604428999,9.430000000000005e-2,0.0005896189626551611,"cx12_2: 4.914e-2 , cx12_13: 2.168e-2 , cx12_11: 1.625e-2 "
13,4.97429477627716,30.393998989826063,31.342677845812037,8.109999999999995e-2,0.002118092525562062,"cx13_14: 3.822e-2 , cx13_1: 4.882e-2 , cx13_12: 2.168e-2 "
14,5.006787083277003,42.32136435023771,51.03046537014421,5.5199999999999916e-2,0.001262711160970488,"cx14_0: 2.255e-2 , cx14_13: 3.822e-2 "
