Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,70.68917259689157,18.38638524492989,4.79596103128903,7.899999999999996e-2,8.765440276824745e-4,"cx0_1: 9.675e-3"
Q1,98.60468683197823,134.22307255375856,4.940048118160465,1.3000000000000012e-2,1.0068955069719987e-3,"cx1_0: 9.675e-3, cx1_2: 6.942e-3, cx1_3: 1.278e-2"
Q2,138.11865391954476,108.00879361397641,4.833249502714023,1.7000000000000015e-2,6.865287686340485e-4,"cx2_1: 6.942e-3"
Q3,65.73158590716808,71.33222205581698,4.807990365982154,1.9000000000000017e-2,1.0396789381106582e-3,"cx3_1: 1.278e-2, cx3_4: 7.073e-3"
Q4,121.30447979603545,48.84570520106248,4.749898910235787,2.0000000000000018e-2,1.546210985787217e-3,"cx4_3: 7.073e-3"
