Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.199077472556422,97.36773326681393,74.85363296716424,1.7989895576797212e-4,1.7989895576797212e-4,9.800000000000031e-3,"cx0_1: 3.862e-3 "
1,4.979569768185128,145.9318099906864,136.47000721994763,1.559304737731347e-4,1.559304737731347e-4,9.500000000000064e-3,"cx1_4: 5.753e-3 , cx1_2: 6.599e-3 , cx1_0: 3.862e-3 "
2,5.105287271330722,115.33805372443769,168.1669958785054,1.9442995273614167e-4,1.9442995273614167e-4,6.199999999999983e-3,"cx2_3: 7.153e-3 , cx2_1: 6.599e-3 "
3,4.874357974336505,72.74090438253788,158.1648097283522,2.3079221503799697e-4,2.3079221503799697e-4,1.1200000000000099e-2,"cx3_5: 6.601e-3 , cx3_2: 7.153e-3 "
4,5.212594093198926,90.121387966709,30.619036803404708,2.5696606475506954e-4,2.5696606475506954e-4,9.099999999999997e-3,"cx4_7: 8.491e-3 , cx4_1: 5.753e-3 "
5,5.109286484445263,103.21660047360062,41.968943866171095,1.8793817106708326e-4,1.8793817106708326e-4,1.2399999999999967e-2,"cx5_8: 7.418e-3 , cx5_3: 6.601e-3 "
6,5.195513714245068,103.93938212760197,106.99709743808837,3.880199625654635e-4,3.880199625654635e-4,6.399999999999961e-3,"cx6_7: 7.880e-3 "
7,5.0270294141956855,80.24661831240955,16.087659648965897,2.23779993926174e-4,2.23779993926174e-4,8.099999999999996e-3,"cx7_10: 6.112e-3 , cx7_6: 7.880e-3 , cx7_4: 8.491e-3 "
8,4.946227028495559,150.4470538698156,150.25577463032283,1.4088480210982393e-4,1.4088480210982393e-4,8.299999999999974e-3,"cx8_5: 7.418e-3 , cx8_11: 4.686e-3 , cx8_9: 4.780e-3 "
9,5.052010323192543,137.36035969126715,176.8532912915088,1.7360034657443724e-4,1.7360034657443724e-4,8.399999999999963e-3,"cx9_8: 4.780e-3 "
10,5.157862117207732,105.16013364166052,80.76840932273747,1.9194109166043372e-4,1.9194109166043372e-4,1.8299999999999983e-2,"cx10_7: 6.112e-3 , cx10_12: 1.152e-2 "
11,4.86848742134605,172.08200242058308,147.0718423897238,1.7713378801821264e-4,1.7713378801821264e-4,1.629999999999998e-2,"cx11_14: 1.036e-2 , cx11_8: 4.686e-3 "
12,4.948177972478527,141.7676714295203,20.32110688985874,3.248065492325295e-4,3.248065492325295e-4,1.319999999999999e-2,"cx12_15: 8.941e-3 , cx12_10: 1.152e-2 , cx12_13: 6.476e-3 "
13,5.018687816728102,143.35413323330286,240.88430626989918,1.6023785158832178e-4,1.6023785158832178e-4,7.000000000000006e-3,"cx13_12: 6.476e-3 , cx13_14: 6.592e-3 "
14,5.124074455111291,97.61188934339626,127.5992211612761,2.047977063552855e-4,2.047977063552855e-4,8.399999999999963e-3,"cx14_11: 1.036e-2 , cx14_16: 5.699e-3 , cx14_13: 6.592e-3 "
15,5.042814714879398,169.30484258989384,78.1090236519006,1.9818581913491612e-4,1.9818581913491612e-4,1.639999999999997e-2,"cx15_12: 8.941e-3 , cx15_18: 6.370e-3 "
16,5.209182579980593,131.65889825588667,149.43258988966556,2.7331941686068356e-4,2.7331941686068356e-4,6.240000000000001e-2,"cx16_14: 5.699e-3 , cx16_19: 1.108e-2 "
17,5.2427181886288095,132.1908492604817,154.98293216516737,2.5266345990794374e-4,2.5266345990794374e-4,5.0000000000000044e-3,"cx17_18: 7.247e-3 "
18,5.092400193050016,91.62098674384501,189.41676008085645,2.2776202517751074e-4,2.2776202517751074e-4,8.199999999999985e-3,"cx18_21: 1.132e-2 , cx18_17: 7.247e-3 , cx18_15: 6.370e-3 "
19,5.007956989040185,134.41382593921242,155.4701333065263,2.080320408889696e-4,2.080320408889696e-4,1.0499999999999954e-2,"cx19_16: 1.108e-2 , cx19_20: 8.238e-3 , cx19_22: 7.147e-3 "
20,5.186516695940971,125.94606358831929,155.53566798941696,1.4636285804891e-4,1.4636285804891e-4,8.599999999999941e-3,"cx20_19: 8.238e-3 "
21,5.2639084643400516,50.47736717130362,32.715087413300644,2.1899767675686503e-4,2.1899767675686503e-4,1.3299999999999979e-2,"cx21_18: 1.132e-2 , cx21_23: 4.219e-3 "
22,5.113730092156418,86.23961483505661,28.989466456438887,1.9737965203825636e-4,1.9737965203825636e-4,1.1800000000000033e-2,"cx22_25: 5.741e-3 , cx22_19: 7.147e-3 "
23,5.130670249214938,93.743679494143,52.02264616353372,1.6279748561125065e-4,1.6279748561125065e-4,7.200000000000095e-3,"cx23_24: 7.838e-2 , cx23_21: 4.219e-3 "
24,4.998189314502562,144.68428869940362,31.201211923127207,2.8521185007029198e-2,2.8521185007029198e-2,8.450000000000002e-2,"cx24_23: 7.838e-2 , cx24_25: 6.617e-2 "
25,4.909953526124097,102.21666430327699,97.88401856515259,2.5964829369019225e-4,2.5964829369019225e-4,9.400000000000075e-3,"cx25_26: 5.286e-3 , cx25_22: 5.741e-3 , cx25_24: 6.617e-2 "
26,5.1199877523374475,140.03769573215735,196.29681461490122,1.5328482984276143e-4,1.5328482984276143e-4,1.3600000000000056e-2,"cx26_25: 5.286e-3 "
