Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.833433098161211,108.9977197102392,164.62597048602512,2.8705041779022853e-4,2.8705041779022853e-4,1.770000000000005e-2,"cx0_1: 7.145e-3 "
1,4.623610242845252,156.39581697708275,109.22420485664905,1.9008595687943292e-4,1.9008595687943292e-4,1.3900000000000023e-2,"cx1_2: 7.812e-3 , cx1_0: 7.145e-3 "
2,4.820537487583611,84.80781137755652,80.19001954729309,2.390993624261424e-4,2.390993624261424e-4,1.4799999999999924e-2,"cx2_3: 6.514e-3 , cx2_1: 7.812e-3 "
3,4.742303469008422,172.18491444298553,91.64153197729124,2.2645942197083125e-4,2.2645942197083125e-4,1.7000000000000015e-2,"cx3_4: 5.505e-3 , cx3_2: 6.514e-3 "
4,4.816330760825368,155.65638951637692,172.37531419844208,2.0091532955311147e-4,2.0091532955311147e-4,8.900000000000019e-3,"cx4_3: 5.505e-3 "
