Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.02787482768711,50.21895378981414,60.574968396819905,2.729030674715886e-4,2.729030674715886e-4,1.5300000000000091e-2,"cx0_1: 8.143e-3 "
1,4.972133849663326,90.68147465596974,126.46857741886723,2.3498004014205985e-4,2.3498004014205985e-4,1.5700000000000047e-2,"cx1_4: 6.941e-3 , cx1_2: 7.758e-3 , cx1_0: 8.143e-3 "
2,4.779370920946666,125.28734227172164,103.08788899990397,2.30949625669406e-4,2.30949625669406e-4,1.0000000000000009e-2,"cx2_3: 8.271e-3 , cx2_1: 7.758e-3 "
3,4.849571835331339,104.40620542690522,105.2877661171096,2.8871595130186616e-4,2.8871595130186616e-4,2.4499999999999966e-2,"cx3_5: 7.553e-3 , cx3_2: 8.271e-3 "
4,4.7507733044409335,83.46714016149623,99.30305380638676,3.075426878338699e-4,3.075426878338699e-4,2.6799999999999935e-2,"cx4_7: 9.706e-3 , cx4_1: 6.941e-3 "
5,4.7048874992124,111.75221796075122,170.7105359832132,1.6782389117239282e-4,1.6782389117239282e-4,1.9600000000000062e-2,"cx5_8: 7.100e-3 , cx5_3: 7.553e-3 "
6,4.857667370748769,141.75449928864083,147.36846170676216,1.8871090055047404e-4,1.8871090055047404e-4,3.400000000000003e-2,"cx6_7: 4.553e-2 "
7,4.705075137795849,135.24546384335758,64.03496119928829,4.426087281119955e-4,4.426087281119955e-4,7.520000000000004e-2,"cx7_10: 1.523e-2 , cx7_4: 9.706e-3 , cx7_6: 4.553e-2 "
8,4.76931479669132,117.51082317307913,233.41202106300213,2.594780213953611e-4,2.594780213953611e-4,2.1299999999999986e-2,"cx8_5: 7.100e-3 , cx8_11: 9.047e-3 , cx8_9: 7.703e-3 "
9,4.864385398740135,127.65786600623221,150.89737898557698,3.0499366221209943e-4,3.0499366221209943e-4,4.610000000000003e-2,"cx9_8: 7.703e-3 "
10,4.8545247684596875,68.72685547557613,92.35128034311413,3.3847555723624497e-4,3.3847555723624497e-4,1.5300000000000091e-2,"cx10_7: 1.523e-2 , cx10_12: 1.070e-2 "
11,4.854138768285914,30.057369619502886,51.199583899480714,3.546373584305098e-4,3.546373584305098e-4,2.059999999999995e-2,"cx11_14: 8.631e-3 , cx11_8: 9.047e-3 "
12,4.744320018624948,108.63897609203721,20.517791341217944,3.45310790706342e-4,3.45310790706342e-4,5.790000000000006e-2,"cx12_13: 2.016e-2 , cx12_15: 1.145e-2 , cx12_10: 1.070e-2 "
13,4.846317978954577,88.44230527321461,119.89102351671744,5.527523012957741e-4,5.527523012957741e-4,1.4399999999999968e-2,"cx13_14: 1.140e-2 , cx13_12: 2.016e-2 "
14,4.782467539256824,129.15732612877053,76.25674214553737,1.7865156863065037e-4,1.7865156863065037e-4,3.1299999999999994e-2,"cx14_13: 1.140e-2 , cx14_11: 8.631e-3 , cx14_16: 1.004e-2 "
15,4.833416988978587,180.60695554128858,143.13019284039703,4.070411513742457e-4,4.070411513742457e-4,3.249999999999997e-2,"cx15_12: 1.145e-2 , cx15_18: 9.831e-3 "
16,4.999856214034203,81.81683112192505,74.4288932097117,2.6722062251757973e-4,2.6722062251757973e-4,1.0599999999999943e-2,"cx16_14: 1.004e-2 , cx16_19: 1.005e-2 "
17,4.752431012935386,122.07747541847,134.67022416567812,2.5382973662045426e-4,2.5382973662045426e-4,3.1199999999999894e-2,"cx17_18: 9.937e-3 "
18,4.629444237383679,170.31120741953572,55.3531392700242,3.353073801853612e-4,3.353073801853612e-4,5.6499999999999995e-2,"cx18_21: 9.840e-3 , cx18_17: 9.937e-3 , cx18_15: 9.831e-3 "
19,4.756456556350795,114.21670237205372,198.31854189272119,2.9144142833389003e-4,2.9144142833389003e-4,4.540000000000011e-2,"cx19_20: 6.844e-3 , cx19_16: 1.005e-2 , cx19_22: 1.050e-2 "
20,4.886495417453314,113.2557641339734,177.46962349515965,3.133552442466147e-4,3.133552442466147e-4,1.629999999999998e-2,"cx20_19: 6.844e-3 "
21,4.680578957166344,122.18420144951807,135.80845788926402,2.1863890412608913e-4,2.1863890412608913e-4,1.8900000000000028e-2,"cx21_23: 9.162e-3 , cx21_18: 9.840e-3 "
22,4.854407511679091,20.389076070397802,46.75793382814151,4.3754959946961156e-4,4.3754959946961156e-4,3.73e-2,"cx22_19: 1.050e-2 , cx22_25: 1.447e-2 "
23,4.732184684764699,161.2057566853091,80.09400526752675,2.472873952936683e-4,2.472873952936683e-4,2.410000000000001e-2,"cx23_24: 8.124e-3 , cx23_21: 9.162e-3 "
24,4.828494151128286,99.03848788383974,100.19266732534236,1.7981658588744605e-4,1.7981658588744605e-4,1.3600000000000056e-2,"cx24_25: 8.636e-3 , cx24_23: 8.124e-3 "
25,4.729958809943383,82.71259874935397,121.35828075516743,4.928790296192878e-4,4.928790296192878e-4,2.5000000000000022e-2,"cx25_24: 8.636e-3 , cx25_22: 1.447e-2 , cx25_26: 1.003e-2 "
26,4.847539536216688,66.82036484733551,115.34803194291581,2.836483522665199e-4,2.836483522665199e-4,8.599999999999941e-3,"cx26_25: 1.003e-2 "
