Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.282273244280949,50.74441798827378,26.07584628197849,1.4360071274650901e-3,1.4360071274650901e-3,2.4699999999999944e-2,"cx0_2: 2.030e-2 , cx0_1: 2.278e-2 "
1,5.247825236189032,47.31130506813488,23.671390264719204,2.075886063005705e-3,2.075886063005705e-3,2.3609999999999998e-1,"cx1_2: 1.988e-2 , cx1_0: 2.278e-2 "
2,5.033538261839716,62.082454579497494,65.65466237985625,7.674807720513046e-4,7.674807720513046e-4,9.509999999999996e-2,"cx2_4: 1.686e-2 , cx2_3: 1.674e-2 , cx2_1: 1.988e-2 , cx2_0: 2.030e-2 "
3,5.2920141081025776,56.68832169655582,30.058175869571233,3.999237718554704e-4,3.999237718554704e-4,4.7699999999999965e-2,"cx3_4: 1.207e-2 , cx3_2: 1.674e-2 "
4,5.07843690361127,62.82793633464489,42.92001243934439,6.294978449009256e-4,6.294978449009256e-4,2.2699999999999942e-2,"cx4_2: 1.686e-2 , cx4_3: 1.207e-2 "
