,timestamp,Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Single-qubit U2 error,CNOT error,Sqrt-x (sx) error,Readout assignment error,√x (sx) error,Single-qubit Pauli-X error,T1 (us),T2 (us),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Single-qubit Pauli-X error ,CNOT error ,Gate time (ns)
0,2021-01-03 23:32:00,,4.96867094150884,105.86225710611427,77.04335019593216,0.023900000000000032,0.0002354513170281246,cx0_1: 7.403e-3 ,,,,,,,,,,,,,,,,
1,2021-01-03 23:32:00,1.0,4.770081486184035,102.34010139174309,57.24184578930342,0.02479999999999993,0.00029759970070959534,"cx1_2: 2.523e-2 , cx1_0: 7.403e-3 ",,,,,,,,,,,,,,,,
2,2021-01-03 23:32:00,2.0,5.0151545426162905,86.25772438082916,137.28483356038006,0.0242,0.0009191980101006444,"cx2_3: 1.281e-2 , cx2_1: 2.523e-2 ",,,,,,,,,,,,,,,,
3,2021-01-03 23:32:00,3.0,5.259256648226535,89.9152153430145,149.7229522831653,0.02849999999999997,0.00032943316243340577,"cx3_4: 5.465e-2 , cx3_2: 1.281e-2 ",,,,,,,,,,,,,,,,
4,2021-01-03 23:32:00,4.0,4.997653405640077,60.83750273636507,125.90222024813026,0.04669999999999997,0.0011434649646318586,cx4_3: 5.465e-2 ,,,,,,,,,,,,,,,,
5,2021-01-04 23:16:00,,4.9686590554464205,92.71876920498265,78.75390954156117,0.022699999999999942,0.00021457909469802495,cx0_1: 7.019e-3 ,,,,,,,,,,,,,,,,
6,2021-01-04 23:16:00,1.0,4.770073599960834,121.29737571122656,89.93324583649814,0.025700000000000056,0.00022082688400342003,"cx1_2: 2.041e-2 , cx1_0: 7.019e-3 ",,,,,,,,,,,,,,,,
7,2021-01-04 23:16:00,2.0,5.015162759993219,56.14658822015172,90.49380214483344,0.0411999999999999,0.000660229733372436,"cx2_3: 1.334e-2 , cx2_1: 2.041e-2 ",,,,,,,,,,,,,,,,
8,2021-01-04 23:16:00,3.0,5.2592606193614095,75.19845507363095,125.6812753249025,0.01839999999999997,0.0003024438678281975,"cx3_4: 5.732e-2 , cx3_2: 1.334e-2 ",,,,,,,,,,,,,,,,
9,2021-01-04 23:16:00,4.0,4.997653862411345,60.83750273636507,125.90222024813026,0.04790000000000005,0.0009277008850518166,cx4_3: 5.732e-2 ,,,,,,,,,,,,,,,,
10,2021-01-05 11:17:00,,4.968671686236823,31.910007647196842,38.011732222507185,0.034599999999999964,0.0017779737711565054,cx0_1: 1.192e-2 ,,,,,,,,,,,,,,,,
11,2021-01-05 11:17:00,1.0,4.770080017238568,84.11359666371317,67.33413300606746,0.028000000000000025,0.00034682617545148413,"cx1_2: 1.861e-2 , cx1_0: 1.192e-2 ",,,,,,,,,,,,,,,,
12,2021-01-05 11:17:00,2.0,5.0151615287538,51.22629822271337,77.43268983958075,0.03509999999999991,0.0007600128244033424,"cx2_3: 1.566e-2 , cx2_1: 1.861e-2 ",,,,,,,,,,,,,,,,
13,2021-01-05 11:17:00,3.0,5.259259593405023,91.33940997731364,110.31469861510912,0.01560000000000006,0.0002671974290064864,"cx3_4: 4.695e-2 , cx3_2: 1.566e-2 ",,,,,,,,,,,,,,,,
14,2021-01-05 11:17:00,4.0,4.997583033879731,60.83750273636507,125.90222024813026,0.045300000000000014,0.0009459307747323151,cx4_3: 4.695e-2 ,,,,,,,,,,,,,,,,
15,2021-01-05 13:02:00,,4.968671686236823,31.910007647196842,38.011732222507185,0.034599999999999964,0.0017779737711565054,cx0_1: 1.192e-2 ,,,,,,,,,,,,,,,,
16,2021-01-05 13:02:00,1.0,4.770080017238568,84.11359666371317,67.33413300606746,0.028000000000000025,0.00034682617545148413,"cx1_2: 1.861e-2 , cx1_0: 1.192e-2 ",,,,,,,,,,,,,,,,
17,2021-01-05 13:02:00,2.0,5.0151615287538,51.22629822271337,77.43268983958075,0.03509999999999991,0.0007600128244033424,"cx2_3: 1.566e-2 , cx2_1: 1.861e-2 ",,,,,,,,,,,,,,,,
18,2021-01-05 13:02:00,3.0,5.259259593405023,91.33940997731364,110.31469861510912,0.01560000000000006,0.0002671974290064864,"cx3_4: 4.695e-2 , cx3_2: 1.566e-2 ",,,,,,,,,,,,,,,,
19,2021-01-05 13:02:00,4.0,4.997583033879731,60.83750273636507,125.90222024813026,0.045300000000000014,0.0009459307747323151,cx4_3: 4.695e-2 ,,,,,,,,,,,,,,,,
20,2021-01-06 00:18:00,,4.968671686236823,31.910007647196842,38.011732222507185,0.034599999999999964,0.0017779737711565054,cx0_1: 1.192e-2 ,,,,,,,,,,,,,,,,
21,2021-01-06 00:18:00,1.0,4.770080017238568,84.11359666371317,67.33413300606746,0.028000000000000025,0.00034682617545148413,"cx1_2: 1.861e-2 , cx1_0: 1.192e-2 ",,,,,,,,,,,,,,,,
