,timestamp,Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error,T1 (us),T2 (us),Anharmonicity (GHz),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,√x (sx) error ,Single-qubit Pauli-X error ,CNOT error ,Gate time (ns)
10,2021-03-14 22:44:00,10.0,5.426608097942059,80.44969414952259,107.21600223780895,0.00026761160087123684,0.00026761160087123684,0.014699999999999937,"cx10_12: 1.247e-2 , cx10_7: 6.952e-3 ",,,,,,,,,,,,
11,2021-03-14 22:44:00,11.0,5.390189223675648,61.186213578549186,79.87537743203636,0.00033492608267491887,0.00033492608267491887,0.038699999999999964,"cx11_8: 7.457e-3 , cx11_14: 7.624e-3 ",,,,,,,,,,,,
12,2021-03-14 22:44:00,12.0,5.263118855581522,54.45489405719578,93.44418844367256,0.0002233245404532999,0.0002233245404532999,0.014299999999999981,"cx12_15: 8.519e-3 , cx12_10: 1.247e-2 , cx12_13: 7.889e-3 ",,,,,,,,,,,,
13,2021-03-14 22:44:00,13.0,5.038191623986066,128.90224703077772,49.46082630031545,0.0003425023065714996,0.0003425023065714996,0.015700000000000047,"cx13_12: 7.889e-3 , cx13_14: 7.992e-3 ",,,,,,,,,,,,
14,2021-03-14 22:44:00,14.0,5.205027382858501,87.19010281199526,121.29378634855776,0.00022460356894362597,0.00022460356894362597,0.015199999999999991,"cx14_11: 7.624e-3 , cx14_13: 7.992e-3 ",,,,,,,,,,,,
15,2021-03-14 22:44:00,15.0,5.125408061137159,114.7078872185795,153.69026347972599,0.00031722555399945555,0.00031722555399945555,0.01760000000000006,cx15_12: 8.519e-3 ,,,,,,,,,,,,
16,2021-03-15 14:25:00,,5.11328696845763,74.33681006028604,65.14914397154652,0.0004162758838926056,0.0004162758838926056,0.01859999999999995,cx0_1: 9.956e-3 ,,,,,,,,,,,,
17,2021-03-15 14:25:00,1.0,5.1611534524955855,50.83575129846451,98.18635674018921,0.00046702291395803397,0.00046702291395803397,0.01719999999999999,"cx1_0: 9.956e-3 , cx1_4: 7.142e-3 , cx1_2: 1.406e-2 ",,,,,,,,,,,,
18,2021-03-15 14:25:00,2.0,5.310976101361828,46.811043203848534,63.71532268941946,0.0003561611134566948,0.0003561611134566948,0.04349999999999998,"cx2_3: 1.596e-2 , cx2_1: 1.406e-2 ",,,,,,,,,,,,
19,2021-03-15 14:25:00,3.0,5.460082379501982,77.45520439674695,74.13299760107776,0.001829455897420316,0.001829455897420316,0.026399999999999983,"cx3_2: 1.596e-2 , cx3_5: 1.304e-2 ",,,,,,,,,,,,
20,2021-03-15 14:25:00,4.0,5.353503996227438,61.26453999055254,66.35038035723151,0.00025091163269153993,0.00025091163269153993,0.013199999999999991,"cx4_7: 1.023e-2 , cx4_1: 7.142e-3 ",,,,,,,,,,,,
21,2021-03-15 14:25:00,5.0,5.303494808504548,87.80762404751475,113.23208288922865,0.0003654037311370105,0.0003654037311370105,0.015299999999999982,"cx5_3: 1.304e-2 , cx5_8: 7.972e-3 ",,,,,,,,,,,,
22,2021-03-15 14:25:00,6.0,5.136353645854866,70.23777884041428,14.546264012967319,0.00028662113274313813,0.00028662113274313813,0.015800000000000036,cx6_7: 8.498e-3 ,,,,,,,,,,,,
23,2021-03-15 14:25:00,7.0,5.202523088049659,84.40361868753719,115.1478379702318,0.0002285675467901869,0.0002285675467901869,0.013199999999999991,"cx7_4: 1.023e-2 , cx7_6: 8.498e-3 , cx7_10: 7.167e-3 ",,,,,,,,,,,,
24,2021-03-15 14:25:00,8.0,5.174624270192654,50.84524265903211,71.13765401666855,0.00028982781636297146,0.00028982781636297146,0.020499999999999963,"cx8_9: 9.240e-3 , cx8_11: 7.388e-3 , cx8_5: 7.972e-3 ",,,,,,,,,,,,
25,2021-03-15 14:25:00,9.0,5.253700264877755,126.03950516706759,76.54017103390895,0.00023076407349124784,0.00023076407349124784,0.016000000000000014,cx9_8: 9.240e-3 ,,,,,,,,,,,,
26,2021-03-15 14:25:00,10.0,5.426609259633678,84.77510104161749,107.21600223780895,0.0002848852570580207,0.0002848852570580207,0.01770000000000005,"cx10_12: 1.231e-2 , cx10_7: 7.167e-3 ",,,,,,,,,,,,
27,2021-03-15 14:25:00,11.0,5.390185390250057,61.186213578549186,82.49488507836222,0.0002670190983879879,0.0002670190983879879,0.021300000000000097,"cx11_8: 7.388e-3 , cx11_14: 7.777e-3 ",,,,,,,,,,,,
28,2021-03-15 14:25:00,12.0,5.263121276449891,67.29086810279928,91.75717769907484,0.0002340653579692677,0.0002340653579692677,0.01859999999999995,"cx12_15: 6.525e-3 , cx12_10: 1.231e-2 , cx12_13: 8.195e-3 ",,,,,,,,,,,,
29,2021-03-15 14:25:00,13.0,5.038194233850383,92.89203021892814,51.8153006820062,0.0005007231724426456,0.0005007231724426456,0.015100000000000002,"cx13_12: 8.195e-3 , cx13_14: 1.229e-2 ",,,,,,,,,,,,
30,2021-03-15 14:25:00,14.0,5.205029430554302,41.350482627037536,95.16410051140356,0.0002392375021245567,0.0002392375021245567,0.018900000000000028,"cx14_11: 7.777e-3 , cx14_13: 1.229e-2 ",,,,,,,,,,,,
31,2021-03-15 14:25:00,15.0,5.125409669008951,114.45301479038164,138.69846500055547,0.0002406931803512856,0.0002406931803512856,0.014499999999999956,cx15_12: 6.525e-3 ,,,,,,,,,,,,
32,2021-03-16 21:02:00,,5.113290478533926,62.89772127201238,101.01669594323309,0.00033715195551497714,0.00033715195551497714,0.016599999999999948,cx0_1: 9.914e-3 ,,,,,,,,,,,,
33,2021-03-16 21:02:00,1.0,5.1611502821715165,44.19646888547639,66.42561402041831,0.0004826004477518323,0.0004826004477518323,0.015800000000000036,"cx1_0: 9.914e-3 , cx1_4: 7.132e-3 , cx1_2: 1.480e-2 ",,,,,,,,,,,,
34,2021-03-16 21:02:00,2.0,5.3109918876512925,50.8415500271256,77.95105262552849,0.001433541016462614,0.001433541016462614,0.013800000000000034,"cx2_3: 1.559e-2 , cx2_1: 1.480e-2 ",,,,,,,,,,,,
35,2021-03-16 21:02:00,3.0,5.4600521422904205,60.910894778232716,69.20716150198115,0.001450913013624706,0.001450913013624706,0.02659999999999996,"cx3_2: 1.559e-2 , cx3_5: 2.508e-2 ",,,,,,,,,,,,
36,2021-03-16 21:02:00,4.0,5.3535069151264345,52.313852261541186,57.129655703114516,0.0003231044696921209,0.0003231044696921209,0.011800000000000031,"cx4_7: 1.146e-2 , cx4_1: 7.132e-3 ",,,,,,,,,,,,
37,2021-03-16 21:02:00,5.0,5.303492419721152,103.46808244444937,101.52111696333306,0.00045710844992403283,0.00045710844992403283,0.01550000000000007,"cx5_3: 2.508e-2 , cx5_8: 8.741e-3 ",,,,,,,,,,,,
38,2021-03-16 21:02:00,6.0,5.136354034470704,94.94204375113596,14.546264012967319,0.0003180509548092005,0.0003180509548092005,0.016000000000000014,cx6_7: 8.310e-3 ,,,,,,,,,,,,
39,2021-03-16 21:02:00,7.0,5.202521819304339,106.67929254797328,125.84538034150751,0.0002450519064601805,0.0002450519064601805,0.014399999999999968,"cx7_4: 1.146e-2 , cx7_6: 8.310e-3 , cx7_10: 7.331e-3 ",,,,,,,,,,,,
40,2021-03-16 21:02:00,8.0,5.174617613503512,50.84524265903211,77.3879316489413,0.0003403057882091351,0.0003403057882091351,0.01839999999999997,"cx8_9: 9.215e-3 , cx8_11: 7.845e-3 , cx8_5: 8.741e-3 ",,,,,,,,,,,,
41,2021-03-16 21:02:00,9.0,5.253696433187782,91.42999954113635,69.78190626203182,0.00024150686248608798,0.00024150686248608798,0.01419999999999999,cx9_8: 9.215e-3 ,,,,,,,,,,,,
42,2021-03-16 21:02:00,10.0,5.426606729947814,82.5238517076112,96.13575915386187,0.00028014130935138617,0.00028014130935138617,0.018299999999999983,"cx10_12: 1.447e-2 , cx10_7: 7.331e-3 ",,,,,,,,,,,,
43,2021-03-16 21:02:00,11.0,5.390183533557201,62.97871196971895,81.62840484169523,0.00033306900205796943,0.00033306900205796943,0.021500000000000075,"cx11_8: 7.845e-3 , cx11_14: 8.140e-3 ",,,,,,,,,,,,
44,2021-03-16 21:02:00,12.0,5.2631170014258135,50.257580333553705,72.11309242892976,0.00022132215973060464,0.00022132215973060464,0.015800000000000036,"cx12_15: 6.590e-3 , cx12_10: 1.447e-2 , cx12_13: 8.696e-3 ",,,,,,,,,,,,
45,2021-03-16 21:02:00,13.0,5.0381951309025,92.61929834945215,46.66953078514053,0.0006009924737129517,0.0006009924737129517,0.038000000000000034,"cx13_12: 8.696e-3 , cx13_14: 9.569e-3 ",,,,,,,,,,,,
46,2021-03-16 21:02:00,14.0,5.205031382269105,64.06752570545676,93.72995694046396,0.00025500007223802553,0.00025500007223802553,0.015800000000000036,"cx14_11: 8.140e-3 , cx14_13: 9.569e-3 ",,,,,,,,,,,,
47,2021-03-16 21:02:00,15.0,5.1254111665638105,82.68348142059445,109.5530387446344,0.00023379507182539195,0.00023379507182539195,0.019400000000000084,cx15_12: 6.590e-3 ,,,,,,,,,,,,
48,2021-03-19 15:25:00,,5.1132834219413015,81.81446368106134,137.20975798398428,0.0004070931390581206,0.0004070931390581206,0.016000000000000014,cx0_1: 1.409e-2 ,,,,,,,,,,,,
49,2021-03-19 15:25:00,1.0,5.161151898068165,61.439111619887434,32.69147873994956,0.0006137557714987707,0.0006137557714987707,0.01329999999999998,"cx1_0: 1.409e-2 , cx1_4: 8.784e-3 , cx1_2: 1.562e-2 ",,,,,,,,,,,,
50,2021-03-19 15:25:00,2.0,5.31098040429312,50.68760624987266,79.47055653951537,0.0005823855727670621,0.0005823855727670621,0.131,"cx2_3: 2.315e-2 , cx2_1: 1.562e-2 ",,,,,,,,,,,,
51,2021-03-19 15:25:00,3.0,5.460015925647134,72.40934732329445,82.9423407642815,0.0014699879711384902,0.0014699879711384902,0.02679999999999993,"cx3_2: 2.315e-2 , cx3_5: 1.498e-2 ",,,,,,,,,,,,
52,2021-03-19 15:25:00,4.0,5.353475797482688,102.64930410647837,151.6247465993349,0.00028987663254255767,0.00028987663254255767,0.021700000000000053,"cx4_7: 9.769e-3 , cx4_1: 8.784e-3 ",,,,,,,,,,,,
53,2021-03-19 15:25:00,5.0,5.303494362708009,70.93373249513026,83.16049999533409,0.0003723501718510393,0.0003723501718510393,0.017900000000000027,"cx5_3: 1.498e-2 , cx5_8: 1.275e-2 ",,,,,,,,,,,,
54,2021-03-19 15:25:00,6.0,5.136349996741264,76.88809705726668,14.546264012967319,0.00031364899931617747,0.00031364899931617747,0.014399999999999968,cx6_7: 8.508e-3 ,,,,,,,,,,,,
55,2021-03-19 15:25:00,7.0,5.202520719871648,110.42454309526528,117.39599616127217,0.0002368690141670661,0.0002368690141670661,0.012000000000000009,"cx7_4: 9.769e-3 , cx7_6: 8.508e-3 , cx7_10: 6.897e-3 ",,,,,,,,,,,,
56,2021-03-19 15:25:00,8.0,5.174622599516149,51.17740350643972,59.7194724015238,0.0011898475192636266,0.0011898475192636266,0.019399999999999973,"cx8_9: 1.348e-2 , cx8_11: 1.493e-2 , cx8_5: 1.275e-2 ",,,,,,,,,,,,
57,2021-03-19 15:25:00,9.0,5.253695173383947,107.88277565404572,63.61657015302855,0.00026395326560753373,0.00026395326560753373,0.017000000000000015,cx9_8: 1.348e-2 ,,,,,,,,,,,,
58,2021-03-19 15:25:00,10.0,5.426610533688785,52.80374493452914,101.15648207227474,0.0002449577804653103,0.0002449577804653103,0.014899999999999913,"cx10_12: 2.613e-2 , cx10_7: 6.897e-3 ",,,,,,,,,,,,
59,2021-03-19 15:25:00,11.0,5.390186788008701,84.33624208396256,102.33374848756958,0.00022214715855223095,0.00022214715855223095,0.015300000000000091,"cx11_8: 1.493e-2 , cx11_14: 6.832e-3 ",,,,,,,,,,,,
60,2021-03-19 15:25:00,12.0,5.2631241617984506,65.09593189113913,80.92216287633013,0.00030325879889129376,0.00030325879889129376,0.022399999999999972,"cx12_15: 7.492e-3 , cx12_10: 2.613e-2 , cx12_13: 6.771e-3 ",,,,,,,,,,,,
61,2021-03-19 15:25:00,13.0,5.03819046577974,140.58555459579165,113.34419802343542,0.000228725891220106,0.000228725891220106,0.011900000000000022,"cx13_12: 6.771e-3 , cx13_14: 1.181e-2 ",,,,,,,,,,,,
62,2021-03-19 15:25:00,14.0,5.205028039804122,82.2921559880066,125.1244687654913,0.0002711853426605365,0.0002711853426605365,0.02080000000000004,"cx14_11: 6.832e-3 , cx14_13: 1.181e-2 ",,,,,,,,,,,,
63,2021-03-19 15:25:00,15.0,5.125403780220278,77.22893706384116,101.9112608674357,0.00022088769214643466,0.00022088769214643466,0.015300000000000091,cx15_12: 7.492e-3 ,,,,,,,,,,,,
64,2021-04-07 15:10:00,Q0,5.113,,,,,,,41.35,89.33,-0.33523000000000003,0.0349,0.0616,0.0082,5351.111,0.0005878999999999999,0.0005878999999999999,0.0005878999999999999,0_1:1.398e-2,0_1:334.222
65,2021-04-07 15:10:00,Q1,5.1610000000000005,,,,,,,72.76,84.94,-0.31827,0.0173,0.0314,0.0032,5351.111,0.0004207,0.0004207,0.0004207,1_0:1.398e-2; 1_4:6.621e-3; 1_2:1.360e-2,1_0:369.778; 1_4:298.667; 1_2:504.889
66,2021-04-07 15:10:00,Q2,5.311,,,,,,,62.17,77.3,-0.33184,0.0174,0.026000000000000002,0.0088,5351.111,0.0006729,0.0006729,0.0006729,2_3:8.318e-2; 2_1:1.360e-2,2_3:483.556; 2_1:469.333
67,2021-04-07 15:10:00,Q3,5.46,,,,,,,54.99,60.49,-0.31579,0.0277,0.0368,0.0186,5351.111,0.0016649999999999998,0.0016649999999999998,0.0016649999999999998,3_2:8.318e-2; 3_5:1.571e-2,3_2:519.111; 3_5:583.111
68,2021-04-07 15:10:00,Q4,5.354,,,,,,,59.97,91.99,-0.33131,0.0131,0.0232,0.003,5351.111,0.00023040000000000002,0.00023040000000000002,0.00023040000000000002,4_7:1.266e-2; 4_1:6.621e-3,4_7:512; 4_1:263.111
69,2021-04-07 15:10:00,Q5,5.303,,,,,,,87.66,84.86,-0.3322,0.0456,0.0756,0.0156,5351.111,0.0008811,0.0008811,0.0008811,5_3:1.571e-2; 5_8:7.191e-3,5_3:547.556; 5_8:270.222
70,2021-04-07 15:10:00,Q6,5.136,,,,,,,54.95,14.55,-0.33610999999999996,0.0142,0.0244,0.004,5351.111,0.0003173,0.0003173,0.0003173,6_7:8.415e-3,6_7:405.333
71,2021-04-07 15:10:00,Q7,5.202999999999999,,,,,,,80.92,118.94,-0.31733,0.0114,0.0162,0.0066,5351.111,0.00020540000000000003,0.00020540000000000003,0.00020540000000000003,7_4:1.266e-2; 7_6:8.415e-3; 7_10:8.259e-3,7_4:476.444; 7_6:369.778; 7_10:298.667
72,2021-04-07 15:10:00,Q8,5.175,,,,,,,94.5,105.89,-0.31745999999999996,0.0144,0.022000000000000002,0.0068,5351.111,0.0002287,0.0002287,0.0002287,8_9:6.612e-3; 8_11:7.013e-3; 8_5:7.191e-3,8_9:412.444; 8_11:348.444; 8_5:305.778
73,2021-04-07 15:10:00,Q9,5.254,,,,,,,98.06,77.66,-0.33386,0.0123,0.02,0.0046,5351.111,0.0002226,0.0002226,0.0002226,9_8:6.612e-3,9_8:448
74,2021-04-07 15:10:00,Q10,5.4270000000000005,,,,,,,34.64,80.0,-0.32983,0.0141,0.0198,0.0084,5351.111,0.0003007,0.0003007,0.0003007,10_12:2.892e-2; 10_7:8.259e-3,10_12:376.889; 10_7:263.111
75,2021-04-07 15:10:00,Q11,5.39,,,,,,,92.5,81.41,-0.33061,0.0158,0.0236,0.008,5351.111,0.0002053,0.0002053,0.0002053,11_8:7.013e-3; 11_14:6.525e-3,11_8:312.889; 11_14:348.444
76,2021-04-07 15:10:00,Q12,5.263,,,,,,,93.63,115.9,-0.31645,0.0173,0.0256,0.009000000000000001,5351.111,0.0002272,0.0002272,0.0002272,12_15:7.721e-3; 12_10:2.892e-2; 12_13:7.052e-3,12_15:376.889; 12_10:341.333; 12_13:348.444
77,2021-04-07 15:10:00,Q13,5.038,,,,,,,71.46,80.06,-0.33734000000000003,0.015,0.0248,0.0052,5351.111,0.0002367,0.0002367,0.0002367,13_12:7.052e-3; 13_14:1.663e-2,13_12:384; 13_14:398.222
78,2021-04-07 15:10:00,Q14,5.205,,,,,,,67.94,98.8,-0.31733,0.0142,0.0196,0.0088,5351.111,0.00022490000000000002,0.00022490000000000002,0.00022490000000000002,14_11:6.525e-3; 14_13:1.663e-2,14_11:384; 14_13:433.778
79,2021-04-07 15:10:00,Q15,5.125,,,,,,,104.03,107.2,-0.33428,0.0152,0.0262,0.0042,5351.111,0.00028050000000000004,0.00028050000000000004,0.00028050000000000004,15_12:7.721e-3,15_12:412.444
