Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.11485800710502,58.448040491237094,102.27080282869117,3.310000000000002e-2,0.0003990141438722447,"cx0_14: 2.226e-2 , cx0_1: 1.902e-2 "
1,5.235715148161382,51.53181579969999,57.081597590143524,7.840000000000003e-2,0.0009049025413835105,"cx1_13: 5.633e-2 , cx1_2: 1.148e-2 , cx1_0: 1.902e-2 "
2,5.038464630856601,64.4617464398153,88.20916068412973,3.3600000000000074e-2,0.000640083337124334,"cx2_12: 4.704e-2 , cx2_3: 2.098e-2 , cx2_1: 1.148e-2 "
3,4.894581811157791,70.5318965465847,16.99310194603042,4.630000000000001e-2,0.0005211569533995696,"cx3_11: 2.858e-2 , cx3_4: 1.761e-2 , cx3_2: 2.098e-2 "
4,5.021575557390444,49.65698299479091,55.92442944143241,8.129999999999993e-2,0.000649745087277183,"cx4_10: 3.116e-2 , cx4_5: 2.859e-2 , cx4_3: 1.761e-2 "
5,5.073086491981705,20.068614886386708,36.36545196795652,5.4400000000000004e-2,0.0027057684605313486,"cx5_9: 3.455e-2 , cx5_6: 4.805e-2 , cx5_4: 2.859e-2 "
6,4.929433084167776,65.30306255926814,82.29994469225446,2.8000000000000025e-2,0.00129155600385239,"cx6_8: 2.224e-2 , cx6_5: 4.805e-2 "
7,4.982613513083085,33.10624252504525,14.707881634968317,4.13e-2,0.0023832115939973445,"cx7_8: 2.097e-2 "
8,4.7515463285869055,103.47360086658323,137.24099054694622,5.699999999999994e-2,0.000570455532036759,"cx8_6: 2.224e-2 , cx8_9: 2.458e-2 , cx8_7: 2.097e-2 "
9,4.973446681804845,48.698971363651275,65.8381545180157,7.840000000000003e-2,0.001536832404635131,"cx9_5: 3.455e-2 , cx9_10: 3.618e-2 , cx9_8: 2.458e-2 "
10,4.944789723836406,62.25843833808361,66.62655117430303,3.400000000000003e-2,0.0018672873542646753,"cx10_4: 3.116e-2 , cx10_11: 2.280e-2 , cx10_9: 3.618e-2 "
11,4.997420940985787,56.39228535423211,80.94597415026784,1.8579999999999997e-1,0.0005882039772621031,"cx11_3: 2.858e-2 , cx11_12: 1.587e-2 , cx11_10: 2.280e-2 "
12,4.763384317273634,67.63656709696559,59.63703342040217,1.0230000000000006e-1,0.0006278331250895192,"cx12_2: 4.704e-2 , cx12_13: 2.211e-2 , cx12_11: 1.587e-2 "
13,4.974295406737858,31.43610913162966,29.365893311971032,1.1329999999999996e-1,0.0022464899774792494,"cx13_14: 3.681e-2 , cx13_1: 5.633e-2 , cx13_12: 2.211e-2 "
14,5.006791026028979,35.13957657725662,48.011599072799775,5.449999999999999e-2,0.0008048393395135407,"cx14_0: 2.226e-2 , cx14_13: 3.681e-2 "
