Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,121.16106674342375,70.24650752411395,4.819502193421345,1.4000000000000012e-2,7.606123676290325e-4,"cx0_1: 7.618e-3"
Q1,102.4067760935528,35.059475697966924,4.8911060881869535,2.200000000000002e-2,7.692650775641112e-4,"cx1_0: 7.618e-3, cx1_2: 9.675e-3, cx1_3: 1.440e-2"
Q2,110.98836039990104,109.79160874774726,4.716864335996465,2.100000000000002e-2,7.413442808232212e-4,"cx2_1: 9.675e-3"
Q3,101.42445378263926,20.34667354252724,4.789040708215734,4.1000000000000036e-2,1.2071766065726713e-3,"cx3_1: 1.440e-2, cx3_4: 8.433e-3"
Q4,74.07468706856679,33.110846604009424,5.023687833605347,2.7000000000000024e-2,9.058057773876019e-4,"cx4_3: 8.433e-3"
