Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,52.19605124908811,57.122754240717505,5.286304805289704,1.4000000000000012e-2,1.016031436753373e-3,"cx0_1: 1.136e-2, cx0_2: 1.548e-2"
Q1,48.21598082953145,55.30026015163603,5.237860914595837,1.1500000000000066e-2,7.642888123590912e-4,"cx1_0: 1.136e-2, cx1_2: 1.529e-2"
Q2,47.53212795168457,62.56703229721901,5.030261563274651,1.5000000000000013e-2,8.428209742530118e-4,"cx2_0: 1.548e-2, cx2_1: 1.529e-2, cx2_3: 1.316e-2, cx2_4: 1.274e-2"
Q3,64.61082624090564,30.79582938885542,5.2960551274728624,8.000000000000007e-3,5.277157193904689e-4,"cx3_2: 1.316e-2, cx3_4: 1.161e-2"
Q4,39.019509252830964,36.59642382177692,5.084681784741246,1.649999999999996e-2,8.941196177338704e-4,"cx4_2: 1.274e-2, cx4_3: 1.161e-2"
