Qubit,T1 (µs),T2 (µs),Frecuency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,52.23261132932972,44.24925907699061,5.28630895318602,9.000000000000008e-3,1.0718812507070309e-3,"cx0_1: 1.499e-2, cx0_2: 1.487e-2"
Q1,45.9190379415634,39.19248721925162,5.237860353274675,7.000000000000006e-3,8.434690055391761e-4,"cx1_0: 1.499e-2, cx1_2: 1.593e-2"
Q2,41.16106959978181,52.376459059383414,5.030267492835547,1.3500000000000068e-2,6.92453287338039e-4,"cx2_0: 1.487e-2, cx2_1: 1.593e-2, cx2_3: 1.682e-2, cx2_4: 1.272e-2"
Q3,61.11287514044158,30.794788500050913,5.296050690945709,1.3500000000000068e-2,7.579410007458507e-4,"cx3_2: 1.682e-2, cx3_4: 1.363e-2"
Q4,58.97375918797127,49.848608922770175,5.0846866707103935,2.0499999999999963e-2,1.0050634610344643e-3,"cx4_2: 1.272e-2, cx4_3: 1.363e-2"
