Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,4.838188389422256,58.59735668532514,114.05993802562887,9.889999999999999e-2,0.0004209778536159711,"cx0_10: 1.806e-2 , cx0_1: 1.234e-2 "
1,4.681071222205934,40.95060003257265,46.09368392665134,2.7000000000000024e-2,0.0005260503721294583,"cx1_0: 1.234e-2 , cx1_2: 1.562e-2 "
2,4.946581507476636,63.50430873026772,85.3777664848094,2.9299999999999993e-2,0.00048446487291102443,"cx2_1: 1.562e-2 , cx2_3: 1.671e-2 "
3,4.765707428753585,49.03842376639512,78.3032276775442,2.6699999999999946e-2,0.0006031610960586797,"cx3_4: 1.450e-2 , cx3_2: 1.671e-2 "
4,4.710166434205475,51.42339738528226,46.358167830583206,2.0100000000000007e-2,0.0007890531589420325,"cx4_3: 1.450e-2 , cx4_5: 1.352e-2 , cx4_11: 1.323e-2 "
5,4.574274742735417,63.75470557870438,32.700717757523435,5.120000000000002e-2,0.0005845281167407312,"cx5_4: 1.352e-2 , cx5_6: 1.292e-2 "
6,4.758337147090129,76.57232721089773,110.58495018753354,2.0999999999999908e-2,0.00032937370406235534,"cx6_5: 1.292e-2 , cx6_7: 1.176e-2 "
7,4.630151118299709,78.57867890300578,92.75255589179213,2.1700000000000053e-2,0.00034702308612872054,"cx7_6: 1.176e-2 , cx7_8: 1.295e-2 "
8,4.778075721524834,40.83657563652321,58.11153424399378,2.3400000000000087e-2,0.0003989354326587343,"cx8_9: 1.292e-2 , cx8_12: 2.651e-2 , cx8_7: 1.295e-2 "
9,4.929229647319299,52.99226972192886,86.58488608394704,1.21e-2,0.0003405100320747177,"cx9_8: 1.292e-2 "
10,4.688242243898989,72.04050545430917,102.42840343630117,1.8799999999999928e-2,0.0004563854701270371,"cx10_0: 1.806e-2 , cx10_13: 1.476e-2 "
11,4.763915412553678,55.48896105367395,50.4378342381489,8.129999999999993e-2,0.0005802279214340185,"cx11_4: 1.323e-2 , cx11_17: 1.088e-2 "
12,4.939143803929046,62.05392126433305,109.11992628267888,1.4800000000000035e-2,0.0006679695179279995,"cx12_21: 3.290e-2 , cx12_8: 2.651e-2 "
13,4.840228779738809,48.02048201917298,44.358538919272746,1.3600000000000056e-2,0.00031506253451979487,"cx13_10: 1.476e-2 , cx13_14: 2.984e-2 "
14,4.63208430723667,46.95348589446482,7.051414865811306,9.389999999999998e-2,0.0013073082355823896,"cx14_15: 4.152e-2 , cx14_13: 2.984e-2 "
15,4.802977018082141,79.44632804594988,83.77642607221514,3.1399999999999983e-2,0.0011183696922786352,"cx15_14: 4.152e-2 , cx15_16: 1.156e-2 , cx15_24: 9.300e-3 "
16,4.6489928828855716,72.59524100728177,121.15758210005927,6.319999999999992e-2,0.00035598441539402213,"cx16_15: 1.156e-2 , cx16_17: 1.156e-2 "
17,4.877035614533249,46.5850896070863,59.16226315072052,1.629999999999998e-2,0.000342797213014135,"cx17_11: 1.088e-2 , cx17_16: 1.156e-2 , cx17_18: 1.010e-2 "
18,4.817103000294365,79.35837806410281,90.19834983632835,1.419999999999999e-2,0.00037334401653841165,"cx18_19: 1.137e-2 , cx18_17: 1.010e-2 "
19,4.999253633236205,50.19540468430277,67.78093347499774,1.540000000000008e-2,0.0004850451142875931,"cx19_20: 1.227e-2 , cx19_18: 1.137e-2 , cx19_25: 1.652e-2 "
20,4.842872606610569,71.92724177258367,39.891936284028034,1.2299999999999978e-2,0.00042580976740703476,"cx20_21: 9.201e-3 , cx20_19: 1.227e-2 "
21,4.779512554653171,71.89854510061664,76.25979210739366,1.4499999999999957e-2,0.00035877020061105095,"cx21_12: 3.290e-2 , cx21_22: 1.611e-2 , cx21_20: 9.201e-3 "
22,4.934838494424878,66.65999497887528,120.2151614986025,2.0299999999999985e-2,0.0004420432784205843,"cx22_21: 1.611e-2 , cx22_23: 1.569e-2 "
23,4.797157626794698,27.874991316448654,49.244547560353915,5.510000000000004e-2,0.0008246709405783343,"cx23_26: 1.581e-2 , cx23_22: 1.569e-2 "
24,5.012294842668718,58.240153344659575,91.24116858947633,1.0299999999999976e-2,0.00034245959383003493,"cx24_29: 2.027e-2 , cx24_15: 9.300e-3 "
25,4.859484231376678,28.480246484760816,25.608879028457505,4.6599999999999975e-2,0.000789704637780908,"cx25_33: 1.793e-2 , cx25_19: 1.652e-2 "
26,4.720576704055109,55.50724196831139,102.13360622153571,2.969999999999995e-2,0.0003504342450303491,"cx26_23: 1.581e-2 , cx26_37: 7.636e-3 "
27,4.79971267627377,32.77349816617716,37.25625551445636,3.3399999999999985e-2,0.0004737790071158131,"cx27_38: 1.266e-2 , cx27_28: 2.395e-2 "
28,4.895833174079285,29.106376397938696,39.43757469720164,2.6100000000000012e-2,0.0007058136369546174,"cx28_29: 2.171e-2 , cx28_27: 2.395e-2 "
29,4.785717537620477,50.414010155889315,59.39042765703926,1.5600000000000058e-2,0.0005327777972140914,"cx29_24: 2.027e-2 , cx29_28: 2.171e-2 , cx29_30: 1.446e-2 "
30,4.890243975604357,60.76699595030067,48.71030668353745,8.199999999999985e-3,0.0003014658483811616,"cx30_31: 1.184e-2 , cx30_29: 1.446e-2 "
31,5.029861972917762,39.88222516292264,81.75661424712555,1.7100000000000004e-2,0.0003848895173376937,"cx31_30: 1.184e-2 , cx31_32: 1.455e-2 , cx31_39: 3.256e-2 "
32,4.898009308596541,55.112901724529365,85.36863396059033,3.0200000000000005e-2,0.001815256529385904,"cx32_31: 1.455e-2 , cx32_33: 2.062e-2 "
33,4.646796668163117,61.653074710849864,86.14506521374487,6.15e-2,0.0005720532786296872,"cx33_32: 2.062e-2 , cx33_25: 1.793e-2 , cx33_34: 1.272e-2 "
34,4.780693281842683,77.6797292777476,126.42385925980106,1.4999999999999902e-2,0.0003204632778052372,"cx34_35: 1.090e-2 , cx34_33: 1.272e-2 "
35,4.697402481408742,51.65783028137858,123.50391354765497,1.8000000000000016e-2,0.00030678634464699646,"cx35_34: 1.090e-2 , cx35_40: 1.269e-2 , cx35_36: 1.932e-2 "
