Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.910717168368104,119.58174078034948,79.06789663994545,1.8541262399280828e-4,1.8541262399280828e-4,1.1500000000000066e-2,"cx0_1: 8.412e-3 "
1,4.834680467993807,103.4871219700846,21.202407834569073,3.8149182166549245e-4,3.8149182166549245e-4,5.120000000000002e-2,"cx1_4: 9.775e-3 , cx1_2: 1.122e-2 , cx1_0: 8.412e-3 "
2,4.982353337750527,85.22231750970137,114.88101536206459,2.2761915983130567e-4,2.2761915983130567e-4,1.3399999999999967e-2,"cx2_3: 1.523e-2 , cx2_1: 1.122e-2 "
3,5.104888038593211,108.4337425872119,62.80231506264942,2.315951706992831e-4,2.315951706992831e-4,1.1199999999999988e-2,"cx3_5: 1.135e-2 , cx3_2: 1.523e-2 "
4,5.003744340023291,128.19408830526308,177.6034528624856,2.1915588554154606e-4,2.1915588554154606e-4,1.0499999999999954e-2,"cx4_7: 1.009e-2 , cx4_1: 9.775e-3 "
5,5.033090549069294,114.66536495387189,80.334439311541,2.784393550924643e-4,2.784393550924643e-4,1.31e-2,"cx5_8: 6.144e-3 , cx5_3: 1.135e-2 "
6,4.950895039614868,181.3437338894795,24.640954404180913,9.22451539582334e-4,9.22451539582334e-4,3.5800000000000054e-2,"cx6_7: 2.935e-2 "
7,4.905724832667198,124.83810786347303,106.2651889509441,3.8701280053015475e-4,3.8701280053015475e-4,4.5399999999999996e-2,"cx7_10: 1.637e-2 , cx7_6: 2.935e-2 , cx7_4: 1.009e-2 "
8,4.908186654720872,111.49595138941893,153.29697982724014,2.2603171042450296e-4,2.2603171042450296e-4,1.090000000000002e-2,"cx8_5: 6.144e-3 , cx8_11: 6.667e-3 , cx8_9: 1.002e-2 "
9,5.044614692134945,128.45139484712192,97.702867600197,8.2778903205596e-4,8.2778903205596e-4,2.8999999999999915e-2,"cx9_8: 1.002e-2 "
10,5.081933651941575,131.4224411897591,70.16737621245295,3.4746160421144203e-4,3.4746160421144203e-4,1.0199999999999987e-2,"cx10_7: 1.637e-2 , cx10_12: 7.586e-3 "
11,5.03414477953188,112.597221553565,50.604732255631156,2.6099887140755394e-4,2.6099887140755394e-4,1.0599999999999943e-2,"cx11_14: 5.530e-3 , cx11_8: 6.667e-3 "
12,4.972274290711376,105.44399544831052,165.76694522201316,3.336475789246781e-4,3.336475789246781e-4,4.5399999999999996e-2,"cx12_13: 1.042e-2 , cx12_10: 7.586e-3 , cx12_15: 1.017e-2 "
13,4.868256997268255,99.59998284255902,46.3458072775184,3.313701353740701e-4,3.313701353740701e-4,1.0299999999999976e-2,"cx13_12: 1.042e-2 , cx13_14: 8.155e-3 "
14,4.960938480246698,141.16918347729907,78.78791578384156,2.1126552476610316e-4,2.1126552476610316e-4,1.0800000000000032e-2,"cx14_16: 8.250e-3 , cx14_11: 5.530e-3 , cx14_13: 8.155e-3 "
15,5.033898131866165,83.78621650906611,110.93548451280405,2.739395744118103e-4,2.739395744118103e-4,2.4599999999999955e-2,"cx15_18: 1.178e-2 , cx15_12: 1.017e-2 "
16,5.085534640097158,87.01155435331692,47.60708486883102,5.027155551935332e-4,5.027155551935332e-4,8.000000000000007e-3,"cx16_19: 1.224e-2 , cx16_14: 8.250e-3 "
17,5.072120920932164,69.38738967380961,71.83100634859088,6.239340102136123e-4,6.239340102136123e-4,1.2800000000000034e-2,"cx17_18: 9.754e-3 "
18,4.981110474851504,102.06545682863224,29.729852304194257,3.624347987870811e-4,3.624347987870811e-4,3.370000000000006e-2,"cx18_21: 1.336e-2 , cx18_15: 1.178e-2 , cx18_17: 9.754e-3 "
19,4.983197465885695,79.29102970435353,99.3043744629769,3.2666306885837954e-4,3.2666306885837954e-4,1.3400000000000079e-2,"cx19_22: 7.921e-3 , cx19_16: 1.224e-2 , cx19_20: 7.642e-3 "
20,5.082193832896773,85.94158476775547,97.42857322058614,2.8998310622466416e-4,2.8998310622466416e-4,1.8399999999999972e-2,"cx20_19: 7.642e-3 "
21,5.0730730786022855,122.0150030163194,54.614576885482684,5.007593561765721e-4,5.007593561765721e-4,2.9200000000000004e-2,"cx21_18: 1.336e-2 , cx21_23: 1.014e-2 "
22,5.056973842595839,54.60066803772592,107.16570580372905,3.095837649858023e-4,3.095837649858023e-4,3.469999999999995e-2,"cx22_19: 7.921e-3 , cx22_25: 1.089e-2 "
23,4.972850581707756,131.85254795380618,38.67000825499057,2.232072295155169e-4,2.232072295155169e-4,3.639999999999999e-2,"cx23_21: 1.014e-2 , cx23_24: 9.433e-3 "
24,5.051506480575856,80.89259058029609,54.1920509029054,2.586455528447299e-4,2.586455528447299e-4,7.499999999999996e-2,"cx24_23: 9.433e-3 , cx24_25: 7.949e-3 "
25,4.934188612999171,61.38923903485899,76.85876214294419,4.1265189381435547e-4,4.1265189381435547e-4,7.000000000000006e-3,"cx25_26: 7.401e-3 , cx25_22: 1.089e-2 , cx25_24: 7.949e-3 "
26,4.999947535569086,64.81771549802268,97.0059600089304,2.3110782035284372e-4,2.3110782035284372e-4,1.1600000000000055e-2,"cx26_25: 7.401e-3 "
