Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.091541536264645,40.68716638572368,77.04201783461887,4.033309305808285e-4,4.033309305808285e-4,1.629999999999998e-2,"cx0_1: 7.917e-3 "
1,5.0134452009010335,108.51462072245212,38.76429764484474,2.740681606052595e-4,2.740681606052595e-4,5.669999999999997e-2,"cx1_4: 9.840e-3 , cx1_2: 1.016e-2 , cx1_0: 7.917e-3 "
2,4.863036142107666,91.14714626823458,58.882675120917185,2.6718591960797774e-4,2.6718591960797774e-4,2.079999999999993e-2,"cx2_3: 7.457e-3 , cx2_1: 1.016e-2 "
3,5.104398988318702,93.03994850051353,65.73652865226794,2.76859681133274e-4,2.76859681133274e-4,1.4000000000000012e-2,"cx3_5: 5.836e-3 , cx3_2: 7.457e-3 "
4,5.064058167863863,108.00258606147507,140.41912062843073,5.148324485491504e-4,5.148324485491504e-4,3.079999999999994e-2,"cx4_7: 1.645e-2 , cx4_1: 9.840e-3 "
5,4.893162785775826,93.17889847505303,74.25215194736049,2.1009810775650433e-4,2.1009810775650433e-4,2.200000000000002e-2,"cx5_8: 1.498e-2 , cx5_3: 5.836e-3 "
6,4.993606891139753,161.7363655014864,152.62193121541137,4.206408630483463e-4,4.206408630483463e-4,5.010000000000003e-2,"cx6_7: 1.037e-2 "
7,4.943157403443969,88.92041902407055,132.22656810549068,3.5147649922638276e-4,3.5147649922638276e-4,3.949999999999998e-2,"cx7_10: 9.282e-3 , cx7_4: 1.645e-2 , cx7_6: 1.037e-2 "
8,4.7613272703993665,154.42744153205922,185.45858450594932,3.451543439840776e-4,3.451543439840776e-4,2.959999999999996e-2,"cx8_5: 1.498e-2 , cx8_11: 8.514e-3 , cx8_9: 6.986e-3 "
9,4.849740277874586,135.1955464173238,125.7686113321542,1.7983992769664013e-4,1.7983992769664013e-4,1.4799999999999924e-2,"cx9_8: 6.986e-3 "
10,5.04675512417467,67.48213333683763,104.4641622956806,3.184369965118739e-4,3.184369965118739e-4,1.9299999999999984e-2,"cx10_12: 3.292e-2 , cx10_7: 9.282e-3 "
11,4.846895889937068,127.5207566184617,111.39933148410462,2.1857096680522018e-4,2.1857096680522018e-4,1.3600000000000056e-2,"cx11_8: 8.514e-3 , cx11_14: 9.324e-3 "
12,4.998992574666903,109.43078624979034,37.77707851948644,1.4856422309668306e-3,1.4856422309668306e-3,5.940000000000001e-2,"cx12_15: 1.525e-2 , cx12_10: 3.292e-2 , cx12_13: 2.162e-2 "
13,4.881597006547976,129.49847888773792,191.21901587193872,1.9635041459354152e-4,1.9635041459354152e-4,9.90000000000002e-3,"cx13_14: 6.926e-3 , cx13_12: 2.162e-2 "
14,5.097449275682931,102.7573769865544,154.49257933797753,2.4371380584678375e-4,2.4371380584678375e-4,2.6499999999999968e-2,"cx14_13: 6.926e-3 , cx14_16: 6.267e-3 , cx14_11: 9.324e-3 "
15,4.761202722392757,123.74939200457793,81.01484528549857,2.773182551392055e-4,2.773182551392055e-4,1.2199999999999989e-2,"cx15_12: 1.525e-2 , cx15_18: 9.407e-3 "
16,4.96776656032082,103.37398956305098,121.17883580504906,5.529194606409122e-4,5.529194606409122e-4,1.5800000000000036e-2,"cx16_19: 1.576e-2 , cx16_14: 6.267e-3 "
17,5.054505818340972,111.75701921311669,42.53504993405059,2.4372986484227119e-4,2.4372986484227119e-4,6.120000000000003e-2,"cx17_18: 1.739e-2 "
18,4.894307074110646,73.22407217469768,32.492923135821016,4.264031488871444e-4,4.264031488871444e-4,1.29e-1,"cx18_17: 1.739e-2 , cx18_21: 1.012e-2 , cx18_15: 9.407e-3 "
19,4.893598394547934,87.53178818303934,122.84873193994312,2.644610274432032e-3,2.644610274432032e-3,3.8799999999999946e-2,"cx19_20: 1.777e-2 , cx19_16: 1.576e-2 , cx19_22: 2.063e-2 "
20,5.025945925775485,127.37240381244033,217.13809590635555,2.3546587380418284e-4,2.3546587380418284e-4,7.509999999999994e-2,"cx20_19: 1.777e-2 "
21,4.942484303496982,110.33548982691718,38.287209522955074,2.999891114878534e-4,2.999891114878534e-4,7.110000000000005e-2,"cx21_23: 7.261e-3 , cx21_18: 1.012e-2 "
22,4.984726808770626,73.95945824541327,137.48438533312182,2.650846254634591e-4,2.650846254634591e-4,3.849999999999998e-2,"cx22_25: 2.059e-2 , cx22_19: 2.063e-2 "
23,5.0711290876949295,102.45938860107226,149.5607995525307,2.9855799705878755e-4,2.9855799705878755e-4,2.849999999999997e-2,"cx23_21: 7.261e-3 , cx23_24: 9.338e-3 "
24,4.9692528229519555,94.01629625064186,128.3316189557607,2.3120675498005612e-4,2.3120675498005612e-4,2.8699999999999948e-2,"cx24_23: 9.338e-3 , cx24_25: 6.698e-3 "
25,4.890800558317055,95.98248242164586,150.19093773527536,2.61226555945977e-4,2.61226555945977e-4,3.5700000000000065e-2,"cx25_26: 9.317e-3 , cx25_22: 2.059e-2 , cx25_24: 6.698e-3 "
26,5.020548903328958,58.61136452575158,87.02225782899055,2.66322142007724e-4,2.66322142007724e-4,4.269999999999996e-2,"cx26_25: 9.317e-3 "
