Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
18,4.817098123809271,43.29953456982684,73.29943660642604,1.6199999999999992e-2,0.0005376792481465712,"cx18_19: 1.243e-2 , cx18_17: 1.267e-2 "
19,4.9992631826073355,51.233189377052994,79.13747070612537,1.5000000000000013e-2,0.0003419844243500734,"cx19_20: 1.182e-2 , cx19_18: 1.243e-2 , cx19_25: 1.490e-2 "
20,4.842878048464206,60.51224872556722,33.33125045640236,1.0399999999999965e-2,0.00039531149097569914,"cx20_21: 8.611e-3 , cx20_19: 1.182e-2 "
21,4.779518940176656,60.26441294419801,66.07918396206178,1.7100000000000004e-2,0.0003553236971019568,"cx21_12: 1.868e-2 , cx21_22: 1.578e-2 , cx21_20: 8.611e-3 "
22,4.934849965536552,57.70958729741977,54.258475150103536,2.62e-2,0.0004994994279613364,"cx22_21: 1.578e-2 , cx22_23: 1.287e-2 "
23,4.7972162373642995,29.561106794791147,48.96750591360714,4.5399999999999996e-2,0.0006173135739825201,"cx23_26: 1.468e-2 , cx23_22: 1.287e-2 "
24,5.01229817800485,64.6501004888371,84.02217289927886,9.90000000000002e-3,0.0003202900929070545,"cx24_15: 1.042e-2 , cx24_29: 2.379e-2 "
25,4.859421005287381,31.0886630288876,44.1851137472781,5.8499999999999996e-2,0.0006812126160498832,"cx25_33: 1.270e-2 , cx25_19: 1.490e-2 "
26,4.720581114773443,74.1438765634526,109.27888246665093,1.9399999999999973e-2,0.00030639463661137015,"cx26_23: 1.468e-2 , cx26_37: 9.724e-3 "
27,4.7997011567031675,45.063929613435555,76.0562711630279,4.049999999999998e-2,0.0003501029445367148,"cx27_28: 1.606e-2 , cx27_38: 1.215e-2 "
28,4.895846576640604,25.32622823376577,35.125841129658596,1.639999999999997e-2,0.000860285612462931,"cx28_29: 1.736e-2 , cx28_27: 1.606e-2 "
29,4.785706932726018,42.557594068288815,86.01227318179649,1.4900000000000024e-2,0.0004362314174328077,"cx29_24: 2.379e-2 , cx29_28: 1.736e-2 , cx29_30: 1.360e-2 "
30,4.890249122023958,61.09114738007965,47.541251658802196,8.80000000000003e-3,0.00034913529037014046,"cx30_31: 1.163e-2 , cx30_29: 1.360e-2 "
31,5.029863266613983,58.87459919791374,82.30432232127862,1.0599999999999943e-2,0.0003415019472007882,"cx31_30: 1.163e-2 , cx31_32: 1.697e-2 , cx31_39: 1.191e-2 "
32,4.8980125164181825,21.96663348479732,45.36291982154635,5.7499999999999996e-2,0.0010651911271050258,"cx32_31: 1.697e-2 , cx32_33: 2.473e-2 "
33,4.646798900972114,66.65039253979738,111.98259579881493,2.190000000000003e-2,0.0002566517975266877,"cx33_32: 2.473e-2 , cx33_25: 1.270e-2 , cx33_34: 1.038e-2 "
34,4.780693234727585,74.30108125873669,100.20523829539471,1.1099999999999999e-2,0.0003171884756098647,"cx34_35: 9.001e-3 , cx34_33: 1.038e-2 "
35,4.697392440965035,46.679529777406856,113.17437862636872,1.5300000000000091e-2,0.0002948786803479785,"cx35_34: 9.001e-3 , cx35_40: 1.645e-2 , cx35_36: 1.004e-2 "
36,4.970763817931106,60.44362694911431,91.29096536036185,9.299999999999975e-3,0.0003730010241621104,"cx36_35: 1.004e-2 , cx36_37: 1.272e-2 "
37,4.81096836880571,61.285735603674645,77.98447971411112,1.1400000000000077e-2,0.0005663102243700728,"cx37_26: 9.724e-3 , cx37_36: 1.272e-2 "
38,4.970030672835212,59.41541625963619,76.04300184305679,9.640000000000004e-2,0.0003441694628170473,"cx38_41: 1.366e-2 , cx38_27: 1.215e-2 "
