Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.073465344057236,152.00677294909147,162.5720994008705,2.408304755190736e-4,2.408304755190736e-4,2.32e-2,"cx0_1: 1.783e-2 "
1,4.943852226510938,172.71188343294773,48.452007831398426,3.48193295430828e-4,3.48193295430828e-4,1.859999999999995e-2,"cx1_2: 3.885e-2 , cx1_4: 1.616e-2 , cx1_0: 1.783e-2 "
2,4.6681664106000005,128.62282334808114,127.96228447732226,1.6033084203365838e-4,1.6033084203365838e-4,1.8199999999999994e-2,"cx2_3: 6.591e-3 , cx2_1: 3.885e-2 "
3,4.887316747266198,108.47054880654134,120.3291081411884,1.5932299849616673e-4,1.5932299849616673e-4,2.8100000000000014e-2,"cx3_2: 6.591e-3 , cx3_5: 5.961e-3 "
4,5.016358439914012,96.92829733909198,138.3103380351026,2.3179315347968433e-4,2.3179315347968433e-4,1.6700000000000048e-2,"cx4_7: 4.778e-3 , cx4_1: 1.616e-2 "
5,4.950543288071727,93.1798946674849,128.68625613718504,2.0925895375964668e-4,2.0925895375964668e-4,1.8900000000000028e-2,"cx5_8: 2.770e-2 , cx5_3: 5.961e-3 "
6,4.970622295312493,83.70343615323395,121.0798124977959,2.22888957100719e-4,2.22888957100719e-4,1.3399999999999967e-2,"cx6_7: 1.032e-2 "
7,4.889862379812352,176.4256855913695,184.17058081510194,2.050769745933202e-4,2.050769745933202e-4,2.1299999999999986e-2,"cx7_10: 6.396e-3 , cx7_6: 1.032e-2 , cx7_4: 4.778e-3 "
8,4.769843510458023,66.93022975738235,51.30620737938117,2.6561642653567715e-4,2.6561642653567715e-4,6.359999999999999e-2,"cx8_5: 2.770e-2 , cx8_9: 1.027e-2 , cx8_11: 9.813e-3 "
9,4.9488730386534625,116.72952032184746,51.940212264773955,2.8550791103121016e-4,2.8550791103121016e-4,3.469999999999995e-2,"cx9_8: 1.027e-2 "
10,4.966298528664222,83.49934879580616,149.31073067572922,2.859556149058979e-4,2.859556149058979e-4,4.0999999999999925e-2,"cx10_12: 7.167e-3 , cx10_7: 6.396e-3 "
11,4.664633791307388,117.21435168930522,153.0862365303595,2.2434249385873948e-4,2.2434249385873948e-4,2.1500000000000075e-2,"cx11_14: 6.159e-3 , cx11_8: 9.813e-3 "
12,4.741461397925842,114.32209664820876,68.01195005380654,2.252594518598347e-4,2.252594518598347e-4,4.5499999999999985e-2,"cx12_13: 1.298e-2 , cx12_10: 7.167e-3 , cx12_15: 6.020e-3 "
13,4.879063603009038,100.10942474357871,144.91995923521617,3.703520200151805e-4,3.703520200151805e-4,2.749999999999997e-2,"cx13_14: 8.435e-3 , cx13_12: 1.298e-2 "
14,4.774813159666139,159.32777403805568,128.39511969333935,2.2218884052136844e-4,2.2218884052136844e-4,1.0819999999999996e-1,"cx14_11: 6.159e-3 , cx14_13: 8.435e-3 , cx14_16: 5.856e-3 "
15,4.860834957764158,69.43557261748344,87.55061501432616,2.033992529167469e-4,2.033992529167469e-4,8.17e-2,"cx15_18: 5.260e-3 , cx15_12: 6.020e-3 "
16,4.978323979401681,114.55193578773168,150.626665206834,1.9648129824507838e-4,1.9648129824507838e-4,1.3000000000000012e-2,"cx16_14: 5.856e-3 , cx16_19: 8.390e-3 "
17,5.00029576378367,107.32167775705089,39.16907106089372,1.887314071498513e-4,1.887314071498513e-4,2.059999999999995e-2,"cx17_18: 5.000e-3 "
18,4.772456484861077,90.35105159352202,42.5152734225737,1.9797822625845817e-4,1.9797822625845817e-4,2.0100000000000007e-2,"cx18_21: 7.302e-3 , cx18_17: 5.000e-3 , cx18_15: 5.260e-3 "
19,4.807708770316157,131.12377894045605,203.25745591962917,1.644681295714108e-4,1.644681295714108e-4,1.4900000000000024e-2,"cx19_16: 8.390e-3 , cx19_22: 4.762e-3 , cx19_20: 7.242e-3 "
20,5.045027275903559,56.58749961966789,71.52474740689489,3.0039042642074907e-4,3.0039042642074907e-4,2.5499999999999967e-2,"cx20_19: 7.242e-3 "
21,4.941018295146571,79.86320465069467,102.84932387333053,2.887685875988342e-4,2.887685875988342e-4,2.1299999999999986e-2,"cx21_18: 7.302e-3 , cx21_23: 8.998e-3 "
22,4.906801860179107,151.55366091714365,188.27553609805275,1.8228211823641407e-4,1.8228211823641407e-4,2.7700000000000058e-2,"cx22_19: 4.762e-3 , cx22_25: 5.933e-3 "
23,4.891607293463995,110.96745700416814,187.75159243484487,2.9653342842542754e-4,2.9653342842542754e-4,2.4599999999999955e-2,"cx23_24: 1.063e-2 , cx23_21: 8.998e-3 "
24,4.664327778764135,100.0967660542933,60.62450190372491,3.1411863993536994e-4,3.1411863993536994e-4,4.3300000000000005e-2,"cx24_23: 1.063e-2 , cx24_25: 8.183e-3 "
25,4.742060672432955,128.86510414275725,69.38786774088952,2.3053526948415892e-4,2.3053526948415892e-4,5.180000000000007e-2,"cx25_22: 5.933e-3 , cx25_26: 5.502e-3 , cx25_24: 8.183e-3 "
26,4.961662960603096,95.48307768730794,184.75950322869454,1.659020118592325e-4,1.659020118592325e-4,2.7000000000000024e-2,"cx26_25: 5.502e-3 "
