Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
29,4.785731295198215,76.24307647383748,73.914912880056,3.8999999999999924e-2,0.0005777461668471566,"cx29_24: 2.086e-2 , cx29_28: 1.896e-2 , cx29_30: 1.270e-2 "
30,4.8902490751345935,68.17980906853965,55.51441659311506,9.500000000000064e-3,0.00029247830315577613,"cx30_31: 1.060e-2 , cx30_29: 1.270e-2 "
31,5.0298635650243915,59.01027711170321,91.95112270717048,9.499999999999953e-3,0.0003433565817834372,"cx31_30: 1.060e-2 , cx31_32: 1.439e-2 , cx31_39: 2.791e-2 "
32,4.898011896908615,54.38872608999922,71.07892767270191,5.359999999999998e-2,0.0012231664312924854,"cx32_31: 1.439e-2 , cx32_33: 1.713e-2 "
33,4.646794905322886,45.75984460895761,67.76414379487562,5.6499999999999995e-2,0.0006980789547855931,"cx33_32: 1.713e-2 , cx33_25: 1.704e-2 , cx33_34: 1.191e-2 "
34,4.780682713822897,77.6797292777476,50.27322657404142,1.1700000000000044e-2,0.0004164935591411625,"cx34_35: 1.389e-2 , cx34_33: 1.191e-2 "
35,4.6974751516033155,52.547261377676534,72.7349835713838,3.1400000000000095e-2,0.00040903427312788404,"cx35_34: 1.389e-2 , cx35_40: 1.273e-2 , cx35_36: 2.140e-2 "
36,4.970761108299033,43.44144926191245,93.03150595902254,1.649999999999996e-2,0.0016222499048172893,"cx36_35: 2.140e-2 , cx36_37: 1.849e-2 "
37,4.810987658731828,50.10389628067738,96.11313757831306,1.0199999999999987e-2,0.0003803444342496597,"cx37_26: 8.824e-3 , cx37_36: 1.849e-2 "
38,4.970016627844925,73.60229347647471,74.4885353682654,5.0000000000000044e-2,0.0005200391558730632,"cx38_27: 1.238e-2 , cx38_41: 1.602e-2 "
39,4.799598974105431,69.29640909358336,30.391940429706302,1.3399999999999967e-2,0.00042367977473347696,"cx39_31: 2.791e-2 , cx39_45: 1.490e-2 "
40,4.5449073193957945,70.07214611322458,109.51126845808827,1.8900000000000028e-2,0.0002523016997261348,"cx40_49: 1.168e-2 , cx40_35: 1.273e-2 "
41,4.801388550509149,81.78787129797954,78.354377843469,4.7900000000000054e-2,0.0004010012976069128,"cx41_42: 1.258e-2 , cx41_38: 1.602e-2 "
42,4.662957529561544,60.94050948945664,82.8183388905723,3.390000000000004e-2,0.0003055994857280853,"cx42_43: 1.181e-2 , cx42_41: 1.258e-2 "
43,4.763525867696824,40.590559451185605,21.45525673196237,5.449999999999999e-2,0.0005775471079778296,"cx43_42: 1.181e-2 , cx43_44: 1.399e-2 , cx43_52: 1.617e-2 "
44,4.6831060463975875,61.91307669092469,55.13681704200521,4.1200000000000014e-2,0.000516158546853686,"cx44_43: 1.399e-2 , cx44_45: 1.514e-2 "
45,4.930696186032074,88.4257357320954,100.8572094403652,2.8200000000000003e-2,0.00032068230841677506,"cx45_44: 1.514e-2 , cx45_39: 1.490e-2 , cx45_46: 1.178e-2 "
46,4.798996121563039,59.44595054731712,79.89569718110396,8.099999999999996e-3,0.0003594124614789718,"cx46_47: 1.064e-2 , cx46_45: 1.178e-2 "
47,4.885348733751415,68.40024289827721,103.03868917782417,1.4899999999999913e-2,0.00027103169847069727,"cx47_48: 6.565e-3 , cx47_53: 8.782e-3 , cx47_46: 1.064e-2 "
