Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,4.910716712225634,90.07231365462017,72.62433451376222,9.90000000000002e-3,0.00022584885448710237,"cx0_1: 1.258e-2 "
1,4.8346857881328225,108.54395165534754,21.202407834569073,4.74e-2,0.00022694975812429175,"cx1_4: 7.296e-3 , cx1_2: 1.000e-2 , cx1_0: 1.258e-2 "
2,4.982346960424964,102.77808134823799,125.78258904496617,1.419999999999999e-2,0.00024543464316221673,"cx2_3: 9.418e-3 , cx2_1: 1.000e-2 "
3,5.104888266121173,86.25430864917546,58.81969709174102,9.800000000000031e-3,0.0002949800272031982,"cx3_5: 7.530e-3 , cx3_2: 9.418e-3 "
4,5.003739520095834,171.99449131111803,177.81143535368642,8.69999999999993e-3,0.0001704680869461742,"cx4_7: 9.034e-3 , cx4_1: 7.296e-3 "
5,5.033086047014752,104.00655768836464,87.26303087288004,1.3500000000000068e-2,0.0002536570781300962,"cx5_8: 7.450e-3 , cx5_3: 7.530e-3 "
6,4.950612267302471,155.35218493890392,25.395255428645974,4.4399999999999995e-2,0.0006118338292934672,"cx6_7: 3.766e-2 "
7,4.905694702801734,116.61550130210895,88.36674911534043,3.859999999999997e-2,0.00029574534255340137,"cx7_10: 1.141e-2 , cx7_6: 3.766e-2 , cx7_4: 9.034e-3 "
8,4.9081893688300315,147.96724340268992,129.79337389192074,1.429999999999998e-2,0.00030500194805907786,"cx8_5: 7.450e-3 , cx8_11: 8.890e-3 , cx8_9: 8.242e-3 "
9,5.044620162716788,97.01753807973685,105.44720903653645,2.6599999999999957e-2,0.0003987648036759295,"cx9_8: 8.242e-3 "
10,5.081936601913593,120.86935795771511,91.83143764101963,6.49999999999995e-3,0.00026687717453503513,"cx10_7: 1.141e-2 , cx10_12: 6.424e-3 "
11,5.034147091292229,107.54388571071759,51.817528152442556,1.2899999999999912e-2,0.0004080859129288376,"cx11_14: 6.569e-3 , cx11_8: 8.890e-3 "
12,4.972277613662813,157.21623559624194,139.17620917636503,5.2200000000000024e-2,0.00024422732027000167,"cx12_13: 1.553e-2 , cx12_10: 6.424e-3 , cx12_15: 1.217e-2 "
13,4.868264389424744,108.8899931672524,66.75218370983332,1.6699999999999937e-2,0.0008528533362541711,"cx13_12: 1.553e-2 , cx13_14: 1.163e-2 "
14,4.961010600809925,112.37856042456205,83.01944367753545,1.31e-2,0.0002696887140332711,"cx14_16: 8.660e-3 , cx14_11: 6.569e-3 , cx14_13: 1.163e-2 "
15,5.033894479138938,69.8809004127565,69.85669531987602,1.9500000000000073e-2,0.0003056253451534734,"cx15_18: 1.252e-2 , cx15_12: 1.217e-2 "
16,5.085533532407839,67.27008600927091,50.20020154830939,1.1299999999999977e-2,0.0005243236551421386,"cx16_19: 1.232e-2 , cx16_14: 8.660e-3 "
17,5.0722297532702045,87.6759845279638,32.72191295440909,1.9600000000000062e-2,0.0010748792371692523,"cx17_18: 1.463e-2 "
18,4.981327520089931,118.50619037776238,27.976358637472504,3.490000000000004e-2,0.00039507237604881557,"cx18_21: 1.857e-2 , cx18_15: 1.252e-2 , cx18_17: 1.463e-2 "
19,4.983174523856478,73.35581493440107,125.9928392050789,1.2799999999999923e-2,0.0002282292488475202,"cx19_22: 7.586e-3 , cx19_16: 1.232e-2 , cx19_20: 7.032e-3 "
20,5.082201200882871,126.70955402939674,137.7268245752719,1.5199999999999991e-2,0.000273507950337984,"cx20_19: 7.032e-3 "
21,5.073327621466812,60.868117797969354,41.96061448035998,2.7100000000000013e-2,0.0005787265424077288,"cx21_18: 1.857e-2 , cx21_23: 1.122e-2 "
22,5.0569720889784335,124.78032900778302,172.22516533550137,5.279999999999996e-2,0.000280801668777478,"cx22_19: 7.586e-3 , cx22_25: 1.148e-2 "
23,4.972848991991519,104.14970343546368,37.447598280910086,4.679999999999995e-2,0.0002961417327770087,"cx23_21: 1.122e-2 , cx23_24: 1.357e-2 "
24,5.051511025784988,106.78701973994406,60.21830322194439,3.53e-2,0.00031188899643823045,"cx24_23: 1.357e-2 , cx24_25: 1.193e-2 "
25,4.934191436385861,50.581257376011116,51.17954019686491,2.2299999999999986e-2,0.0005542731825449717,"cx25_26: 9.168e-3 , cx25_22: 1.148e-2 , cx25_24: 1.193e-2 "
26,4.999947358399727,103.92318477124884,192.06357345457332,1.0699999999999932e-2,0.0001934323807133411,"cx26_25: 9.168e-3 "
