Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
,5.224959529611509,87.77544492318106,51.7394536886033,4.9900000000000055e-2,0.00023989343997704083,"cx0_1: 5.417e-3 "
1,5.003476795152734,74.69014406396329,132.7476658494637,4.0100000000000025e-2,0.00019737812638574454,"cx1_4: 7.613e-3 , cx1_2: 1.020e-2 , cx1_0: 5.417e-3 "
2,5.143794418976973,114.64738342293892,28.946927278663956,1.3499999999999956e-2,0.0006605179845992509,"cx2_3: 9.080e-3 , cx2_1: 1.020e-2 "
3,5.209634874391337,100.96619176102321,157.75879831884933,6.599999999999939e-3,0.000987425065165564,"cx3_5: 1.012e-2 , cx3_2: 9.080e-3 "
4,5.087694329676999,89.60271004851843,134.2480685644821,5.059999999999998e-2,0.0002624445407459638,"cx4_7: 9.514e-3 , cx4_1: 7.613e-3 "
5,5.167249318122361,102.62302336231349,146.0944725070854,1.1600000000000055e-2,0.00045088564034452436,"cx5_8: 6.939e-3 , cx5_3: 1.012e-2 "
6,5.151663184462798,83.42015983395092,79.00130264973576,5.249999999999999e-2,0.0002443330902244148,"cx6_7: 7.110e-3 "
7,4.9154362844988935,135.08925021947087,190.694457684336,3.9000000000000035e-2,0.00024603353638125625,"cx7_10: 1.187e-2 , cx7_6: 7.110e-3 , cx7_4: 9.514e-3 "
8,5.0333524470672195,100.74003385303223,115.89239106586547,2.980000000000005e-2,0.0002805445136543058,"cx8_9: 8.670e-3 , cx8_5: 6.939e-3 , cx8_11: 6.478e-3 "
9,5.082180540288605,91.84000658682722,22.231698527231647,1.8899999999999917e-2,0.0006087789323803365,"cx9_8: 8.670e-3 "
10,5.097828174455312,115.93038556557948,104.98028854080299,6.86e-2,0.000375039869231322,"cx10_12: 1.089e-2 , cx10_7: 1.187e-2 "
11,5.1165819853379215,102.08636532702415,166.19146978792975,1.0199999999999987e-2,0.0002199731519927409,"cx11_8: 6.478e-3 , cx11_14: 6.151e-3 "
12,4.927771952184164,52.68218340639508,102.69865538910108,7.789999999999997e-2,0.0002561269638843947,"cx12_15: 8.650e-3 , cx12_13: 6.301e-3 , cx12_10: 1.089e-2 "
13,5.127662825159333,99.97927506817156,151.04189774413226,2.2660000000000002e-1,0.0002269391294824432,"cx13_12: 6.301e-3 , cx13_14: 7.330e-3 "
14,5.017284340321459,109.63265669536334,121.19705381740522,8.299999999999974e-3,0.00017968796101671392,"cx14_16: 6.887e-3 , cx14_11: 6.151e-3 , cx14_13: 7.330e-3 "
15,5.091633338570582,98.4716459375495,65.52703436050392,3.4299999999999997e-1,0.0011206840664690302,"cx15_18: 1.679e-2 , cx15_12: 8.650e-3 "
16,4.94313520481933,92.08307896140599,152.53610729664135,1.31e-2,0.00030069464582413544,"cx16_14: 6.887e-3 , cx16_19: 7.933e-3 "
17,5.157784476690874,74.70580423029728,101.59532583499457,1.8480000000000008e-1,0.02160752039536509,"cx17_18: 1.924e-2 "
18,5.059737639491298,87.22958953517767,153.27032868755506,1.200000000000001e-2,0.001067438415478228,"cx18_17: 1.924e-2 , cx18_15: 1.679e-2 , cx18_21: 1.380e-2 "
19,5.069447876204437,86.00516015503261,110.29820801592172,1.200000000000001e-2,0.00042445263114590975,"cx19_22: 1.113e-2 , cx19_16: 7.933e-3 , cx19_20: 1.018e-2 "
20,4.916058018506111,130.2737651690663,95.53434774173009,1.1800000000000033e-2,0.00016913295914394212,"cx20_19: 1.018e-2 "
21,5.144735450492107,91.49494294340559,59.97419745565964,1.9000000000000017e-2,0.0004877695722056107,"cx21_18: 1.380e-2 , cx21_23: 1.566e-2 "
22,5.121467535690058,124.2959657906701,150.2541588003333,1.6100000000000003e-2,0.0002826616463872703,"cx22_19: 1.113e-2 , cx22_25: 8.022e-3 "
23,5.1001210662800105,111.00912323424836,43.471507702585555,5.400000000000005e-2,0.0004229466822563049,"cx23_24: 8.429e-3 , cx23_21: 1.566e-2 "
24,4.963363342633593,103.36716667845549,145.11670733538443,8.199999999999985e-3,0.00018351316692580182,"cx24_25: 7.994e-3 , cx24_23: 8.429e-3 "
25,5.064631508344091,130.45221553355645,37.46866249305556,9.90000000000002e-3,0.000389721888944109,"cx25_26: 2.077e-2 , cx25_24: 7.994e-3 , cx25_22: 8.022e-3 "
26,5.215726859653337,115.01737372751222,119.46267877919529,8.599999999999941e-3,0.0003422911549308452,"cx26_25: 2.077e-2 "
