Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.114860677635511,67.86566202978275,117.29641552011282,4.059999999999997e-2,0.000399281775486964,"cx0_14: 2.332e-2 , cx0_1: 1.356e-2 "
1,5.235716853675352,51.4792875083164,52.5333084351366,8.78000000000001e-2,0.0005626226849194574,"cx1_13: 4.576e-2 , cx1_2: 1.062e-2 , cx1_0: 1.356e-2 "
2,5.03846457109607,63.159955001705306,92.51863952274202,2.3900000000000032e-2,0.00048301511056056683,"cx2_12: 4.608e-2 , cx2_3: 2.757e-2 , cx2_1: 1.062e-2 "
3,4.894585123132526,54.693848587557504,16.141160638349973,4.620000000000002e-2,0.0005789550891421845,"cx3_11: 3.925e-2 , cx3_4: 2.986e-2 , cx3_2: 2.757e-2 "
4,5.021582699700152,57.30111430328847,50.18405380261717,4.930000000000001e-2,0.0009362160043536057,"cx4_10: 3.896e-2 , cx4_5: 3.452e-2 , cx4_3: 2.986e-2 "
5,5.073081888113431,20.06116634265754,30.22505185367589,4.5700000000000074e-2,0.0028806339850580825,"cx5_9: 4.035e-2 , cx5_6: 5.231e-2 , cx5_4: 3.452e-2 "
6,4.92943380220892,67.93247195133694,77.07523511186977,2.8799999999999937e-2,0.0012605823458125291,"cx6_8: 2.219e-2 , cx6_5: 5.231e-2 "
7,4.982616542703796,34.714742421811934,12.100772172212311,5.32999999999999e-2,0.0024056990956786047,"cx7_8: 2.241e-2 "
8,4.751547207153671,150.0065609288901,148.34688113791492,4.830000000000001e-2,0.00040579688234710975,"cx8_6: 2.219e-2 , cx8_9: 2.181e-2 , cx8_7: 2.241e-2 "
9,4.973448194319607,46.93298409886014,64.75835053569583,9.220000000000006e-2,0.0016261409748763787,"cx9_5: 4.035e-2 , cx9_10: 3.385e-2 , cx9_8: 2.181e-2 "
10,4.94478901867606,57.571432266298075,65.4682008451478,3.359999999999996e-2,0.0026622852760990654,"cx10_4: 3.896e-2 , cx10_11: 3.185e-2 , cx10_9: 3.385e-2 "
11,4.997424795353821,62.488989036504094,84.49361147837534,1.8199999999999994e-1,0.00045661999818773826,"cx11_3: 3.925e-2 , cx11_12: 2.112e-2 , cx11_10: 3.185e-2 "
12,4.763385323820711,77.29701543037483,63.49002767905698,1.1109999999999998e-1,0.0010619727587766153,"cx12_2: 4.608e-2 , cx12_13: 2.619e-2 , cx12_11: 2.112e-2 "
13,4.974294976793197,31.804120353437995,32.31961035905496,9.460000000000002e-2,0.002036082895714682,"cx13_14: 3.965e-2 , cx13_1: 4.576e-2 , cx13_12: 2.619e-2 "
14,5.00679363154421,39.342020958315565,57.91835538319568,6.869999999999998e-2,0.0007359558367846362,"cx14_0: 2.332e-2 , cx14_13: 3.965e-2 "
