Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,4.743892550536945,112.00863973300488,80.77277829400172,4.630000000000001e-2,0.00034472858310498594,"cx0_1: 7.690e-3 "
1,4.660907289630247,84.23094969612923,41.1137771464021,2.3600000000000065e-2,0.0004244559577699365,"cx1_3: 1.120e-2 , cx1_2: 1.287e-2 , cx1_0: 7.690e-3 "
2,4.792498473730356,125.6551378767623,74.68977648862796,4.049999999999998e-2,0.0007499058938654583,"cx2_1: 1.287e-2 "
3,4.834417277470877,146.5437771509948,50.58852953671386,1.8000000000000016e-2,0.0006806645413348852,"cx3_4: 1.222e-2 , cx3_1: 1.120e-2 "
4,4.959531090937277,111.60908329381746,137.845387733217,1.3399999999999967e-2,0.0008279966194663685,"cx4_3: 1.222e-2 "
