Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.000436644293214,115.41400166038996,142.24170137594948,2.565382816374392e-4,2.565382816374392e-4,3.600000000000003e-2,"cx0_1: 2.776e-2 "
1,4.84379357537819,178.70037196192814,82.81577853478633,2.5550205218123075e-4,2.5550205218123075e-4,4.679999999999995e-2,"cx1_2: 8.623e-3 , cx1_0: 2.776e-2 "
2,4.782918487447414,132.8832692444403,137.1774543211389,1.566076599019517e-4,1.566076599019517e-4,3.2299999999999995e-2,"cx2_3: 1.817e-2 , cx2_1: 8.623e-3 "
3,4.85808408616526,125.96046166911036,66.22594662829887,4.958513611516271e-4,4.958513611516271e-4,1.0650000000000004e-1,"cx3_4: 1.019e-2 , cx3_2: 1.817e-2 "
4,4.978336710782038,136.65288600927744,150.50850296427544,1.6979857351694818e-4,1.6979857351694818e-4,4.200000000000004e-2,"cx4_3: 1.019e-2 "
