Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.224959786740691,88.56782185859372,50.19433079151569,2.279116942099001e-4,2.279116942099001e-4,6.2000000000000055e-2,"cx0_1: 5.962e-3 "
1,5.003481873394855,119.70854342391499,186.75385343302028,2.0348201174497072e-4,2.0348201174497072e-4,3.359999999999996e-2,"cx1_4: 7.922e-3 , cx1_2: 1.220e-2 , cx1_0: 5.962e-3 "
2,5.143798436780591,116.40451798668143,110.80187683268797,2.7278968611193274e-4,2.7278968611193274e-4,8.599999999999941e-3,"cx2_3: 1.043e-2 , cx2_1: 1.220e-2 "
3,5.209642615265084,95.23621071610371,143.70229038278035,4.7447014655785955e-4,4.7447014655785955e-4,7.000000000000006e-3,"cx3_5: 1.176e-2 , cx3_2: 1.043e-2 "
4,5.087699492598459,136.00020307985062,163.30529332190346,2.545581185801264e-4,2.545581185801264e-4,5.190000000000006e-2,"cx4_7: 8.693e-3 , cx4_1: 7.922e-3 "
5,5.167250564395672,86.7969126783425,154.21409972804886,4.214119818836744e-4,4.214119818836744e-4,1.4100000000000001e-2,"cx5_8: 7.510e-3 , cx5_3: 1.176e-2 "
6,5.151662619334515,56.04969091015075,64.67542801981017,2.3880937465480098e-4,2.3880937465480098e-4,6.299999999999994e-2,"cx6_7: 6.246e-3 "
7,4.91543574030302,130.29108568522443,187.85581159769555,2.1248995376133147e-4,2.1248995376133147e-4,3.849999999999998e-2,"cx7_10: 1.137e-2 , cx7_6: 6.246e-3 , cx7_4: 8.693e-3 "
8,5.033350976595549,116.71726564871481,146.1189777982905,2.7223332527743984e-4,2.7223332527743984e-4,1.1800000000000033e-2,"cx8_9: 9.091e-3 , cx8_5: 7.510e-3 , cx8_11: 8.483e-3 "
9,5.0821798891368335,147.41063831196715,204.6665647258702,3.685571676484959e-4,3.685571676484959e-4,1.4799999999999924e-2,"cx9_8: 9.091e-3 "
10,5.097835524651675,128.64933392452912,171.02029291422124,3.7179931446720637e-4,3.7179931446720637e-4,5.8699999999999974e-2,"cx10_12: 4.515e-2 , cx10_7: 1.137e-2 "
11,5.11658841470153,93.2154038625621,167.04092316356054,5.921058416022063e-4,5.921058416022063e-4,3.820000000000001e-2,"cx11_8: 8.483e-3 , cx11_14: 1.216e-2 "
12,4.927793747817376,105.2144319557198,146.860837902808,4.015972390373555e-3,4.015972390373555e-3,1.3829999999999998e-1,"cx12_15: 1.797e-2 , cx12_13: 2.821e-2 , cx12_10: 4.515e-2 "
13,5.127665521441142,120.54745217183226,210.54389061145991,2.3481327663007267e-4,2.3481327663007267e-4,2.1589999999999998e-1,"cx13_12: 2.821e-2 , cx13_14: 1.073e-2 "
14,5.017281825814445,159.7113172179637,189.64686936781018,2.0520893625765156e-4,2.0520893625765156e-4,5.50000000000006e-3,"cx14_16: 2.925e-2 , cx14_11: 1.216e-2 , cx14_13: 1.073e-2 "
15,5.091643367486912,80.20333852721114,52.70321521585731,2.988769636845532e-3,2.988769636845532e-3,2.831e-1,"cx15_18: 1.382e-2 , cx15_12: 1.797e-2 "
16,4.943108104424365,32.38292865222719,62.81585613989685,2.037788975494444e-3,2.037788975494444e-3,2.3800000000000043e-2,"cx16_14: 2.925e-2 , cx16_19: 1.372e-2 "
17,5.157799844644205,102.59358976164265,109.20549488869031,2.869528861185175e-4,2.869528861185175e-4,1.639999999999997e-2,"cx17_18: 1.230e-2 "
18,5.0597279604284155,128.54214828811226,186.0922165474512,1.649062432166164e-3,1.649062432166164e-3,1.5600000000000058e-2,"cx18_17: 1.230e-2 , cx18_15: 1.382e-2 , cx18_21: 1.034e-2 "
19,5.069444044405586,96.35479042634749,114.61378237455021,4.0161637817534774e-4,4.0161637817534774e-4,1.0599999999999943e-2,"cx19_22: 3.311e-2 , cx19_16: 1.372e-2 , cx19_20: 1.149e-2 "
20,4.9160574738981175,153.50148144663655,109.4194556551744,2.5589915541647556e-4,2.5589915541647556e-4,8.299999999999974e-3,"cx20_19: 1.149e-2 "
21,5.14473297722882,85.2932507619439,57.81786589900779,4.993741543581502e-4,4.993741543581502e-4,1.6799999999999926e-2,"cx21_18: 1.034e-2 , cx21_23: 1.382e-2 "
22,5.121448107175945,121.86729864438703,78.72422622248213,6.074485913000188e-4,6.074485913000188e-4,1.770000000000005e-2,"cx22_19: 3.311e-2 , cx22_25: 4.784e-2 "
23,5.100494728658635,127.56369683430232,46.71678861040075,3.596171650411421e-4,3.596171650411421e-4,5.359999999999998e-2,"cx23_24: 1.020e-2 , cx23_21: 1.382e-2 "
24,4.96336157954159,86.97167472064432,65.51507862888131,5.176677206927751e-4,5.176677206927751e-4,1.4100000000000001e-2,"cx24_25: 1.151e-2 , cx24_23: 1.020e-2 "
25,5.064604051191214,86.348603717384,113.57635354683424,8.55590722015937e-4,8.55590722015937e-4,1.090000000000002e-2,"cx25_26: 1.574e-2 , cx25_24: 1.151e-2 , cx25_22: 4.784e-2 "
26,5.215725375110154,80.33528956815394,114.55701694356124,2.1002730375513316e-4,2.1002730375513316e-4,8.499999999999952e-3,"cx26_25: 1.574e-2 "
