Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
,5.000436734507117,89.99614686068476,122.13497100614687,3.1299999999999994e-2,0.00030427184354114725,"cx0_1: 2.106e-2 "
1,4.843620244008494,149.18608240150934,82.04976334051038,8.620000000000005e-2,0.00022376527091635685,"cx1_2: 1.119e-2 , cx1_0: 2.106e-2 "
2,4.782921684522704,102.38821206029638,83.00816205296809,3.420000000000001e-2,0.0003733627298263106,"cx2_3: 1.513e-2 , cx2_1: 1.119e-2 "
3,4.858172819566124,85.00091381759263,7.773777216132485,3.190000000000004e-2,0.0005584041734817436,"cx3_4: 1.754e-2 , cx3_2: 1.513e-2 "
4,4.978338011492601,120.54981914197025,185.31202701807007,3.1100000000000017e-2,0.00018348239754731408,"cx4_3: 1.754e-2 "
