Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.838199159601262,61.27905042118506,96.83933896920476,3.7969573142718053e-4,3.7969573142718053e-4,1.0309999999999997e-1,"cx0_10: 1.300e-2 , cx0_1: 1.194e-2 "
1,4.681080773396458,70.55399497941963,70.05969907971632,4.2952301404747126e-4,4.2952301404747126e-4,2.6499999999999968e-2,"cx1_0: 1.194e-2 , cx1_2: 1.493e-2 "
2,4.946571714682105,54.94423070793825,84.76558229195716,4.6788437969193453e-4,4.6788437969193453e-4,3.639999999999999e-2,"cx2_1: 1.493e-2 , cx2_3: 1.500e-2 "
3,4.7656978249834685,45.15282482379346,81.89931768153885,7.527284717343006e-4,7.527284717343006e-4,1.9199999999999995e-2,"cx3_2: 1.500e-2 , cx3_4: 1.000e+0 "
4,4.710177851829286,62.58239589493982,98.34138063326127,6.976260664544202e-4,6.976260664544202e-4,1.770000000000005e-2,"cx4_5: 1.287e-2 , cx4_11: 1.122e-2 , cx4_3: 1.000e+0 "
5,4.574244600474139,55.08898411644123,42.782223816577385,3.0039832018352613e-4,3.0039832018352613e-4,3.699999999999992e-2,"cx5_4: 1.287e-2 , cx5_6: 1.138e-2 "
6,4.758335996119986,75.95031935902412,107.9995696365332,4.586101810562764e-4,4.586101810562764e-4,2.6699999999999946e-2,"cx6_5: 1.138e-2 , cx6_7: 1.150e-2 "
7,4.630162748834905,62.44418277287234,101.66977013781526,4.764114805215912e-4,4.764114805215912e-4,3.410000000000002e-2,"cx7_6: 1.150e-2 , cx7_8: 1.206e-2 "
8,4.778075693507992,48.39334336474422,74.59889016158279,3.8976419545123464e-4,3.8976419545123464e-4,2.32e-2,"cx8_9: 1.891e-2 , cx8_7: 1.206e-2 , cx8_12: 1.000e+0 "
9,4.9292246723338735,52.61792816746741,89.70919402565235,4.2372486063884063e-4,4.2372486063884063e-4,1.089999999999991e-2,"cx9_8: 1.891e-2 "
10,4.688242193327037,82.14428284346228,103.14979022735463,4.620770284142832e-4,4.620770284142832e-4,6.25e-2,"cx10_0: 1.300e-2 , cx10_13: 1.006e-2 "
11,4.763928929736164,77.94924944790714,100.86745309453826,7.085119698838791e-4,7.085119698838791e-4,1.0499999999999998e-1,"cx11_17: 1.120e-2 , cx11_4: 1.122e-2 "
12,4.9391474549885155,59.40367509753349,85.77559191210634,4.709789144212393e-4,4.709789144212393e-4,1.3000000000000012e-2,"cx12_21: 1.919e-2 , cx12_8: 1.000e+0 "
13,4.840222882514936,65.27516455308339,48.15420314801089,3.0616267343164423e-4,3.0616267343164423e-4,5.5400000000000005e-2,"cx13_14: 3.079e-2 , cx13_10: 1.006e-2 "
14,4.6320599671465565,47.01501355559502,7.58781468888964,3.0360472705036443e-3,3.0360472705036443e-3,1.8920000000000003e-1,"cx14_13: 3.079e-2 , cx14_15: 3.898e-2 "
15,4.802976564706072,72.70088195535736,84.04495011777132,1.2485694785175144e-3,1.2485694785175144e-3,8.919999999999995e-2,"cx15_16: 1.487e-2 , cx15_14: 3.898e-2 , cx15_24: 9.642e-3 "
16,4.648994722676862,60.27579237050775,96.02471466826486,3.7228215767274225e-4,3.7228215767274225e-4,1.189e-1,"cx16_15: 1.487e-2 , cx16_17: 1.123e-2 "
17,4.877027313430283,48.17904882555903,73.12453155383263,6.021791543737411e-4,6.021791543737411e-4,4.239999999999999e-2,"cx17_11: 1.120e-2 , cx17_16: 1.123e-2 , cx17_18: 1.067e-2 "
18,4.817095457490225,63.85453863700191,99.96823726890351,4.4348972772740637e-4,4.4348972772740637e-4,1.8299999999999983e-2,"cx18_19: 1.213e-2 , cx18_17: 1.067e-2 "
19,4.999248140760906,57.27671715479163,58.13621142091909,6.216128021884953e-4,6.216128021884953e-4,2.2649999999999992e-1,"cx19_20: 1.346e-2 , cx19_18: 1.213e-2 , cx19_25: 2.302e-2 "
20,4.8428822449009505,55.961696989598906,36.22985572437264,4.1133515829225027e-4,4.1133515829225027e-4,1.31e-2,"cx20_21: 9.976e-3 , cx20_19: 1.346e-2 "
21,4.779513469270166,53.68203676362695,83.85518200746124,3.979818232079741e-4,3.979818232079741e-4,1.319999999999999e-2,"cx21_12: 1.919e-2 , cx21_20: 9.976e-3 , cx21_22: 1.888e-2 "
22,4.934835266756163,81.28794066413725,103.44732495591788,4.7129794119769684e-4,4.7129794119769684e-4,2.2599999999999953e-2,"cx22_21: 1.888e-2 , cx22_23: 1.441e-2 "
23,4.797154040130387,30.162501870687073,51.38817326932772,1.673634888475859e-3,1.673634888475859e-3,4.459999999999997e-2,"cx23_26: 1.928e-2 , cx23_22: 1.441e-2 "
