Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,4.833428189609065,74.7448251342869,128.64749064315725,2.2402264773134815e-4,2.2402264773134815e-4,1.5800000000000036e-2,"cx0_1: 7.213e-3 "
1,4.623610091239388,179.75580882680075,113.00059791862041,1.4615021450168492e-4,1.4615021450168492e-4,2.0299999999999985e-2,"cx1_2: 8.973e-3 , cx1_0: 7.213e-3 "
2,4.820533906070904,83.63911326972895,81.4114399613613,2.1171566567179046e-4,2.1171566567179046e-4,1.739999999999997e-2,"cx2_3: 6.374e-3 , cx2_1: 8.973e-3 "
3,4.742304646128885,115.0810415205222,77.93642191101796,2.163457281360831e-4,2.163457281360831e-4,1.529999999999998e-2,"cx3_4: 6.193e-3 , cx3_2: 6.374e-3 "
4,4.816335745288638,119.03437860167318,192.29411051597774,1.884021708808051e-4,1.884021708808051e-4,8.299999999999974e-3,"cx4_3: 6.193e-3 "
