Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U3 error rate,CNOT error rate
Q0,95.27099948022554,82.17629190990355,4.819483275266319,2.100000000000002e-2,6.780276315843894e-4,"cx0_1: 5.851e-3"
Q1,125.37128423940577,34.79397571172784,4.891102678888325,2.300000000000002e-2,6.802282430621193e-4,"cx1_0: 5.851e-3, cx1_2: 7.197e-3, cx1_3: 1.037e-2"
Q2,104.69442102307453,96.19790901401015,4.716859765573409,2.200000000000002e-2,6.401357711235803e-4,"cx2_1: 7.197e-3"
Q3,101.36478918027835,90.53732304716,4.789031592628845,3.500000000000003e-2,9.763631028221251e-4,"cx3_1: 1.037e-2, cx3_4: 7.682e-3"
Q4,74.4199589903384,39.332443312415705,5.023687067990809,4.600000000000004e-2,7.367463452921862e-4,"cx4_3: 7.682e-3"
