Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.199069582236051,128.50150047716795,119.5712547757366,2.4714397164282573e-4,2.4714397164282573e-4,5.900000000000016e-3,"cx0_1: 1.953e-2 "
1,4.979576751570323,137.71899307371308,205.39499090798452,1.7112588062025063e-4,1.7112588062025063e-4,8.399999999999963e-3,"cx1_4: 1.427e-2 , cx1_2: 5.597e-3 , cx1_0: 1.953e-2 "
2,5.105302909380393,112.44711370087022,170.31397786743898,1.9203406991074318e-4,1.9203406991074318e-4,1.5100000000000002e-2,"cx2_3: 6.172e-3 , cx2_1: 5.597e-3 "
3,4.874357342472555,161.59955794848273,212.0566975914074,2.0968421927227413e-4,2.0968421927227413e-4,1.100000000000001e-2,"cx3_5: 1.038e-2 , cx3_2: 6.172e-3 "
4,5.212594992767521,77.9166737005195,34.787338581579206,2.500533416701079e-4,2.500533416701079e-4,7.900000000000018e-3,"cx4_7: 7.179e-3 , cx4_1: 1.427e-2 "
5,5.109280592783576,107.70540305327745,38.52708643950814,2.60780103015845e-4,2.60780103015845e-4,1.2699999999999934e-2,"cx5_8: 1.484e-2 , cx5_3: 1.038e-2 "
6,5.195524775219863,87.39502842752022,75.31033188884494,5.556491252962813e-4,5.556491252962813e-4,6.199999999999983e-3,"cx6_7: 9.551e-3 "
7,5.027037384287237,103.90765933984261,16.087659648965897,2.6752892175310386e-4,2.6752892175310386e-4,6.099999999999994e-3,"cx7_6: 9.551e-3 , cx7_4: 7.179e-3 , cx7_10: 7.231e-3 "
8,4.9462210039551096,128.1422729517147,168.48739658039588,1.2184787303347429e-4,1.2184787303347429e-4,7.400000000000073e-3,"cx8_5: 1.484e-2 , cx8_11: 6.477e-3 , cx8_9: 4.035e-3 "
9,5.052010600393094,172.310316482377,165.23323951873473,1.9084867106154214e-4,1.9084867106154214e-4,6.900000000000017e-3,"cx9_8: 4.035e-3 "
10,5.157859059821009,76.56960637418923,99.43331918722912,1.7840751367353933e-4,1.7840751367353933e-4,8.299999999999974e-3,"cx10_12: 8.432e-3 , cx10_7: 7.231e-3 "
11,4.868486128922823,210.8171952230935,192.68317003977268,1.664886938552886e-4,1.664886938552886e-4,1.6800000000000037e-2,"cx11_14: 9.820e-3 , cx11_8: 6.477e-3 "
12,4.948142527528133,83.03673091273212,18.763877985943427,2.483201828517982e-4,2.483201828517982e-4,1.090000000000002e-2,"cx12_10: 8.432e-3 , cx12_13: 5.681e-3 , cx12_15: 5.630e-3 "
13,5.018692120440708,136.74058892825826,175.33735082031993,2.1708719149322127e-4,2.1708719149322127e-4,8.900000000000019e-3,"cx13_12: 5.681e-3 , cx13_14: 1.427e-2 "
14,5.123994236873987,94.2354284697131,90.72929493219236,3.298961725710246e-4,3.298961725710246e-4,7.70000000000004e-3,"cx14_11: 9.820e-3 , cx14_16: 6.320e-3 , cx14_13: 1.427e-2 "
15,5.042819182504618,172.15464191480703,79.34724231156129,2.2706209392732077e-4,2.2706209392732077e-4,1.5000000000000013e-2,"cx15_18: 6.950e-3 , cx15_12: 5.630e-3 "
16,5.209183788208372,96.03415758950845,63.49759858969039,2.812139002120439e-4,2.812139002120439e-4,7.179999999999997e-2,"cx16_14: 6.320e-3 , cx16_19: 1.103e-2 "
17,5.242718989530032,103.56654350914711,120.14513612626351,3.818519709211267e-4,3.818519709211267e-4,4.0000000000000036e-3,"cx17_18: 6.950e-3 "
18,5.092394113845304,95.43127534810564,108.28196982309727,3.21719796322366e-4,3.21719796322366e-4,7.000000000000006e-3,"cx18_21: 9.093e-3 , cx18_17: 6.950e-3 , cx18_15: 6.950e-3 "
19,5.007934401343592,78.31874108535929,76.57394116062328,3.312674399936937e-4,3.312674399936937e-4,1.21e-2,"cx19_16: 1.103e-2 , cx19_20: 9.546e-3 , cx19_22: 7.040e-3 "
20,5.186512002083671,124.70622153616846,184.51484698064183,1.4349397050245478e-4,1.4349397050245478e-4,1.100000000000001e-2,"cx20_19: 9.546e-3 "
21,5.26390582448541,110.23515226027173,37.143764632000796,2.078606031834385e-4,2.078606031834385e-4,1.079999999999992e-2,"cx21_18: 9.093e-3 , cx21_23: 5.955e-3 "
22,5.113735666672909,124.12417726867653,30.949535154246863,2.436608803111582e-4,2.436608803111582e-4,1.0000000000000009e-2,"cx22_25: 4.970e-3 , cx22_19: 7.040e-3 "
23,5.1306640773276815,138.09119762445616,39.61286102637628,1.944477910067458e-4,1.944477910067458e-4,5.099999999999993e-3,"cx23_24: 7.043e-3 , cx23_21: 5.955e-3 "
24,4.997830932072885,150.67964562308111,31.201211923127207,2.4072034627774456e-4,2.4072034627774456e-4,6.199999999999983e-3,"cx24_23: 7.043e-3 , cx24_25: 6.226e-3 "
25,4.909961466306633,148.85705662420511,160.50067392352412,1.9802715822162396e-4,1.9802715822162396e-4,1.0399999999999965e-2,"cx25_26: 5.308e-3 , cx25_22: 4.970e-3 , cx25_24: 6.226e-3 "
26,5.119983363489118,130.5024967875598,197.17248235586115,3.552734433997149e-4,3.552734433997149e-4,2.0199999999999996e-2,"cx26_25: 5.308e-3 "
