Qubit,Frequency (GHz),T1 (µs),T2 (µs),√x (sx) error,Single-qubit Pauli-X error,Readout assignment error,CNOT error
,5.0278774080054065,60.506034132807024,63.5111784173141,2.8408120763134446e-4,2.8408120763134446e-4,1.429999999999998e-2,"cx0_1: 9.243e-3 "
1,4.972127741877829,79.49715270931915,162.62712819878138,3.0233466031491887e-4,3.0233466031491887e-4,1.5199999999999991e-2,"cx1_4: 7.621e-3 , cx1_2: 9.869e-3 , cx1_0: 9.243e-3 "
2,4.779378857836646,105.8630761247703,96.17114979400864,2.295360166183648e-4,2.295360166183648e-4,1.1800000000000033e-2,"cx2_3: 8.210e-3 , cx2_1: 9.869e-3 "
3,4.849568975863406,98.7596766183787,146.53554532414643,1.852019587504227e-4,1.852019587504227e-4,1.5600000000000058e-2,"cx3_5: 8.985e-3 , cx3_2: 8.210e-3 "
4,4.750788576574149,126.57520987076589,147.0727394590347,3.1333763095521316e-4,3.1333763095521316e-4,2.50999999999999e-2,"cx4_7: 9.285e-3 , cx4_1: 7.621e-3 "
5,4.704905553457067,99.1498801462255,129.67899060534978,3.3053337956779233e-4,3.3053337956779233e-4,4.039999999999999e-2,"cx5_8: 9.757e-3 , cx5_3: 8.985e-3 "
6,4.857671056908181,110.66632827593827,127.33402131504695,2.3227675482007676e-4,2.3227675482007676e-4,4.3200000000000016e-2,"cx6_7: 1.954e-2 "
7,4.70414776850621,89.2163944705787,55.39110587144903,4.3384715852736865e-4,4.3384715852736865e-4,8.600000000000008e-2,"cx7_10: 1.419e-2 , cx7_4: 9.285e-3 , cx7_6: 1.954e-2 "
8,4.769313177684428,98.7631335387406,115.39413643016975,1.9536959144021468e-4,1.9536959144021468e-4,2.0399999999999974e-2,"cx8_5: 9.757e-3 , cx8_11: 7.616e-3 , cx8_9: 6.514e-3 "
9,4.8643841309389675,101.67664201614788,146.12584498859945,2.6926682527803525e-4,2.6926682527803525e-4,7.16e-2,"cx9_8: 6.514e-3 "
10,4.854519990080545,100.5647633817272,112.98071712865527,2.8223903771489316e-4,2.8223903771489316e-4,1.3600000000000056e-2,"cx10_7: 1.419e-2 , cx10_12: 8.582e-3 "
11,4.854115192537882,90.82575927953022,168.9388529311738,2.674339815006461e-4,2.674339815006461e-4,1.5100000000000002e-2,"cx11_14: 7.702e-3 , cx11_8: 7.616e-3 "
12,4.745092170378464,84.23286766866808,19.753479122700984,5.732419402108343e-4,5.732419402108343e-4,7.450000000000001e-2,"cx12_13: 2.601e-2 , cx12_15: 1.053e-2 , cx12_10: 8.582e-3 "
13,4.846255962586224,78.44188622572217,91.2113492120042,1.163349733518705e-3,1.163349733518705e-3,1.849999999999996e-2,"cx13_14: 1.361e-2 , cx13_12: 2.601e-2 "
14,4.782464298729162,71.28727631973905,66.59897693181424,2.5669380850869256e-4,2.5669380850869256e-4,3.210000000000002e-2,"cx14_13: 1.361e-2 , cx14_11: 7.702e-3 , cx14_16: 8.282e-3 "
15,4.8334355977666865,142.75560830464482,120.6847682152329,4.258405154903383e-4,4.258405154903383e-4,3.079999999999994e-2,"cx15_12: 1.053e-2 , cx15_18: 9.826e-3 "
16,4.9998545488600366,90.93203306241038,149.39505083607847,4.5355323332334284e-4,4.5355323332334284e-4,2.4599999999999955e-2,"cx16_14: 8.282e-3 , cx16_19: 8.138e-3 "
17,4.7524385238992775,97.56433109035116,154.13941301491357,1.9815363752630877e-4,1.9815363752630877e-4,2.5499999999999967e-2,"cx17_18: 8.850e-3 "
18,4.628883667315813,156.57233225306186,57.13372978013531,3.3329295799910193e-4,3.3329295799910193e-4,4.4300000000000006e-2,"cx18_21: 8.160e-3 , cx18_17: 8.850e-3 , cx18_15: 9.826e-3 "
19,4.756461255742966,87.65511865913494,151.47491894309036,4.821252143683992e-4,4.821252143683992e-4,1.5700000000000047e-2,"cx19_20: 2.186e-2 , cx19_16: 8.138e-3 , cx19_22: 9.380e-3 "
20,4.886495088758505,105.6954562159019,146.06812899864883,1.2372938162211252e-3,1.2372938162211252e-3,1.9000000000000017e-2,"cx20_19: 2.186e-2 "
21,4.680572153757505,112.25184757723143,171.29824996091864,2.1508067471360493e-4,2.1508067471360493e-4,2.0299999999999985e-2,"cx21_23: 9.321e-3 , cx21_18: 8.160e-3 "
22,4.854414575069516,84.7008183018374,61.29113778705329,3.731728103285632e-4,3.731728103285632e-4,5.2000000000000046e-2,"cx22_19: 9.380e-3 , cx22_25: 1.116e-2 "
23,4.732174132915577,85.00638656974556,90.08523671823589,2.3093173792351328e-4,2.3093173792351328e-4,1.6599999999999948e-2,"cx23_24: 9.342e-3 , cx23_21: 9.321e-3 "
24,4.828492692665306,125.93126034596986,164.37427538769117,3.0935122921461e-4,3.0935122921461e-4,3.499999999999992e-2,"cx24_25: 1.362e-2 , cx24_23: 9.342e-3 "
25,4.729956758199208,101.69304340896777,57.672506798190284,4.5151547341303804e-4,4.5151547341303804e-4,3.520000000000001e-2,"cx25_24: 1.362e-2 , cx25_22: 1.116e-2 , cx25_26: 9.889e-3 "
26,4.847578957375197,76.04498474517916,117.36043590487282,3.353672523669207e-4,3.353672523669207e-4,3.190000000000004e-2,"cx26_25: 9.889e-3 "
